Iteration	Posterior	Likelihood	Prior	b_long	b_med	b_short	height_bg	height_mol	root_age
8335	-126332.1	-127279.7	947.6315	0.01597246	0.05366089	0.9303666	1.170859	0.5324703	98.22714
8336	-126317.3	-127266.5	949.2001	0.006240258	0.05289918	0.9408606	1.254506	0.5384039	121.8658
8337	-126336	-127286.5	950.4894	0.001052138	0.08233982	0.916608	1.365391	0.5375286	110.617
8338	-126329.6	-127274.4	944.7551	0.003212636	0.1953923	0.8013951	1.219656	0.5306917	136.1004
8339	-126342.7	-127292.1	949.3793	0.01189749	0.07723927	0.9108632	1.223063	0.540174	115.5133
8340	-126358.6	-127305.3	946.716	0.02305575	0.09726059	0.8796837	1.272683	0.5304005	87.55814
8341	-126353.1	-127299.2	946.1509	0.02673785	0.05737533	0.9158868	1.171621	0.5250738	90.00457
8342	-126340.5	-127289	948.5544	0.006219267	0.120642	0.8731387	1.345261	0.5239875	96.71
8343	-126355.5	-127305.5	950.0712	0.003794172	0.07150104	0.9247048	1.330961	0.5333176	130.2516
8344	-126340.1	-127288.8	948.6931	0.01313212	0.1088686	0.8779993	1.116483	0.5395506	108.5788
8345	-126344.3	-127291.4	947.1651	0.001233876	0.04802485	0.9507413	1.229719	0.5337097	78.00011
8346	-126350	-127299.3	949.384	0.001917306	0.05157023	0.9465125	1.213724	0.5419182	107.9148
8347	-126313.9	-127263.7	949.7831	0.001281975	0.06524705	0.933471	1.254051	0.5425757	99.46928
8348	-126340.3	-127289.7	949.3555	0.0005933649	0.08914707	0.9102596	1.357163	0.5452683	88.10799
8349	-126339.4	-127290.1	950.6849	0.0001694225	0.08751817	0.9123124	1.016749	0.5300495	120.354
8350	-126341.7	-127291.1	949.428	0.0006595416	0.1304689	0.8688716	1.22476	0.5077304	115.864
8351	-126317	-127266.3	949.3359	0.001168034	0.0668726	0.9319594	1.234399	0.509396	91.20644
8352	-126309.5	-127259.2	949.6523	0.005410977	0.1021173	0.8924717	1.135467	0.5097758	134.012
8353	-126289.1	-127239.1	950.0263	0.006022175	0.08297449	0.9110033	1.303721	0.5118731	125.5284
8354	-126304.2	-127253.1	948.9028	0.005875301	0.1051121	0.8890126	1.271164	0.5193246	93.6169
8355	-126335.4	-127284.2	948.8641	0.008727733	0.09001328	0.901259	1.230723	0.5225081	146.3189
8356	-126326.9	-127275.7	948.8108	0.004048093	0.08872681	0.9072251	1.20935	0.5257248	85.99987
8357	-126331.4	-127281.6	950.1943	0.003897802	0.0942198	0.9018824	1.416529	0.5370956	116.3262
8358	-126319.9	-127267.5	947.5958	0.02725683	0.09437817	0.878365	1.301109	0.5224936	123.4615
8359	-126349	-127295	946.0337	0.03218809	0.07267619	0.8951357	1.193638	0.5221693	90.33083
8360	-126325.2	-127272.8	947.5546	0.01666573	0.09712277	0.8862115	1.212699	0.530265	89.0517
8361	-126311.2	-127259.9	948.7877	0.009815579	0.06660392	0.9235805	1.341554	0.5313376	97.07052
8362	-126338.3	-127288.3	950.0537	0.002597683	0.0665595	0.9308428	1.219131	0.517092	108.6645
8363	-126331.5	-127281	949.4352	0.007652512	0.06445247	0.927895	1.089693	0.5232843	108.1213
8364	-126326.4	-127275.8	949.45	0.01131307	0.07578344	0.9129035	1.222005	0.5252375	122.4934
8365	-126348.9	-127298.5	949.5708	0.01037316	0.08533123	0.9042956	1.320443	0.5140439	116.1952
8366	-126353.7	-127301.8	948.1011	0.001956909	0.1180033	0.8800398	1.151553	0.5103211	82.99689
8367	-126369.2	-127318.2	948.9711	0.009659116	0.07394145	0.9163994	1.380004	0.5021361	97.32629
8368	-126320	-127268.2	948.1906	0.01649562	0.05642089	0.9270835	1.063322	0.5077482	130.5655
8369	-126292.5	-127241.1	948.5614	0.01557825	0.06467545	0.9197463	1.179042	0.5171195	132.8606
8370	-126320.8	-127270.9	950.1559	0.003249114	0.0699797	0.9267712	1.171075	0.5307311	112.2171
8371	-126308.1	-127257.5	949.3928	0.0116148	0.07372337	0.9146618	1.216976	0.524713	118.0525
8372	-126317.4	-127267.8	950.3597	0.002001053	0.09799525	0.9000037	1.131086	0.5208889	120.4077
8373	-126310.2	-127259.7	949.4911	0.006915386	0.1105558	0.8825288	1.140371	0.5219732	116.8559
8374	-126301	-127249.5	948.542	0.01427131	0.07646914	0.9092596	1.300332	0.5275435	141.8401
8375	-126279.5	-127226.2	946.7476	0.009164209	0.0927617	0.8980741	1.250562	0.5350931	71.80373
8376	-126285.6	-127234.7	949.1651	0.003169105	0.08404127	0.9127896	1.271102	0.5119552	88.92602
8377	-126318.6	-127264.9	946.2869	0.0143824	0.09259633	0.8930213	1.273854	0.5374128	72.78602
8378	-126317.3	-127261.4	944.1752	0.002794883	0.0436567	0.9535484	1.226195	0.5263441	59.16068
8379	-126326.7	-127272.8	946.0791	0.01811359	0.07798975	0.9038967	1.158083	0.5255119	73.98441
8380	-126283.4	-127229.8	946.3653	0.02435823	0.06251753	0.9131242	1.101166	0.5386117	86.82194
8381	-126297.9	-127244.6	946.7617	0.0178266	0.06981216	0.9123612	1.023289	0.5315055	81.11334
8382	-126318.7	-127266.5	947.7804	0.01882521	0.08827979	0.892895	1.316552	0.5353547	93.95522
8383	-126338.1	-127287.1	949.0152	0.006008656	0.09033521	0.9036561	1.208872	0.5379663	91.62691
8384	-126316	-127265.2	949.1202	0.007753414	0.1183528	0.8738938	1.192697	0.5307684	123.9726
8385	-126274.9	-127223.6	948.684	0.006614491	0.08117742	0.9122081	1.103375	0.5280171	87.64019
8386	-126328	-127276.9	948.9169	0.004959245	0.1212664	0.8737744	1.25843	0.5142439	101.4308
8387	-126300.9	-127249.9	948.9813	0.00757601	0.05167029	0.9407537	1.277598	0.5254536	120.3045
8388	-126319.7	-127267.6	947.9185	0.02054349	0.07967855	0.899778	1.25191	0.5202263	98.94658
8389	-126326.3	-127272.5	946.2527	0.01302667	0.06810554	0.9188678	1.141035	0.5325464	71.98507
8390	-126322.9	-127272.4	949.4686	0.006496515	0.09243604	0.9010674	1.042147	0.5408593	139.5798
8391	-126348.6	-127297.1	948.5028	0.01650035	0.1079305	0.8755691	1.362674	0.539008	119.9839
8392	-126366	-127312.5	946.5324	0.01240306	0.1511064	0.8364905	1.428135	0.5236842	139.6099
8393	-126370	-127319.3	949.3203	0.004749393	0.05709389	0.9381567	1.464054	0.5315209	135.2142
8394	-126377.7	-127327.5	949.7234	0.003777288	0.09961034	0.8966124	1.198107	0.5441958	101.9005
8395	-126350.3	-127297.9	947.5799	0.006558345	0.08548258	0.9079591	1.250019	0.5334102	75.96593
8396	-126348.8	-127298.5	949.7264	0.004879536	0.09690883	0.8982116	1.044609	0.5363125	136.3978
8397	-126355.5	-127304.3	948.792	0.004377336	0.06274684	0.9328758	1.333341	0.5373099	90.20471
8398	-126367.7	-127315.7	947.9801	0.01091213	0.1302328	0.858855	1.139336	0.5333623	135.7341
8399	-126369.5	-127318.8	949.3565	0.01180687	0.07453773	0.9136554	1.296724	0.5381257	125.2501
8400	-126352.7	-127301.6	948.9643	0.01003858	0.09906609	0.8908953	1.214503	0.5317859	100.2937
8401	-126358.4	-127306.5	948.1131	0.009988489	0.05008057	0.9399309	1.058478	0.5209423	99.91006
8402	-126325.2	-127274	948.8962	0.007656232	0.1099928	0.8823509	1.159006	0.5187961	99.1915
8403	-126310.5	-127260.1	949.5992	0.006855661	0.09620869	0.8969356	1.294856	0.5222776	134.3205
8404	-126328.8	-127276.2	947.4195	0.004889684	0.0429559	0.9521544	1.262918	0.5374106	90.4306
8405	-126322.9	-127270.2	947.2687	0.009588429	0.1288729	0.8615387	1.210962	0.5430953	151.3777
8406	-126335.3	-127285.1	949.7618	0.008117602	0.08717156	0.9047108	1.269585	0.5418916	126.8464
8407	-126350.8	-127301	950.2284	0.003634173	0.09498718	0.9013786	1.300453	0.5350099	121.151
8408	-126325.2	-127274.6	949.4208	0.003248711	0.08617396	0.9105773	1.170722	0.527886	92.63496
8409	-126308.2	-127255.5	947.2954	0.00443025	0.06528864	0.9302811	1.234964	0.5236567	73.67264
8410	-126362	-127310.1	948.0296	0.008351603	0.1321088	0.8595396	1.042916	0.5332616	100.802
8411	-126359.9	-127309.2	949.298	0.01050094	0.09816448	0.8913346	1.074902	0.5288717	129.6605
8412	-126326.9	-127275.7	948.8169	0.007090818	0.07002974	0.9228794	1.306303	0.5326433	148.3204
8413	-126350.5	-127299.4	948.9289	0.002335769	0.118225	0.8794392	1.190063	0.5267669	94.23435
8414	-126338.8	-127279.8	940.9703	0.003082942	0.1580253	0.8388917	1.25336	0.5294527	46.64592
8415	-126347.8	-127298.2	950.3371	0.001097567	0.07196225	0.9269402	1.159544	0.5376906	108.6831
8416	-126331.3	-127274.9	943.5995	0.009487161	0.04548642	0.9450264	1.25937	0.542	181.1914
8417	-126304.2	-127253.7	949.4407	0.01124302	0.08717737	0.9015796	1.228454	0.5446422	125.1457
8418	-126323.7	-127268.4	944.7628	0.003610848	0.06703582	0.9293533	1.132384	0.538851	54.57012
8419	-126339.9	-127289.4	949.4703	0.007581664	0.09917208	0.8932463	1.182794	0.5252419	105.9324
8420	-126331.8	-127277.7	945.9289	0.02922596	0.09860537	0.8721687	1.391994	0.5244897	86.82793
8421	-126312.8	-127261.8	948.9732	0.01299363	0.07800189	0.9090045	1.274586	0.5214868	104.0489
8422	-126353.8	-127299	945.1555	0.02212911	0.110032	0.8678389	1.220358	0.5239437	74.024
8423	-126328.2	-127278.1	949.8855	0.002529145	0.1131534	0.8843175	1.110904	0.5230992	124.6707
8424	-126322.3	-127269.2	946.9039	0.006093279	0.1190979	0.8748088	1.23431	0.5120813	76.19777
8425	-126355	-127305.1	950.1492	0.001942557	0.0670535	0.9310039	1.322713	0.4991878	109.1463
8426	-126339	-127289.2	950.1964	0.001786304	0.1021299	0.8960837	1.243396	0.5122009	111.0072
8427	-126373.4	-127322.6	949.194	0.00507697	0.07345748	0.9214655	1.229559	0.4924292	93.08899
8428	-126349.2	-127298.4	949.2021	0.008669768	0.1019467	0.8893835	1.035182	0.5117672	103.5742
8429	-126320.5	-127268.7	948.1757	0.003199576	0.03861192	0.9581885	1.125968	0.5171172	121.2562
8430	-126324.9	-127274	949.0222	0.006962385	0.07366231	0.9193753	1.159117	0.5007131	93.53163
8431	-126296.5	-127243.6	947.0837	0.003305822	0.09311716	0.903577	1.34815	0.5122716	69.35797
8432	-126315	-127262.6	947.5663	0.009222371	0.08053056	0.9102471	1.200282	0.5104222	78.59774
8433	-126315.1	-127264.1	949.025	0.01406985	0.0697896	0.9161406	1.082254	0.507965	125.4519
8434	-126296.7	-127244.9	948.2859	0.009887815	0.1267288	0.8633834	1.148265	0.5115813	105.2343
8435	-126336.3	-127284.2	947.8837	0.00999913	0.05752647	0.9324744	1.13919	0.5117769	89.15583
8436	-126322.8	-127270.7	947.9537	0.01106308	0.1225672	0.8663698	1.43202	0.5165366	97.25378
8437	-126279.3	-127228.6	949.3664	0.005396599	0.09850572	0.8960977	1.182691	0.5076774	97.96111
8438	-126279.8	-127229	949.2323	0.009077631	0.07687006	0.9140523	1.236124	0.50257	100.5014
8439	-126278.1	-127227.5	949.4007	0.005705133	0.08702378	0.9072711	1.218805	0.5151448	143.3969
8440	-126291.3	-127241.3	949.9805	0.0007497721	0.05647961	0.9427706	1.146661	0.5097899	116.6623
8441	-126307.7	-127255.3	947.6611	0.01744411	0.05225643	0.9302995	1.310514	0.5081839	104.0972
8442	-126324.1	-127270.3	946.174	0.01687623	0.1194169	0.8637069	1.177118	0.5123141	81.12023
8443	-126333.8	-127283.5	949.6509	0.009275273	0.08943584	0.9012889	1.149022	0.5067675	124.602
8444	-126315.2	-127263.8	948.6647	0.010741	0.05192062	0.9373384	1.257088	0.5127261	120.8717
8445	-126326.9	-127277	950.0537	0.005246596	0.09416705	0.9005864	1.100465	0.5128699	122.7995
8446	-126307.7	-127257.7	949.939	0.0009506551	0.06406157	0.9349878	1.166831	0.5026506	137.2017
8447	-126303.5	-127253.1	949.5594	0.009023676	0.06797813	0.9229982	1.235378	0.5124686	121.935
8448	-126306.3	-127256.1	949.7881	0.003984223	0.05992048	0.9360953	1.126401	0.5005445	125.2651
8449	-126298.9	-127246.3	947.3487	0.008464262	0.06730737	0.9242284	1.251485	0.4943094	77.49147
8450	-126325.7	-127269.6	943.9305	0.007630183	0.2021775	0.7901923	1.190212	0.4860547	127.2285
8451	-126341.2	-127288.6	947.3776	0.00341003	0.06123503	0.9353549	1.161094	0.4836732	74.70571
8452	-126287.6	-127237.3	949.6911	0.002049556	0.07750074	0.9204497	1.196346	0.4942809	144.9591
8453	-126301.1	-127250.3	949.2824	0.003167822	0.07055804	0.9262741	1.090334	0.4965213	92.19326
8454	-126323.9	-127274.1	950.1507	0.00251982	0.0685895	0.9288907	1.291093	0.5075316	110.1461
8455	-126331.7	-127276.9	945.2675	0.006913804	0.06833193	0.9247543	1.100626	0.5067776	59.79858
8456	-126365.5	-127315.5	949.912	0.004296691	0.08826763	0.9074357	1.439652	0.5017735	104.0927
8457	-126366	-127315.4	949.4264	0.004304518	0.1012677	0.8944278	1.330022	0.4944663	97.8496
8458	-126293.7	-127240.7	946.99	0.003065098	0.07387527	0.9230596	1.267079	0.4990637	68.38933
8459	-126282.6	-127229.8	947.2056	0.01441342	0.1125041	0.8730825	1.22525	0.5031354	86.66183
8460	-126286.7	-127235.7	948.9485	0.01564358	0.0898426	0.8945138	1.317412	0.5010571	115.7473
8461	-126255.7	-127204.5	948.802	0.005356092	0.04951582	0.9451281	1.204545	0.5004964	105.6996
8462	-126256.9	-127205.3	948.4221	0.01756614	0.08069493	0.9017389	1.207584	0.507368	102.6214
8463	-126283.3	-127228.6	945.3233	0.02599902	0.1142168	0.8597842	1.054396	0.5003271	81.12792
8464	-126312.9	-127261.5	948.5793	0.006686258	0.09157802	0.9017357	1.22062	0.5065658	87.0124
8465	-126290	-127236.6	946.6272	0.003988807	0.0554441	0.9405671	1.306026	0.4997123	71.25048
8466	-126338.8	-127287.7	948.8994	0.009781304	0.1180063	0.8722124	1.228486	0.4918481	115.1962
8467	-126328	-127278	950.0091	0.004588737	0.06881145	0.9265998	1.145421	0.4929848	113.527
8468	-126330.4	-127280.7	950.3532	0.001627341	0.06933699	0.9290357	1.191205	0.4987693	114.4939
8469	-126349.2	-127297.6	948.406	0.02051375	0.09118007	0.8883062	1.310293	0.4930069	122.5866
8470	-126366.9	-127315.4	948.4427	0.01090907	0.1265556	0.8625354	1.264913	0.4882739	117.0577
8471	-126361.8	-127311.4	949.6291	0.008538666	0.09814596	0.8933154	1.277026	0.4913743	122.4513
8472	-126346.4	-127293.8	947.4326	0.009646987	0.0946419	0.8957111	1.250119	0.4913176	78.61136
8473	-126396.9	-127343.5	946.574	0.01131647	0.1268928	0.8617907	1.156974	0.4761088	81.8664
8474	-126329.9	-127274.3	944.373	0.0350051	0.08792086	0.877074	1.256528	0.477495	75.67815
8475	-126340.7	-127290.5	949.8424	0.007157114	0.07872306	0.9141198	1.165528	0.4738123	128.4775
8476	-126324.3	-127272.1	947.8206	0.002283608	0.1148103	0.8829061	1.155083	0.4848992	79.35501
8477	-126318.1	-127267.3	949.1489	0.006233581	0.1005891	0.8931773	1.003533	0.4955607	96.49012
8478	-126333.6	-127280.7	947.0632	0.009931701	0.08727624	0.9027921	1.151006	0.4939829	165.2656
8479	-126328.8	-127278.2	949.3752	0.004251809	0.1200501	0.8756981	1.149556	0.4955272	111.1423
8480	-126316.4	-127266.6	950.1851	0.004626483	0.07736505	0.9180085	1.291064	0.4972354	120.9275
8481	-126337.3	-127286.5	949.1163	0.004900469	0.1253554	0.8697441	1.171403	0.5023332	127.4548
8482	-126348	-127297.4	949.4031	0.008643036	0.08939807	0.9019589	1.271822	0.51885	103.5341
8483	-126345.1	-127294.2	949.0873	0.004538407	0.05845556	0.937006	1.106139	0.5051376	97.98454
8484	-126366.7	-127317	950.3173	0.003213682	0.08906075	0.9077256	1.231638	0.5129108	124.2954
8485	-126321.4	-127270.6	949.2361	0.001258701	0.04698491	0.9517564	1.103184	0.509681	125.5938
8486	-126355	-127304.8	949.8368	0.003380148	0.1124285	0.8841914	1.176685	0.5055527	120.8244
8487	-126339.2	-127288.2	949.0507	0.004452387	0.04940235	0.9461453	1.180522	0.489691	111.4679
8488	-126333.5	-127283	949.5378	0.002524203	0.09918518	0.8982906	1.146658	0.4830979	95.68964
8489	-126281.6	-127231.5	949.9801	0.002946889	0.08524115	0.911812	1.121875	0.4897265	101.8529
8490	-126298.3	-127248.1	949.8398	0.002324473	0.1037271	0.8939485	1.27984	0.4970981	136.9287
8491	-126328.5	-127276.5	947.9326	0.00142695	0.05505833	0.9435147	1.128516	0.5096373	80.94176
8492	-126300.1	-127249	948.8516	0.003957458	0.1058395	0.8902031	1.066068	0.5000007	90.18734
8493	-126303.7	-127253.9	950.2633	0.002939004	0.07026454	0.9267965	1.037642	0.5018488	120.4783
8494	-126339	-127287.7	948.617	0.01656138	0.06646846	0.9169702	1.226006	0.5001682	128.6007
8495	-126345.8	-127295.2	949.4505	0.007464486	0.0644728	0.9280627	1.273548	0.5009115	108.1633
8496	-126335.6	-127279.5	943.885	0.01102057	0.07776616	0.9112133	1.0841	0.5028562	52.98901
8497	-126360.3	-127305.6	945.3409	0.02818756	0.1375863	0.8342261	1.085059	0.5133328	98.94456
8498	-126325.4	-127274.1	948.6995	0.004624335	0.0502918	0.9450839	1.301283	0.5223544	100.1929
8499	-126331.9	-127275.8	943.9188	0.01467131	0.08016835	0.9051603	1.150677	0.5105449	55.54518
8500	-126337	-127285.5	948.4469	0.002243591	0.04000006	0.9577564	1.113212	0.5140931	120.8801
8501	-126320.6	-127270.4	949.8252	0.00092301	0.09293778	0.9061392	1.121084	0.5161452	144.0725
8502	-126322.4	-127272.1	949.6562	0.002153743	0.1210349	0.8768114	1.219134	0.5151368	116.6022
8503	-126354.6	-127303.9	949.2445	0.0114786	0.07162999	0.9168914	1.227802	0.5136079	130.1869
8504	-126356	-127303.4	947.4598	0.02018865	0.08576106	0.8940503	1.137473	0.5297845	91.23372
8505	-126371.4	-127321.1	949.6961	0.009337037	0.08434762	0.9063153	0.9682921	0.5197196	119.3415
8506	-126344.3	-127292.9	948.6525	0.006111306	0.05600151	0.9378872	1.171339	0.5183201	95.57156
8507	-126350.3	-127298.7	948.3803	0.001541512	0.1045942	0.8938643	1.192664	0.5065167	81.19306
8508	-126331.4	-127281.8	950.4278	0.0006671367	0.08075825	0.9185746	1.36594	0.5251029	132.8778
8509	-126320.6	-127267.8	947.1723	0.001146066	0.1333415	0.8655124	1.18573	0.5264641	79.15323
8510	-126315	-127263	948.0345	0.001431587	0.05870854	0.9398599	1.23344	0.5328935	80.01488
8511	-126321.8	-127270.1	948.2812	0.009662079	0.04608437	0.9442536	1.232998	0.5305878	114.5737
8512	-126339.2	-127288.9	949.684	0.002551118	0.0643146	0.9331343	1.235809	0.5330815	100.845
8513	-126346.5	-127292.7	946.1561	0.003481877	0.1007735	0.8957447	1.231425	0.5054923	63.54402
8514	-126381.4	-127330.5	949.0685	0.001565513	0.1360111	0.8624233	1.087703	0.5207587	123.582
8515	-126355.7	-127303.5	947.7738	0.02469393	0.07324968	0.9020564	1.125214	0.5178493	132.2849
8516	-126348.7	-127294.1	945.3853	0.02252008	0.07143061	0.9060493	1.018865	0.5058108	72.77319
8517	-126365.2	-127312.5	947.2958	0.01065887	0.09082547	0.8985157	1.297484	0.529253	77.92932
8518	-126371.3	-127320.8	949.4693	0.009461479	0.09381455	0.896724	1.122084	0.4890261	109.5483
8519	-126358.7	-127308.8	950.1548	0.003633192	0.08991941	0.9064474	1.269012	0.4905819	109.5841
8520	-126378.5	-127327.8	949.3316	0.001441359	0.08920168	0.909357	1.049406	0.5051752	88.96329
8521	-126367.2	-127314.8	947.6605	0.01346165	0.134216	0.8523224	0.9990678	0.4950244	109.4659
8522	-126331.1	-127278.4	947.2851	0.007578552	0.08246034	0.9099611	1.095845	0.4953612	74.33144
8523	-126384	-127331.8	947.8077	0.004319201	0.1265392	0.8691416	1.24178	0.5055376	86.59093
8524	-126350.4	-127300.7	950.3008	0.0009838321	0.06756157	0.9314546	1.236623	0.4858345	129.4799
8525	-126393.6	-127343.1	949.5598	0.005403282	0.09231398	0.9022827	1.218149	0.5141861	140.207
8526	-126361.7	-127312.1	950.3605	0.001592474	0.07776281	0.9206447	1.213265	0.5058792	131.329
8527	-126370.2	-127320.6	950.467	0.0002409057	0.1020945	0.8976646	1.234455	0.5012509	119.7326
8528	-126333.3	-127283.4	950.0249	0.00317764	0.08684597	0.9099764	1.085681	0.4981646	103.6051
8529	-126311.1	-127258.8	947.7702	0.01148736	0.1391908	0.8493218	1.209329	0.4983319	118.2342
8530	-126310.2	-127258.4	948.1996	0.01742013	0.07149892	0.9110809	1.154589	0.4918309	99.43273
8531	-126281.6	-127230.2	948.6201	0.01619407	0.1046361	0.8791698	1.196817	0.4969124	122.2341
8532	-126287.7	-127236.1	948.3453	0.0101108	0.04903663	0.9408526	1.265399	0.511915	131.7051
8533	-126306.2	-127253.6	947.4375	0.02250492	0.1089952	0.8684999	1.218599	0.5066669	103.3687
8534	-126274.3	-127219.9	945.6893	0.01964661	0.0795582	0.9007952	1.197326	0.507253	72.0264
8535	-126310	-127255.9	945.8298	0.03055349	0.0950317	0.8744148	0.9921971	0.5045596	86.60699
8536	-126330	-127276.3	946.3575	0.03354094	0.07067603	0.895783	1.088264	0.4992401	98.25514
8537	-126322.3	-127270.3	947.9728	0.01862668	0.09493027	0.8864431	1.081792	0.4964819	141.8036
8538	-126353.1	-127302.7	949.5916	0.007204596	0.101741	0.8910544	1.155346	0.4912765	110.3899
8539	-126354.3	-127301.7	947.4707	0.009370914	0.0639088	0.9267203	0.9136938	0.4903237	80.64443
8540	-126340	-127285.2	945.1592	0.008974099	0.05541018	0.9356157	1.217321	0.4997505	64.0959
8541	-126366.7	-127314.4	947.6717	0.02693345	0.07350444	0.8995621	1.197275	0.5021208	113.7619
8542	-126394.1	-127343.6	949.4515	0.006057192	0.09323735	0.9007055	1.207885	0.5092752	99.31271
8543	-126390.2	-127337	946.8032	0.004261977	0.1170533	0.8786847	1.10164	0.5158635	167.144
8544	-126340.7	-127289.5	948.8153	0.009900067	0.09544802	0.8946519	1.162345	0.5111715	143.8872
8545	-126365.8	-127313.9	948.0933	0.002042914	0.08213568	0.9158214	1.185575	0.5007145	76.18213
8546	-126365.3	-127315.7	950.3543	0.001790346	0.08526129	0.9129484	1.301279	0.5118999	108.5853
8547	-126359.8	-127307.4	947.537	0.004617081	0.1559229	0.8394601	1.033278	0.5094285	129.1968
8548	-126343.8	-127294.4	950.5273	0.00163764	0.08079395	0.9175684	1.084342	0.5233155	118.159
8549	-126329.1	-127274.2	945.0971	0.008746971	0.1586378	0.8326152	1.178835	0.5279534	81.15126
8550	-126317	-127267.2	950.2222	0.002092805	0.07333695	0.9245702	1.175085	0.5185165	107.6286
8551	-126328.3	-127278.1	949.7874	0.002278803	0.1143883	0.8833329	1.107645	0.5102233	129.358
8552	-126312.2	-127261.5	949.3287	0.003834257	0.1243359	0.8718298	1.295656	0.5138963	115.9174
8553	-126322.6	-127272.1	949.5352	0.00625594	0.1113163	0.8824278	1.165426	0.516251	123.5228
8554	-126282.8	-127228.9	946.0091	0.0260162	0.04229008	0.9316937	1.197384	0.5132275	107.1335
8555	-126297.7	-127246.8	949.0516	0.0031121	0.05271867	0.9441692	1.327155	0.5182971	100.7016
8556	-126334.6	-127283.8	949.2049	0.001528733	0.05098446	0.9474868	1.071149	0.5296471	103.1344
8557	-126321.3	-127268.7	947.405	0.001415627	0.1651529	0.8334315	1.187688	0.5117101	114.469
8558	-126321.2	-127270.9	949.7545	0.001089092	0.05348793	0.945423	1.187926	0.5073334	115.6907
8559	-126349.7	-127297.2	947.5613	0.002048333	0.1071745	0.8907772	1.061296	0.5008204	74.61358
8560	-126298.6	-127248.6	949.9745	0.005890815	0.07356222	0.920547	1.304419	0.4964508	114.9241
8561	-126314.2	-127261.5	947.3501	0.008286368	0.06513427	0.9265794	1.205992	0.4997131	77.97069
8562	-126339	-127286.7	947.6243	0.01335973	0.1149046	0.8717357	1.049611	0.5011022	91.6691
8563	-126328.6	-127277.3	948.649	0.01267276	0.06665294	0.9206743	1.228945	0.4949324	100.3159
8564	-126310.4	-127258.8	948.3813	0.01058889	0.06180115	0.92761	1.09807	0.480038	94.4706
8565	-126324.5	-127274.7	950.2332	0.002837931	0.06845595	0.9287061	1.097938	0.4950565	120.4915
8566	-126323.8	-127273.6	949.7455	0.004407761	0.1107411	0.8848511	1.015642	0.4976004	115.4762
8567	-126303.9	-127254.3	950.4217	0.002426836	0.08278633	0.9147868	1.20068	0.4982581	124.6431
8568	-126338.8	-127288.9	950.1465	0.0009706121	0.109381	0.8896484	1.377504	0.4951112	113.5535
8569	-126353.3	-127303.8	950.5521	0.001141266	0.09059355	0.9082652	1.148053	0.4815712	120.3928
8570	-126304.7	-127254.8	950.1173	0.005393401	0.08666937	0.9079372	1.249193	0.4897215	119.5978
8571	-126343.7	-127291.1	947.395	0.01647045	0.0697769	0.9137526	1.191202	0.4965956	86.49344
8572	-126330.5	-127280.6	950.077	0.004505734	0.07944954	0.9160447	1.149069	0.4910939	109.4438
8573	-126319.6	-127264.8	945.2296	0.003786374	0.09252066	0.903693	1.066713	0.4911322	56.66532
8574	-126339	-127288.5	949.4428	0.009406021	0.06564198	0.924952	1.241244	0.4951352	116.5488
8575	-126364.1	-127311	946.9779	0.01434719	0.08491078	0.900742	1.18	0.4869451	78.32696
8576	-126331.9	-127280.3	948.328	0.01845337	0.1059888	0.8755579	1.161724	0.4794033	117.4243
8577	-126348.1	-127297.1	949.0285	0.002550762	0.1340523	0.8633969	1.019128	0.4823013	125.3955
8578	-126303.2	-127250.7	947.4727	0.004623613	0.1205844	0.874792	1.213739	0.4874064	80.61987
8579	-126319	-127268.8	949.8407	0.004919559	0.07186974	0.9232107	1.031434	0.4885027	105.9489
8580	-126350.6	-127300.4	949.8198	0.002837467	0.07649855	0.920664	1.204459	0.4908528	98.94348
8581	-126325.1	-127271.8	946.7555	0.02951645	0.1133447	0.8571388	1.252	0.5060652	112.0553
8582	-126342.1	-127288	945.8986	0.02181955	0.03614897	0.9420315	1.227559	0.4938309	121.1589
8583	-126337.7	-127286.1	948.4823	0.01234808	0.07548597	0.9121659	1.307179	0.5017709	93.86434
8584	-126364.9	-127311.7	946.8192	0.01663932	0.08827621	0.8950845	1.315919	0.5137219	79.46191
8585	-126356.6	-127306.9	950.2698	0.003132548	0.08870119	0.9081663	1.013011	0.4969962	111.8438
8586	-126336	-127285.9	949.8359	0.001482461	0.0747166	0.9238009	1.087489	0.5051461	96.93251
8587	-126336.1	-127281.3	945.1853	0.001448536	0.1105394	0.8880121	1.053615	0.4946399	57.2103
8588	-126338.9	-127282.1	943.146	0.02057297	0.08964134	0.8897857	1.119876	0.4860241	55.00987
8589	-126350.3	-127299.6	949.3412	0.01102122	0.08275946	0.9062193	1.171651	0.477159	108.0151
8590	-126349.9	-127298.7	948.7894	0.01300704	0.08451066	0.9024823	1.1422	0.4817975	99.77679
8591	-126370.8	-127319.8	948.9759	0.01554878	0.07967203	0.9047792	1.179494	0.4844857	125.8591
8592	-126362.8	-127309.4	946.6645	0.01912025	0.06524986	0.9156299	1.204836	0.4782503	82.71937
8593	-126305.3	-127251.2	945.9756	0.02233187	0.06676131	0.9109068	1.216572	0.4846593	78.83432
8594	-126341.5	-127285.4	943.9495	0.0151303	0.1643649	0.8205048	0.9833512	0.4916456	80.93192
8595	-126357.7	-127306.3	948.6156	0.0163997	0.1002588	0.8833415	1.144697	0.4897635	111.2153
