Iteration	Posterior	Likelihood	Prior	b_long	b_med	b_short	height_bg	height_mol	root_age
6716	-126394.4	-127336.2	941.7422	1	0	0	1.131011	0.5186618	158.549
6717	-126387.1	-127328.9	941.7439	1	0	0	1.195672	0.5145421	30.66581
6718	-126396.1	-127337.8	941.7457	1	0	0	1.331315	0.5123764	69.26687
6719	-126386.5	-127328.3	941.7452	1	0	0	1.397102	0.5095009	115.9806
6720	-126431.3	-127373	941.7446	1	0	0	1.171425	0.5019381	82.91364
6721	-126431.4	-127373.1	941.7459	1	0	0	1.180256	0.4965491	88.55127
6722	-126442.5	-127384.3	941.7444	1	0	0	1.154624	0.5053194	145.1622
6723	-126439.9	-127381.6	941.7459	1	0	0	1.355882	0.4998048	119.4563
6724	-126431.1	-127372.8	941.7453	1	0	0	1.199845	0.4933327	90.402
6725	-126452.8	-127394.5	941.7443	1	0	0	1.347919	0.4938521	115.7749
6726	-126472.1	-127413.9	941.7469	1	0	0	1.167816	0.4939655	50.45289
6727	-126464.9	-127406.7	941.7477	1	0	0	1.22953	0.488347	18.58844
6728	-126450.5	-127392.3	941.7466	1	0	0	1.246739	0.486024	196.5062
6729	-126415.3	-127357.1	941.7469	1	0	0	1.406968	0.4904822	113.6972
6730	-126420.7	-127362.5	941.7461	1	0	0	1.377099	0.4876542	40.34145
6731	-126416.2	-127357.9	941.7449	1	0	0	1.405639	0.490831	181.646
6732	-126381.7	-127323.4	941.7428	1	0	0	1.437036	0.4932762	160.5622
6733	-126383.6	-127325.3	941.7428	1	0	0	1.37914	0.5109563	7.012476
6734	-126390.3	-127332.1	941.7437	1	0	0	1.194361	0.4950753	106.5707
6735	-126392.1	-127333.9	941.7421	1	0	0	1.254197	0.4957452	1.514815
6736	-126395	-127336.7	941.741	1	0	0	1.248826	0.5092594	55.43526
6737	-126383.7	-127325.4	941.7404	1	0	0	1.221725	0.5043742	189.9711
6738	-126382.5	-127324.2	941.7415	1	0	0	1.217524	0.5117986	31.20803
6739	-126366.6	-127308.3	941.7403	1	0	0	1.25675	0.5255992	52.37597
6740	-126357.1	-127298.8	941.7415	1	0	0	1.290586	0.5102622	174.753
6741	-126362.4	-127304.2	941.7421	1	0	0	1.222773	0.5201101	1.978
6742	-126357.6	-127299.3	941.7427	1	0	0	1.195104	0.5164683	78.24066
6743	-126376.8	-127318.6	941.7425	1	0	0	1.199712	0.5116382	88.31626
6744	-126420.5	-127362.2	941.7428	1	0	0	1.39418	0.5174598	139.0431
6745	-126443.3	-127385.1	941.7432	1	0	0	1.199871	0.5088642	100.5485
6746	-126430.2	-127371.9	941.743	1	0	0	1.312862	0.4949442	3.49462
6747	-126441.6	-127383.3	941.7422	1	0	0	1.113447	0.4912057	96.73843
6748	-126472.2	-127414	941.7422	1	0	0	1.350151	0.5105944	131.522
6749	-126432.5	-127374.3	941.7418	1	0	0	1.251798	0.5151928	34.84901
6750	-126431.7	-127373.5	941.742	1	0	0	1.216595	0.5153333	169.562
6751	-126428.2	-127369.9	941.7412	1	0	0	1.188729	0.517035	192.1696
6752	-126421.2	-127363	941.7417	1	0	0	1.264865	0.5167174	120.1835
6753	-126452.3	-127394	941.7418	1	0	0	1.433345	0.5109214	175.76
6754	-126429.9	-127371.7	941.7413	1	0	0	1.242519	0.517736	152.5516
6755	-126406.1	-127347.9	941.7404	1	0	0	1.238306	0.5207721	69.08313
6756	-126406.6	-127348.3	941.7395	1	0	0	1.088141	0.5159371	101.2202
6757	-126423.2	-127364.9	941.7432	1	0	0	1.412882	0.5138127	132.1429
6758	-126425.5	-127367.2	941.7434	1	0	0	1.198623	0.5085004	95.71722
6759	-126431.5	-127373.3	941.7414	1	0	0	1.17069	0.5025123	130.6807
6760	-126405.5	-127347.3	941.744	1	0	0	1.247553	0.4963069	105.2242
6761	-126389	-127330.8	941.742	1	0	0	1.142312	0.5196155	189.6103
6762	-126395.8	-127337.6	941.7399	1	0	0	1.115302	0.5219471	6.626881
6763	-126421	-127362.7	941.7398	1	0	0	1.302122	0.515169	151.3445
6764	-126420.7	-127362.5	941.7408	1	0	0	1.088004	0.5198389	143.5058
6765	-126431	-127372.8	941.739	1	0	0	1.365413	0.5213322	119.9508
6766	-126409.9	-127351.6	941.7406	1	0	0	1.335692	0.5148889	20.50067
6767	-126392.9	-127334.7	941.742	1	0	0	1.097848	0.5050824	54.42351
6768	-126411.6	-127353.3	941.7421	1	0	0	1.074026	0.5071546	9.084692
6769	-126440.2	-127382	941.7385	1	0	0	1.248716	0.5269829	104.5678
6770	-126427.2	-127369	941.7396	1	0	0	1.31174	0.5394796	126.1192
6771	-126393	-127334.7	941.7382	1	0	0	1.186955	0.5402392	220.0683
6772	-126364.4	-127306.2	941.74	1	0	0	1.217998	0.5309687	147.5814
6773	-126375.2	-127317	941.7381	1	0	0	1.297482	0.5425774	105.4296
6774	-126411.4	-127353.2	941.7389	1	0	0	1.169015	0.5391456	194.0763
6775	-126411.9	-127353.7	941.7379	1	0	0	1.134252	0.5527498	52.58531
6776	-126450.5	-127392.2	941.7371	1	0	0	1.100947	0.5476421	45.29242
6777	-126424.6	-127366.3	941.7386	1	0	0	1.280713	0.5324497	33.03271
6778	-126385.3	-127327.1	941.7378	1	0	0	1.174675	0.5263247	58.69961
6779	-126396.3	-127338.1	941.7385	1	0	0	1.244506	0.5067908	126.1285
6780	-126429.6	-127371.4	941.74	1	0	0	1.29593	0.5149749	118.3778
6781	-126463.3	-127405.1	941.7404	1	0	0	1.250915	0.5247571	227.9174
6782	-126454.8	-127396.6	941.7437	1	0	0	1.321706	0.5161824	216.7142
6783	-126407	-127348.7	941.7414	1	0	0	1.226209	0.5252451	207.118
6784	-126393.5	-127335.2	941.7429	1	0	0	1.350718	0.5192108	70.13475
6785	-126405.6	-127347.3	941.7433	1	0	0	1.245016	0.5143513	153.6056
6786	-126378.4	-127320.2	941.7413	1	0	0	1.120082	0.5269258	225.7133
6787	-126415.5	-127357.3	941.742	1	0	0	1.337988	0.5230675	128.7999
6788	-126391.2	-127333	941.7433	1	0	0	1.21648	0.5202376	0.006040578
6789	-126384.8	-127326.6	941.7448	1	0	0	1.306819	0.5088872	28.31022
6790	-126415.3	-127357	941.7446	1	0	0	1.13151	0.5119375	38.85608
6791	-126385.6	-127327.3	941.7416	1	0	0	1.25024	0.5025418	131.8169
6792	-126406.4	-127348.2	941.7429	1	0	0	1.37708	0.4954169	231.6653
6793	-126418	-127359.8	941.7453	1	0	0	1.285053	0.4999752	76.17681
6794	-126396.9	-127338.6	941.7451	1	0	0	1.247744	0.5056472	140.058
6795	-126391	-127332.8	941.7441	1	0	0	1.221859	0.5034646	174.5133
6796	-126398.4	-127340.1	941.7443	1	0	0	1.059264	0.5130076	175.5768
6797	-126391.9	-127333.7	941.7445	1	0	0	1.305588	0.5095031	27.59586
6798	-126394.3	-127336	941.7435	1	0	0	1.243918	0.5046827	99.53701
6799	-126407.1	-127348.9	941.7442	1	0	0	1.245247	0.5043818	1.493146
6800	-126365.8	-127307.6	941.7433	1	0	0	1.307961	0.5126891	131.3769
6801	-126410	-127351.8	941.7419	1	0	0	1.165689	0.5062128	90.26586
6802	-126410.4	-127352.1	941.7429	1	0	0	1.313748	0.5192984	180.5948
6803	-126441.9	-127383.7	941.7439	1	0	0	1.19303	0.5171234	129.201
6804	-126448.4	-127390.2	941.7442	1	0	0	1.231759	0.5275354	76.08098
6805	-126408	-127349.7	941.7461	1	0	0	1.182706	0.5026765	16.83641
6806	-126458	-127399.7	941.7461	1	0	0	1.226804	0.5055096	152.1993
6807	-126471	-127412.7	941.747	1	0	0	1.150734	0.4996064	179.4226
6808	-126458.4	-127400.2	941.7464	1	0	0	1.199583	0.5069675	19.3705
6809	-126495.7	-127437.4	941.7436	1	0	0	1.328101	0.5155843	112.7903
6810	-126437.4	-127379.1	941.7438	1	0	0	1.299657	0.5160162	147.0286
6811	-126418.8	-127360.5	941.7455	1	0	0	1.198426	0.4879356	31.20856
6812	-126406.5	-127348.2	941.7464	1	0	0	1.160607	0.4901592	72.11939
6813	-126436.3	-127378	941.7481	1	0	0	1.270164	0.5123247	23.68699
6814	-126448.4	-127390.1	941.7458	1	0	0	1.299104	0.51274	124.423
6815	-126444.1	-127385.8	941.7465	1	0	0	1.138228	0.5022474	141.1108
6816	-126438.7	-127380.5	941.7472	1	0	0	1.243713	0.508603	124.0693
6817	-126432.2	-127374	941.7455	1	0	0	1.237912	0.5068382	134.0134
6818	-126388.2	-127329.9	941.7435	1	0	0	1.440014	0.5102468	196.7532
6819	-126380	-127321.7	941.7406	1	0	0	1.22811	0.5159095	72.37566
6820	-126394.4	-127336.2	941.7428	1	0	0	1.279933	0.523631	127.8774
6821	-126381.8	-127323.6	941.7421	1	0	0	1.305571	0.5246022	180.9265
6822	-126410.3	-127352	941.7418	1	0	0	1.375735	0.5243609	66.44015
6823	-126443.3	-127385	941.7406	1	0	0	1.380364	0.5183507	222.2031
6824	-126393.4	-127335.1	941.7425	1	0	0	1.237605	0.5101079	45.03033
6825	-126429.1	-127370.8	941.7406	1	0	0	1.174617	0.5116109	153.9322
6826	-126429	-127370.7	941.7411	1	0	0	1.173817	0.5112775	183.4446
6827	-126472.7	-127414.4	941.7421	1	0	0	1.250179	0.4966246	161.1174
6828	-126425.8	-127367.6	941.7408	1	0	0	1.226355	0.5024836	224.5223
6829	-126432.1	-127373.8	941.7402	1	0	0	1.269975	0.5060796	194.4976
6830	-126411.4	-127353.1	941.7412	1	0	0	1.106544	0.5020667	205.6695
6831	-126398.3	-127340.1	941.7401	1	0	0	1.469044	0.5162476	13.09541
6832	-126406.5	-127348.2	941.7405	1	0	0	1.247151	0.5071198	116.0879
6833	-126410.8	-127352.5	941.7376	1	0	0	1.408977	0.5216059	74.71402
6834	-126398.5	-127340.3	941.7393	1	0	0	1.259072	0.5275014	151.8848
6835	-126365.8	-127307.6	941.7402	1	0	0	1.235002	0.510802	231.4088
6836	-126364.9	-127306.6	941.7373	1	0	0	1.225314	0.5145058	158.0594
6837	-126383.4	-127325.1	941.7387	1	0	0	1.242416	0.5143975	78.68109
6838	-126379.6	-127321.3	941.7412	1	0	0	1.222872	0.5152828	44.17297
6839	-126395.6	-127337.3	941.7407	1	0	0	1.335409	0.5138415	17.24177
6840	-126400.2	-127342	941.7418	1	0	0	1.225824	0.5098533	86.42439
6841	-126412.5	-127354.3	941.7435	1	0	0	1.326017	0.5098376	121.9079
6842	-126408.9	-127350.6	941.7419	1	0	0	1.194472	0.5113966	134.7018
6843	-126451.3	-127393	941.7424	1	0	0	1.269335	0.501783	70.57729
6844	-126415.4	-127357.1	941.7409	1	0	0	1.149301	0.5172161	114.6299
6845	-126422.9	-127364.6	941.743	1	0	0	1.338758	0.5127637	4.963832
6846	-126405	-127346.8	941.7425	1	0	0	1.278983	0.5177934	115.7825
6847	-126403.7	-127345.4	941.7416	1	0	0	1.348982	0.5203078	8.099778
6848	-126390.1	-127331.8	941.7415	1	0	0	1.212378	0.530862	73.88043
6849	-126398.6	-127340.3	941.7428	1	0	0	1.155486	0.5219442	7.437828
6850	-126414.4	-127356.1	941.7442	1	0	0	1.391111	0.5240512	136.6064
6851	-126466.7	-127408.4	941.7434	1	0	0	1.216729	0.5302434	187.651
6852	-126445.7	-127387.4	941.742	1	0	0	1.347034	0.5316199	221.6181
6853	-126440.4	-127382.1	941.7448	1	0	0	1.23691	0.5142598	200.0364
6854	-126462.2	-127404	941.7455	1	0	0	1.367573	0.5041484	99.59313
6855	-126454.8	-127396.5	941.7469	1	0	0	1.125301	0.5085173	165.9452
6856	-126467.8	-127409.5	941.7459	1	0	0	1.256122	0.5163432	73.39381
6857	-126445.3	-127387	941.7438	1	0	0	1.2287	0.5240518	7.371398
6858	-126476.1	-127417.8	941.7458	1	0	0	1.132916	0.5154229	237.2962
6859	-126430.3	-127372	941.745	1	0	0	1.209533	0.523102	113.519
6860	-126406.8	-127348.5	941.7412	1	0	0	1.254857	0.5277855	174.7551
6861	-126442.8	-127384.6	941.7413	1	0	0	1.326848	0.5183232	31.45808
6862	-126411.8	-127353.5	941.7395	1	0	0	1.193575	0.5255256	222.4973
6863	-126401.3	-127343	941.7435	1	0	0	1.19141	0.5135335	188.1877
6864	-126402	-127343.7	941.7449	1	0	0	1.2905	0.5150892	64.54343
6865	-126406.4	-127348.2	941.7431	1	0	0	1.097969	0.5211185	174.4725
6866	-126432.7	-127374.5	941.7405	1	0	0	1.173016	0.5199017	147.3666
6867	-126418.1	-127359.9	941.7435	1	0	0	1.216639	0.5088514	166.19
6868	-126427.1	-127368.9	941.7436	1	0	0	1.393057	0.5167147	186.0497
6869	-126412.6	-127354.3	941.7447	1	0	0	1.241435	0.5319553	79.95407
6870	-126419.2	-127360.9	941.745	1	0	0	1.136308	0.5091605	112.2526
6871	-126442.8	-127384.5	941.7423	1	0	0	1.107055	0.5163294	38.61164
6872	-126437.5	-127379.2	941.7407	1	0	0	1.280119	0.5222094	203.711
6873	-126404.3	-127346	941.74	1	0	0	1.250491	0.5232902	50.54183
6874	-126400.6	-127342.3	941.7423	1	0	0	1.32101	0.5114293	91.57383
6875	-126401.5	-127343.2	941.7424	1	0	0	1.283524	0.515115	170.4156
6876	-126425.7	-127367.5	941.7434	1	0	0	1.227952	0.5145576	19.08744
6877	-126411.6	-127353.4	941.7429	1	0	0	1.27181	0.5216486	138.5156
6878	-126427.7	-127369.4	941.7421	1	0	0	1.168118	0.5167929	61.85357
6879	-126415	-127356.7	941.7449	1	0	0	1.253583	0.5034697	178.5423
6880	-126400.8	-127342.5	941.7449	1	0	0	1.096008	0.5085746	42.19766
6881	-126391.3	-127333	941.7438	1	0	0	1.400965	0.5399015	71.78439
6882	-126373.9	-127315.7	941.7438	1	0	0	1.425847	0.5347658	53.12887
6883	-126402.2	-127344	941.7448	1	0	0	1.118029	0.5326867	96.31644
6884	-126378.8	-127320.6	941.7434	1	0	0	1.191438	0.5321757	166.6244
6885	-126412.9	-127354.7	941.7422	1	0	0	1.257583	0.5252211	118.26
6886	-126432.7	-127374.4	941.7413	1	0	0	1.322003	0.5253838	58.57506
6887	-126380.2	-127321.9	941.7436	1	0	0	1.157305	0.5310335	128.0998
6888	-126389.7	-127331.5	941.7435	1	0	0	1.465683	0.5220091	64.61808
6889	-126385.9	-127327.6	941.7426	1	0	0	1.371518	0.5231375	92.31678
6890	-126408.6	-127350.4	941.7439	1	0	0	1.255562	0.528263	112.5612
6891	-126376.6	-127318.4	941.7444	1	0	0	1.145251	0.5250892	63.94041
6892	-126379.6	-127321.4	941.7411	1	0	0	1.172236	0.5275662	19.32486
6893	-126339	-127280.8	941.7398	1	0	0	1.335157	0.5314279	230.356
6894	-126366.8	-127308.6	941.7407	1	0	0	1.268165	0.532015	55.52351
6895	-126350.9	-127292.6	941.7402	1	0	0	1.152433	0.531873	179.2448
6896	-126384.4	-127326.1	941.739	1	0	0	1.202613	0.5391404	190.1887
6897	-126361.7	-127303.5	941.7386	1	0	0	0.9362151	0.5229009	229.4735
6898	-126387.1	-127328.9	941.7386	1	0	0	1.201756	0.5347858	120.6901
6899	-126377.3	-127319	941.7384	1	0	0	1.222937	0.5295178	14.77253
6900	-126387.1	-127328.9	941.7384	1	0	0	1.372745	0.5207332	21.45619
6901	-126387	-127328.7	941.7376	1	0	0	1.323035	0.5361382	147.2198
6902	-126409	-127350.7	941.7364	1	0	0	1.237686	0.5247477	131.0605
6903	-126405.4	-127347.1	941.7386	1	0	0	1.373569	0.5243862	36.20536
6904	-126403	-127344.8	941.7377	1	0	0	1.106907	0.5349136	187.1425
6905	-126393.9	-127335.6	941.7376	1	0	0	1.213199	0.5391709	158.8681
6906	-126404.9	-127346.6	941.7351	1	0	0	1.281585	0.5304283	12.09747
6907	-126409	-127350.7	941.7344	1	0	0	1.364525	0.5378682	9.388282
6908	-126391.1	-127332.9	941.7355	1	0	0	1.198812	0.5281447	43.03721
6909	-126369.7	-127311.5	941.7362	1	0	0	1.231268	0.5164519	184.5624
6910	-126402.6	-127344.3	941.7358	1	0	0	1.275266	0.5276417	11.49695
6911	-126406.2	-127348	941.7394	1	0	0	1.238783	0.5158817	95.05222
6912	-126382.2	-127323.9	941.7362	1	0	0	1.280638	0.5089954	138.7077
6913	-126345.8	-127287.6	941.7347	1	0	0	1.211087	0.503215	33.60081
6914	-126388.3	-127330.1	941.7388	1	0	0	1.300019	0.5271632	23.66621
6915	-126399.4	-127341.1	941.7374	1	0	0	1.203185	0.521994	74.8981
6916	-126394.2	-127336	941.7377	1	0	0	1.214706	0.513197	72.27984
6917	-126367.3	-127309	941.7375	1	0	0	0.9841894	0.5036724	150.8487
6918	-126385.9	-127327.6	941.7393	1	0	0	1.118626	0.4986709	128.0371
6919	-126418.3	-127360	941.7359	1	0	0	1.123579	0.5121371	143.0104
6920	-126405.3	-127347.1	941.7371	1	0	0	1.305526	0.5152244	89.2978
6921	-126420.9	-127362.7	941.7393	1	0	0	1.434572	0.4974535	1.278312
6922	-126411.9	-127353.7	941.7407	1	0	0	1.164647	0.4969151	190.5371
6923	-126406.8	-127348.5	941.7397	1	0	0	1.220462	0.4893988	92.76477
6924	-126398.4	-127340.1	941.7417	1	0	0	1.104375	0.4808491	66.62579
6925	-126423.1	-127364.8	941.7398	1	0	0	1.050011	0.497784	44.84938
6926	-126396.8	-127338.5	941.7384	1	0	0	1.286586	0.4866885	41.71278
6927	-126448.6	-127390.3	941.7423	1	0	0	1.213888	0.4879841	60.12773
6928	-126387.7	-127329.4	941.74	1	0	0	1.149951	0.4820971	18.45364
6929	-126392.6	-127334.4	941.7408	1	0	0	1.285496	0.4934602	66.28772
6930	-126404.7	-127346.4	941.7378	1	0	0	1.215822	0.5023506	101.6728
6931	-126432.4	-127374.2	941.7355	1	0	0	1.126812	0.5221851	165.0859
6932	-126458.1	-127399.8	941.7374	1	0	0	1.275198	0.5159795	188.2608
6933	-126457.1	-127398.8	941.7375	1	0	0	1.354593	0.5127837	23.58992
6934	-126371.8	-127313.5	941.7357	1	0	0	1.14562	0.523725	196.0692
6935	-126365.7	-127307.4	941.7372	1	0	0	1.251922	0.5165487	147.1748
6936	-126405.3	-127347.1	941.7377	1	0	0	1.130679	0.511719	2.51836
6937	-126369.1	-127310.8	941.7417	1	0	0	1.120837	0.5108531	37.49749
6938	-126408.8	-127350.5	941.74	1	0	0	1.212143	0.5079714	148.8307
6939	-126407.6	-127349.3	941.7412	1	0	0	1.161446	0.5056395	36.62117
6940	-126410.1	-127351.8	941.7397	1	0	0	1.301071	0.5209784	202.8382
6941	-126386.7	-127328.4	941.7419	1	0	0	1.316372	0.5178128	54.44904
6942	-126417.1	-127358.9	941.7439	1	0	0	1.398599	0.5112971	80.45419
6943	-126428.7	-127370.4	941.7425	1	0	0	1.204105	0.5162355	66.34923
6944	-126446.7	-127388.4	941.7425	1	0	0	1.322504	0.517707	89.52457
6945	-126422.5	-127364.3	941.742	1	0	0	1.300257	0.5285265	18.18758
6946	-126415.5	-127357.3	941.7414	1	0	0	1.279519	0.4979346	110.4855
6947	-126418.7	-127360.4	941.7402	1	0	0	1.184215	0.5175436	211.4252
6948	-126401.2	-127342.9	941.7406	1	0	0	1.219441	0.5135157	127.8746
6949	-126393	-127334.7	941.7417	1	0	0	1.244655	0.5075193	224.774
6950	-126395.8	-127337.6	941.7379	1	0	0	1.186955	0.5161352	123.1536
6951	-126386.3	-127328	941.7386	1	0	0	1.222834	0.512469	236.4684
6952	-126382.4	-127324.2	941.7365	1	0	0	1.144284	0.5154772	161.0807
6953	-126391.5	-127333.2	941.7399	1	0	0	1.28571	0.507281	196.2641
6954	-126389.1	-127330.8	941.7397	1	0	0	1.177216	0.5166526	183.6028
6955	-126379.8	-127321.5	941.7399	1	0	0	1.188853	0.5098492	27.59005
6956	-126390.1	-127331.8	941.7386	1	0	0	1.178711	0.5087877	236.714
6957	-126370.9	-127312.7	941.7405	1	0	0	1.281499	0.5235677	224.394
6958	-126427.5	-127369.3	941.7394	1	0	0	1.360389	0.5160438	91.12789
6959	-126408.9	-127350.6	941.7369	1	0	0	1.235915	0.5295326	231.2426
6960	-126414.4	-127356.1	941.738	1	0	0	1.23525	0.5167646	28.05147
6961	-126377.9	-127319.6	941.7389	1	0	0	1.195068	0.5023272	220.1991
6962	-126419.6	-127361.3	941.739	1	0	0	1.184872	0.5051138	154.3902
6963	-126444.3	-127386.1	941.7367	1	0	0	1.140582	0.5237193	44.13585
6964	-126425.7	-127367.4	941.7376	1	0	0	1.203361	0.5139714	71.21943
6965	-126423.3	-127365.1	941.7355	1	0	0	1.256154	0.5285924	200.3128
6966	-126374.7	-127316.5	941.7357	1	0	0	1.370123	0.5184604	151.9667
6967	-126388	-127329.7	941.7382	1	0	0	1.172805	0.5187488	135.1131
6968	-126403.2	-127344.9	941.7358	1	0	0	0.992841	0.5313929	206.192
6969	-126384.4	-127326.2	941.7372	1	0	0	1.24227	0.5296655	145.5128
6970	-126412.1	-127353.8	941.7397	1	0	0	1.260844	0.5090921	75.61649
6971	-126401.4	-127343.1	941.7395	1	0	0	1.25004	0.512281	114.1902
6972	-126420	-127361.8	941.7418	1	0	0	1.260666	0.5105646	209.407
6973	-126407.1	-127348.8	941.7404	1	0	0	1.239201	0.5026588	202.2828
6974	-126428.2	-127369.9	941.7397	1	0	0	1.039061	0.5109974	191.2112
6975	-126407.4	-127349.1	941.7395	1	0	0	1.185589	0.51255	229.347
6976	-126429.6	-127371.3	941.7379	1	0	0	1.151403	0.5223615	159.4811
6977	-126431.5	-127373.3	941.7386	1	0	0	1.347853	0.5258039	73.24052
6978	-126385	-127326.8	941.7402	1	0	0	1.155704	0.5107777	158.7884
6979	-126393.8	-127335.5	941.7398	1	0	0	1.310166	0.5078608	143.6452
6980	-126392.6	-127334.3	941.7412	1	0	0	1.149931	0.5175923	102.0934
6981	-126420	-127361.8	941.7404	1	0	0	1.217596	0.521147	90.38482
6982	-126412.7	-127354.5	941.7398	1	0	0	1.300073	0.5150044	75.47186
6983	-126412.7	-127354.5	941.7393	1	0	0	1.104836	0.5251694	162.54
6984	-126397.5	-127339.2	941.7397	1	0	0	1.25283	0.5329513	16.45137
6985	-126395.9	-127337.7	941.7374	1	0	0	1.358509	0.535152	218.383
6986	-126405.2	-127346.9	941.7399	1	0	0	1.121387	0.5198935	138.7996
6987	-126379.5	-127321.3	941.7378	1	0	0	1.074355	0.5276269	5.879056
6988	-126384.1	-127325.9	941.7372	1	0	0	1.282444	0.5144974	91.45837
6989	-126385.6	-127327.4	941.738	1	0	0	1.256744	0.5232856	63.34573
6990	-126417.8	-127359.5	941.74	1	0	0	1.307192	0.5185767	82.64405
6991	-126405.5	-127347.3	941.74	1	0	0	1.201594	0.5359469	229.0969
6992	-126404.8	-127346.5	941.7399	1	0	0	1.138008	0.526687	130.266
6993	-126408.5	-127350.2	941.7402	1	0	0	1.3562	0.5225863	85.60578
6994	-126399.7	-127341.4	941.7367	1	0	0	1.440199	0.5329692	183.0631
6995	-126406.5	-127348.2	941.7366	1	0	0	1.192344	0.5243271	25.35669
6996	-126422.5	-127364.3	941.7382	1	0	0	1.122441	0.520538	207.5135
6997	-126421.2	-127362.9	941.7392	1	0	0	1.181538	0.5200426	59.20542
6998	-126420.6	-127362.3	941.7403	1	0	0	1.110641	0.5311544	64.72791
6999	-126426	-127367.7	941.7409	1	0	0	1.30485	0.5242198	183.583
7000	-126438.6	-127380.4	941.7397	1	0	0	1.388553	0.5193826	167.5483
7001	-126419	-127360.8	941.7421	1	0	0	1.415961	0.5202435	140.6469
7002	-126441.3	-127383.1	941.7442	1	0	0	1.106423	0.5056351	149.0973
7003	-126425.9	-127367.7	941.7429	1	0	0	1.309476	0.5096286	16.52937
7004	-126434.5	-127376.3	941.7443	1	0	0	1.051333	0.5130574	48.95437
7005	-126406.7	-127348.4	941.7432	1	0	0	1.219678	0.5040172	25.70155
7006	-126403.1	-127344.8	941.744	1	0	0	1.241851	0.5063202	144.5174
7007	-126399.7	-127341.5	941.7433	1	0	0	1.247928	0.5044363	119.0732
7008	-126423.9	-127365.6	941.7446	1	0	0	1.234951	0.4991909	162.5707
7009	-126395.1	-127336.8	941.7446	1	0	0	1.338153	0.5121264	96.75454
7010	-126387.8	-127329.5	941.7419	1	0	0	1.253523	0.4971946	118.6489
7011	-126380.8	-127322.6	941.7394	1	0	0	1.227421	0.523229	197.7008
7012	-126372.1	-127313.8	941.7392	1	0	0	1.242756	0.5174734	123.8353
7013	-126397.4	-127339.1	941.7392	1	0	0	1.193415	0.5129622	79.04109
7014	-126398.5	-127340.3	941.7397	1	0	0	1.479005	0.513357	20.90636
7015	-126398.8	-127340.5	941.7415	1	0	0	1.27232	0.5106329	115.611
7016	-126400.2	-127342	941.7399	1	0	0	1.311442	0.5095122	220.218
7017	-126392.6	-127334.4	941.7374	1	0	0	1.253716	0.5112625	153.4877
7018	-126428.8	-127370.6	941.7399	1	0	0	1.26382	0.4976338	43.41426
7019	-126430.7	-127372.4	941.7407	1	0	0	1.272277	0.5023269	53.04928
7020	-126463.6	-127405.4	941.744	1	0	0	1.245964	0.5001112	178.436
7021	-126429.7	-127371.4	941.7431	1	0	0	1.347246	0.4963089	196.0493
7022	-126404.1	-127345.8	941.7403	1	0	0	1.183026	0.5038523	172.4527
7023	-126385	-127326.8	941.7398	1	0	0	1.167268	0.5051087	164.8625
7024	-126433.8	-127375.5	941.7405	1	0	0	1.437243	0.5040429	124.6726
7025	-126415.3	-127357.1	941.7394	1	0	0	1.248535	0.5044955	204.0247
7026	-126372.7	-127314.5	941.7389	1	0	0	1.152566	0.5109051	21.37297
7027	-126392	-127333.7	941.7382	1	0	0	0.9768056	0.5150392	94.77181
7028	-126401.5	-127343.2	941.738	1	0	0	1.311726	0.5260231	117.2786
7029	-126447.2	-127388.9	941.7384	1	0	0	1.071869	0.5134523	41.10591
7030	-126415.2	-127357	941.7407	1	0	0	1.402174	0.5206904	176.8283
7031	-126389.3	-127331	941.7391	1	0	0	1.128408	0.5218063	166.0428
7032	-126375.3	-127317	941.7413	1	0	0	1.217699	0.517452	16.12531
7033	-126377.4	-127319.1	941.7419	1	0	0	1.334338	0.5299938	141.7503
7034	-126365.3	-127307	941.7411	1	0	0	1.268828	0.5275234	195.2914
7035	-126374.3	-127316.1	941.7418	1	0	0	1.214377	0.523281	147.2277
7036	-126386	-127327.8	941.7414	1	0	0	1.315314	0.5220429	178.9534
7037	-126412.2	-127353.9	941.7415	1	0	0	1.155398	0.5271002	136.6731
7038	-126365.3	-127307	941.7409	1	0	0	1.135199	0.5167639	218.2779
7039	-126372.9	-127314.6	941.739	1	0	0	1.130375	0.5268888	113.278
7040	-126401.5	-127343.2	941.7406	1	0	0	1.148434	0.5157287	31.42895
7041	-126367.8	-127309.5	941.7423	1	0	0	1.329406	0.5162069	26.4981
7042	-126379.2	-127321	941.7432	1	0	0	1.260269	0.5159239	64.42279
7043	-126353.7	-127295.4	941.7435	1	0	0	1.212355	0.5197544	162.5948
7044	-126379.3	-127321	941.7416	1	0	0	1.175737	0.5362444	219.7145
7045	-126334.2	-127275.9	941.7399	1	0	0	1.363005	0.535484	232.432
7046	-126339.5	-127281.2	941.7408	1	0	0	1.243503	0.5163174	26.8584
7047	-126332	-127273.7	941.7408	1	0	0	1.126555	0.5157333	3.423459
7048	-126352.3	-127294	941.7392	1	0	0	1.172844	0.5236691	63.50331
7049	-126358.6	-127300.4	941.7403	1	0	0	1.143103	0.5194812	163.1704
7050	-126380.3	-127322.1	941.7376	1	0	0	1.329795	0.5229994	216.0837
7051	-126364.5	-127306.2	941.7409	1	0	0	1.358036	0.5205197	206.7142
7052	-126399.5	-127341.2	941.7392	1	0	0	1.244009	0.5271369	32.34991
