Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
100	-6264.744	-6265.892	1.148686	0.00479634	0.0255724	0.00627714	0.00230149	0.0122707	0.00301204	-5.3399	-3.66624	-5.07084	-0.7342962	0.00130024	0.00792899	4.29164e-06	0.00904708	0.0055235	2.42845e-05	0.00622645	0.00130024	0.00130024	0.007928986	0.009047083	4.29164e-06	2.428448e-05	0.005523497	0.006226448	0.366869	0.166904	0.141434	0.0133263	0.0432798	0.268187	0.0734176	0.0637524	0.107216	0.109248	0.0948661	0.159542	-2.61159	-2.75275	-2.23291	0.3974603
110	-6266.422	-6274.329	7.906877	0.00604312	0.0388384	0.110235	0.00410317	0.0263706	0.0748475	-5.10884	-3.24835	-2.20514	-0.3871589	0.001538733	0.00607278	0.000672659	0.00651757	0.00818977	0.000141346	0.00304652	0.00153873	0.00153873	0.006072784	0.006517574	0.0006726587	0.0001413464	0.008189775	0.003046521	0.404364	0.0457413	0.17458	0.151683	0.0875117	0.13612	0.0660285	0.0836628	0.153741	0.0886475	0.112323	0.206408	-2.71767	-2.48096	-1.87248	0.2945821
120	-6269.211	-6267.588	-1.622998	0.0045019	0.0333755	0.0794457	0.000587265	0.00435378	0.0103636	-5.40326	-3.39993	-2.53268	-2.036777	0.001614031	0.00584264	0.000262324	0.0106313	0.00698904	0.00181342	0.0043702	0.00161403	0.00161403	0.005842643	0.01063128	0.0002623241	0.00181342	0.006989043	0.004370198	0.363873	0.203353	0.254601	0.0318017	0.135254	0.0111161	0.0664607	0.074122	0.113716	0.0983945	0.109737	0.168356	-2.71114	-2.60204	-2.17405	0.392374
130	-6267.904	-6277.777	9.87216	0.0027747	0.0210283	0.0149915	0.000702693	0.00532541	0.00379658	-5.88721	-3.86189	-4.20027	-1.373379	0.0006801558	0.00641131	9.47471e-05	0.00584858	0.00561779	0.000385112	0.00397641	0.000680156	0.000680156	0.006411306	0.005848576	9.474708e-05	0.0003851117	0.005617786	0.003976406	0.0552225	0.260321	0.291009	0.0361511	0.346205	0.0110915	0.0625474	0.0621379	0.109855	0.0957489	0.095122	0.168169	-2.77183	-2.7784	-2.20859	0.4258044
140	-6267.723	-6266.008	-1.714487	0.00135311	0.0432082	0.0615307	0.0027419	0.0875559	0.124684	-6.60535	-3.14173	-2.78822	0.7062481	0.0006360741	0.00381025	0.000125543	0.0129197	0.00652671	0.000143663	0.00786977	0.000636074	0.000636074	0.003810251	0.01291972	0.0001255433	0.0001436633	0.006526714	0.007869775	0.102362	0.486689	0.0819414	0.074487	0.156086	0.098435	0.0707173	0.100695	0.132628	0.123604	0.176001	0.231815	-2.64906	-2.29566	-2.02021	0.5583919
150	-6270.158	-6276.408	6.249793	0.000705767	0.0570009	0.0504343	0.000735467	0.0593996	0.0525567	-7.25623	-2.86469	-2.98708	0.04122099	0.001400534	0.00718099	0.000105051	0.00662565	0.00756413	0.000482037	0.00248258	0.00140053	0.00140053	0.007180995	0.006625648	0.0001050507	0.0004820367	0.007564127	0.002482579	0.0813678	0.0150796	0.216516	0.160163	0.111795	0.415079	0.0712979	0.119187	0.12796	0.109105	0.182388	0.195813	-2.64089	-2.12706	-2.05604	0.425441
160	-6269.153	-6280.186	11.03346	0.00381774	0.00965799	0.0557453	0.00147302	0.0037264	0.0215085	-5.5681	-4.63997	-2.88696	-0.9523436	0.001351618	0.00718506	0.000126473	0.00372358	0.00600721	0.000438416	0.00402546	0.00135162	0.00135162	0.007185059	0.003723581	0.0001264726	0.0004384162	0.006007207	0.004025459	0.403823	0.00538715	0.0957613	0.228063	0.0706314	0.196335	0.0752345	0.0730968	0.122917	0.101631	0.098743	0.166043	-2.58715	-2.61597	-2.09625	0.3007356
170	-6268.503	-6267.89	-0.6129312	0.00211022	0.016205	0.0169396	0.00132202	0.0101522	0.0106125	-6.16096	-4.12243	-4.0781	-0.467628	0.001193684	0.00641635	7.19382e-05	0.00539786	0.0105999	8.87472e-05	0.00739699	0.00119368	0.00119368	0.006416347	0.005397861	7.193818e-05	8.874725e-05	0.01059991	0.007396986	0.136854	0.00109598	0.017084	0.408906	0.0385642	0.397496	0.0620441	0.0643377	0.0955231	0.100655	0.104375	0.154968	-2.77991	-2.74361	-2.34839	0.4838492
180	-6275.102	-6266.952	-8.149529	0.000860003	0.000195019	0.151818	0.000716973	0.000162585	0.126568	-7.05857	-8.54241	-1.88507	-0.1818974	0.001204298	0.00412578	0.000193568	0.013128	0.00980343	8.47065e-06	0.00473484	0.0012043	0.0012043	0.004125783	0.01312795	0.0001935682	8.470652e-06	0.009803427	0.004734839	0.183638	0.0526994	0.192142	0.348584	0.0948421	0.128095	0.064107	0.0624764	0.13409	0.0875928	0.0853648	0.183214	-2.7472	-2.77297	-2.00924	0.3121447
190	-6268.564	-6271.909	3.345968	0.00708549	0.03009	0.0749435	0.00915522	0.0388796	0.0968352	-4.94971	-3.50356	-2.59102	0.2562757	0.001108971	0.00875737	0.000541816	0.00700112	0.0094525	5.36214e-05	0.00259952	0.00110897	0.00110897	0.008757366	0.007001124	0.0005418161	5.362136e-05	0.009452496	0.002599518	0.112873	0.123627	0.13653	0.154771	0.407283	0.0649157	0.0738603	0.0704539	0.118981	0.117086	0.111686	0.188613	-2.60558	-2.6528	-2.12879	0.4607332
200	-6270.58	-6276.434	5.854044	0.00857787	0.0356565	0.208815	0.00406362	0.0168916	0.0989225	-4.75857	-3.33382	-1.56631	-0.7471126	0.002175935	0.00812452	5.663e-05	0.00542889	0.00679968	0.000168368	0.0049504	0.00217593	0.00217593	0.008124517	0.005428886	5.663004e-05	0.0001683681	0.006799679	0.004950403	0.303922	0.14434	0.31533	0.0895118	0.112787	0.0341089	0.0783818	0.0820563	0.235111	0.0945989	0.0990336	0.283755	-2.54616	-2.50035	-1.4477	0.1880532
210	-6273.074	-6263.827	-9.247579	0.00331987	0.103697	0.351612	0.000518453	0.016194	0.0549101	-5.70783	-2.26628	-1.04523	-1.856832	0.0008220164	0.00987262	0.000911041	0.00750324	0.0102294	0.00091493	0.0071725	0.000822016	0.000822016	0.009872617	0.007503236	0.0009110412	0.0009149301	0.01022941	0.007172497	0.387325	0.0613108	0.294544	0.0743735	0.143738	0.0387082	0.0715481	0.0858403	0.115645	0.0850144	0.101997	0.137411	-2.63738	-2.45527	-2.15723	0.1724506
220	-6266.339	-6272.755	6.416038	0.0105839	0.045141	0.131462	0.00564461	0.0240747	0.0701117	-4.54842	-3.09796	-2.02903	-0.6286303	0.001476157	0.00688773	4.63365e-05	0.00521146	0.0114384	0.000788863	0.00171342	0.00147616	0.00147616	0.006887726	0.005211461	4.633649e-05	0.0007888629	0.01143839	0.001713416	0.359642	0.0851238	0.282632	0.0411335	0.178441	0.0530273	0.074529	0.0759559	0.141633	0.0910005	0.0927427	0.172935	-2.59657	-2.5776	-1.95451	0.1996768
230	-6262.522	-6266.316	3.794244	0.00273134	0.0530077	0.0660314	0.000799945	0.0155247	0.019339	-5.90296	-2.93732	-2.71763	-1.228005	0.001534268	0.00819268	5.28352e-05	0.00732393	0.00597764	0.000140855	0.00504576	0.00153427	0.00153427	0.008192684	0.007323935	5.283518e-05	0.0001408555	0.005977641	0.005045759	0.407133	0.236797	0.0564982	0.0237295	0.101501	0.174342	0.0678451	0.0662163	0.0893268	0.094004	0.0917472	0.123768	-2.69053	-2.71483	-2.41545	0.32611
240	-6266.079	-6273.164	7.085627	0.00148893	0.0144966	0.014274	0.000854581	0.00832043	0.00819269	-6.5097	-4.23384	-4.24931	-0.5551997	0.001071831	0.00553532	0.00018312	0.00805065	0.00691125	0.000353715	0.00304665	0.00107183	0.00107183	0.005535316	0.008050647	0.0001831203	0.0003537147	0.006911248	0.003046651	0.161494	0.111335	0.16874	0.237825	0.252333	0.0682727	0.0658554	0.0619261	0.096938	0.0922445	0.0867408	0.135782	-2.72029	-2.78181	-2.33368	0.3369816
250	-6265.369	-6263.288	-2.080703	0.00317276	0.0227335	0.0216468	0.00285603	0.0204641	0.0194858	-5.75315	-3.78391	-3.8329	-0.1051714	0.001446937	0.00746425	0.000103855	0.00715247	0.00817755	0.000103848	0.00837495	0.00144694	0.00144694	0.007464246	0.007152469	0.0001038551	0.0001038482	0.008177548	0.008374945	0.130494	0.107781	0.187197	0.03376	0.0157548	0.525013	0.0665811	0.0685866	0.0967565	0.105461	0.108638	0.153257	-2.70933	-2.67966	-2.33556	0.4599216
260	-6265.47	-6265.883	0.4126883	0.00333047	0.0410185	0.0503976	0.00417421	0.0514101	0.0631653	-5.70464	-3.19373	-2.98781	0.2258115	0.002595233	0.00799072	2.26656e-05	0.00939246	0.00796481	0.000604424	0.00270567	0.00259523	0.00259523	0.00799072	0.009392458	2.266556e-05	0.0006044245	0.007964813	0.002705672	0.458933	0.147834	0.0986724	0.0719889	0.137865	0.0847063	0.0668257	0.0747064	0.109882	0.1092	0.122078	0.179559	-2.70567	-2.59419	-2.20835	0.4910935
270	-6266.73	-6263.373	-3.356894	0.00208912	0.0665872	0.0619339	0.000814615	0.0259644	0.02415	-6.17101	-2.70924	-2.78169	-0.9417847	0.002125846	0.00914772	0.000282994	0.00840712	0.00874189	0.000796913	0.00415082	0.00212585	0.00212585	0.009147718	0.008407123	0.0002829943	0.000796913	0.008741886	0.004150823	0.214329	0.292885	0.387441	0.0430896	0.0280581	0.034197	0.0642682	0.0736623	0.126354	0.0887961	0.101775	0.174576	-2.74469	-2.60826	-2.06867	0.323277
280	-6270.294	-6263.356	-6.938413	0.000451884	0.0188708	0.0515687	7.56312e-05	0.00315838	0.00863098	-7.70208	-3.97014	-2.96484	-1.787558	0.0006217276	0.00882967	5.42458e-06	0.00671712	0.00712577	0.000325143	0.0101519	0.000621728	0.000621728	0.008829672	0.006717124	5.424576e-06	0.0003251429	0.007125767	0.01015194	0.575094	0.0191001	0.236991	0.0252566	0.120706	0.0228522	0.0735912	0.0616382	0.113382	0.114754	0.0961155	0.176802	-2.60923	-2.78647	-2.17699	0.4442684
290	-6265.578	-6274.266	8.687703	0.00495581	0.0300234	0.0894697	0.00309209	0.0187326	0.0558231	-5.30719	-3.50578	-2.41386	-0.4717123	0.0004842527	0.00580361	0.000235305	0.00771787	0.00819705	9.18909e-05	0.00281928	0.000484253	0.000484253	0.005803611	0.00771787	0.0002353047	9.189085e-05	0.008197046	0.002819276	0.114666	0.00493975	0.337872	0.0852427	0.160995	0.296285	0.0739239	0.068981	0.123545	0.109142	0.101844	0.182403	-2.60472	-2.67392	-2.09115	0.3896143
300	-6265.441	-6271.499	6.05886	0.00456122	0.0224029	0.0303606	0.00593625	0.0291565	0.0395131	-5.39017	-3.79857	-3.49461	0.2634887	0.0009166639	0.00641346	0.000205228	0.00615424	0.00829243	1.75625e-05	0.00512793	0.000916664	0.000916664	0.006413457	0.006154238	0.0002052284	1.756246e-05	0.008292432	0.005127928	0.121631	0.117119	0.0439574	0.108967	0.15236	0.455965	0.072212	0.0690035	0.126638	0.103282	0.0986931	0.181126	-2.62815	-2.6736	-2.06642	0.3578582
310	-6263.244	-6268.971	5.726942	0.00131158	0.0571872	0.044086	0.00101431	0.0442258	0.0340939	-6.63653	-2.86142	-3.12161	-0.2570214	0.001601279	0.00764222	2.43395e-05	0.0066051	0.0074466	8.60789e-05	0.0033623	0.00160128	0.00160128	0.007642223	0.006605097	2.433946e-05	8.607888e-05	0.0074466	0.003362298	0.126602	0.226986	0.0474108	0.269332	0.222596	0.107074	0.0714002	0.0811292	0.11362	0.103277	0.117349	0.164346	-2.63946	-2.51171	-2.17489	0.3691125
320	-6266.305	-6273.512	7.206884	0.00586693	0.0520942	0.0430584	0.00136101	0.0120848	0.00998871	-5.13842	-2.9547	-3.1452	-1.461102	0.001797091	0.00604006	9.85746e-05	0.00578365	0.00784508	0.000324363	0.00411606	0.00179709	0.00179709	0.006040061	0.005783649	9.857464e-05	0.0003243632	0.007845083	0.004116055	0.128602	0.221785	0.027116	0.278427	0.259385	0.0846852	0.0743301	0.0776357	0.0943736	0.0918089	0.0958918	0.116566	-2.59924	-2.55573	-2.36049	0.211194
330	-6268.213	-6273.542	5.329449	0.00374439	0.0257172	0.0567424	0.0011237	0.00771781	0.0170286	-5.5875	-3.6606	-2.86923	-1.203628	0.001334752	0.00626745	0.000104328	0.00605372	0.00751997	0.00314189	0.00286955	0.00133475	0.00133475	0.00626745	0.00605372	0.0001043281	0.003141893	0.007519974	0.002869552	0.0758362	0.734878	0.00891335	0.0800052	0.0531202	0.0472467	0.0736364	0.0764861	0.127127	0.0916722	0.0952199	0.158264	-2.60862	-2.57065	-2.06257	0.21908
340	-6268.185	-6262.052	-6.132486	0.00576479	0.049469	0.0823015	0.00289868	0.0248743	0.0413833	-5.15599	-3.00641	-2.49737	-0.6875113	0.002023659	0.00802668	8.96096e-05	0.0126354	0.00728882	9.12201e-05	0.00644048	0.00202366	0.00202366	0.008026679	0.01263544	8.96096e-05	9.122014e-05	0.007288817	0.006440475	0.498082	0.0603467	0.117031	0.0972203	0.0623547	0.164965	0.0693684	0.0934078	0.115773	0.086061	0.115885	0.143632	-2.66832	-2.37078	-2.15612	0.2156255
350	-6269.578	-6272.793	3.214662	0.0115618	0.0682821	0.0714807	0.00635813	0.0375501	0.0393091	-4.46005	-2.68411	-2.63833	-0.5979724	0.001196412	0.00586316	4.96515e-06	0.00897211	0.00860543	0.00142558	0.00397416	0.00119641	0.00119641	0.00586316	0.008972111	4.965153e-06	0.00142558	0.008605427	0.003974161	0.108244	0.0800948	0.0106595	0.134251	0.197638	0.469113	0.0758454	0.10614	0.112681	0.0941748	0.131791	0.139912	-2.57906	-2.243	-2.1832	0.2164552
360	-6270.736	-6270.965	0.2289007	0.000325814	0.0503522	0.108317	0.000130949	0.0202371	0.0435337	-8.02918	-2.98871	-2.2227	-0.9115226	0.0006067895	0.00916893	0.000705716	0.00519327	0.00678298	0.000313897	0.00667859	0.00060679	0.00060679	0.009168926	0.005193265	0.0007057159	0.0003138971	0.006782976	0.006678593	0.384165	0.024303	0.145337	0.126018	0.114945	0.205232	0.0786316	0.0807235	0.145402	0.094351	0.096861	0.174469	-2.54298	-2.51673	-1.92826	0.1822473
370	-6266.128	-6260.225	-5.902598	0.00396401	0.0586587	0.0387446	0.00167632	0.0248059	0.0163846	-5.5305	-2.83602	-3.25076	-0.8606533	0.002266097	0.00828497	0.000133723	0.00835272	0.00911419	0.000827634	0.00701526	0.0022661	0.0022661	0.008284971	0.008352718	0.0001337233	0.0008276341	0.009114191	0.00701526	0.303321	0.00574911	0.0861625	0.247313	0.180615	0.17684	0.0716174	0.0887117	0.103687	0.0960134	0.118931	0.139007	-2.63642	-2.42236	-2.26638	0.2931503
380	-6270.743	-6267.687	-3.056486	0.000131143	0.0577901	0.131556	3.31766e-05	0.0146197	0.0332811	-8.93922	-2.85094	-2.02832	-1.374444	0.001055257	0.00791382	0.000551408	0.00762242	0.0104081	0.0002992	0.00253044	0.00105526	0.00105526	0.00791382	0.007622423	0.0005514077	0.0002991996	0.01040811	0.00253044	0.0725992	0.0148887	0.0840059	0.172258	0.197203	0.459044	0.0654869	0.0760205	0.12614	0.0868357	0.100803	0.167262	-2.72591	-2.57675	-2.07036	0.2821684
390	-6269.723	-6265.565	-4.158646	0.00108098	0.0198673	0.0256543	0.000195948	0.00360135	0.00465036	-6.82989	-3.91868	-3.66304	-1.707769	0.001961283	0.0080508	0.000220375	0.0109956	0.00866995	0.000292394	0.00234833	0.00196128	0.00196128	0.008050799	0.01099556	0.0002203751	0.0002923942	0.008669949	0.002348326	0.0801795	0.339762	0.18461	0.119424	0.143134	0.132892	0.0674561	0.0720115	0.104686	0.101175	0.108007	0.157014	-2.69628	-2.63093	-2.25679	0.40537
400	-6269.028	-6267.93	-1.098087	0.0042236	0.056427	0.0337957	0.000891436	0.0119095	0.00713295	-5.46707	-2.87481	-3.38742	-1.555609	0.002531845	0.00942712	8.83365e-05	0.00506088	0.00979703	0.00159154	0.00332228	0.00253185	0.00253185	0.009427122	0.005060878	8.833645e-05	0.001591539	0.009797027	0.003322281	0.2184	0.248453	0.0813749	0.148743	0.0441871	0.258842	0.0757485	0.0860223	0.111873	0.0994768	0.112969	0.146917	-2.58034	-2.45315	-2.19039	0.272506
410	-6267.345	-6268.089	0.744165	0.000994787	0.00643704	0.141887	0.000797667	0.00516152	0.113772	-6.91298	-5.04569	-1.95273	-0.2208375	0.001040062	0.00717476	0.000133224	0.00842458	0.00904144	0.000116952	0.0036625	0.00104006	0.00104006	0.00717476	0.008424578	0.0001332244	0.0001169519	0.009041445	0.003662498	0.195205	0.222065	0.231853	0.132945	0.0578575	0.160074	0.0637639	0.0556419	0.164617	0.0893779	0.0779933	0.230744	-2.75257	-2.88882	-1.80413	0.3376866
420	-6274.338	-6277.76	3.422359	0.00308872	0.103866	0.0367867	0.000625053	0.0210189	0.00744438	-5.78	-2.26466	-3.30262	-1.597677	0.00217532	0.0089041	0.00123529	0.00543737	0.00586906	0.000481483	0.00424975	0.00217532	0.00217532	0.008904097	0.005437367	0.001235293	0.0004814826	0.005869059	0.004249751	0.115053	0.117905	0.148117	0.485294	0.0369616	0.0966696	0.0753699	0.079083	0.109021	0.087099	0.0913898	0.125987	-2.58535	-2.53726	-2.21621	0.1446365
430	-6264.747	-6266.034	1.286759	0.00149068	0.0425299	0.0610932	0.000791839	0.0225916	0.0324523	-6.50852	-3.15755	-2.79536	-0.6326294	0.001561392	0.00833012	9.52582e-05	0.00817993	0.00654103	0.000901064	0.00454736	0.00156139	0.00156139	0.008330121	0.008179934	9.525822e-05	0.0009010637	0.006541029	0.004547355	0.142785	0.516074	0.119072	0.0361953	0.151992	0.0338816	0.0694989	0.0872944	0.125231	0.0870139	0.109294	0.156792	-2.66644	-2.43847	-2.07759	0.2247567
440	-6265.864	-6272.746	6.882564	0.00216084	0.0255357	0.0489396	0.000580573	0.00686092	0.0131491	-6.13726	-3.66768	-3.01717	-1.314235	0.00111495	0.00770355	7.01419e-05	0.00482625	0.00710047	0.00103888	0.0037543	0.00111495	0.00111495	0.007703549	0.004826249	7.014193e-05	0.001038879	0.007100469	0.003754299	0.0898046	0.561828	0.285831	0.0151433	0.00302923	0.0443634	0.0754503	0.0756579	0.119112	0.0992604	0.0995334	0.156701	-2.58428	-2.58153	-2.12769	0.2742716
450	-6268.57	-6269.356	0.7864486	0.00498383	0.0583494	0.0426206	0.00139006	0.0162744	0.0118875	-5.30156	-2.84131	-3.15542	-1.276853	0.001215995	0.0085468	0.000256589	0.00897674	0.00659664	0.00189047	0.00328169	0.00121599	0.00121599	0.008546799	0.008976743	0.0002565894	0.001890466	0.006596644	0.003281694	0.296391	0.0627529	0.291099	0.0822657	0.0773053	0.190186	0.0686468	0.0595445	0.11462	0.0972186	0.0843279	0.162327	-2.67878	-2.82103	-2.16613	0.3479878
460	-6265.678	-6274.256	8.57794	0.00528902	0.0147258	0.0230449	0.00332275	0.00925127	0.0144776	-5.24212	-4.21815	-3.77031	-0.4648413	0.001208029	0.00719558	1.3481e-05	0.00537033	0.00608613	0.00124723	0.00397742	0.00120803	0.00120803	0.007195583	0.005370328	1.348098e-05	0.001247229	0.006086132	0.003977422	0.700598	0.0652219	0.0214189	0.142054	0.00135563	0.0693516	0.0694652	0.0717479	0.0926799	0.0972018	0.100396	0.129686	-2.66693	-2.6346	-2.3786	0.3359624
470	-6272.361	-6279.99	7.629002	0.00309005	0.00290235	0.00920264	0.00230012	0.0021604	0.00685012	-5.77957	-5.84224	-4.68826	-0.2952241	0.0006005909	0.00809541	0.000151058	0.00502281	0.00798945	0.000380201	0.00196778	0.000600591	0.000600591	0.008095405	0.005022807	0.0001510577	0.0003802009	0.007989454	0.001967785	0.407903	0.339637	0.0569715	0.0813415	0.00101546	0.113131	0.0724374	0.0692821	0.0867422	0.125676	0.120202	0.150495	-2.62503	-2.66957	-2.44482	0.5509871
480	-6268.279	-6264.764	-3.515598	0.00261262	0.0357777	0.0147535	0.000714858	0.00978939	0.00403681	-5.9474	-3.33043	-4.21627	-1.296026	0.0008691323	0.00700875	0.000211624	0.0127863	0.00789702	2.16961e-05	0.00447136	0.000869132	0.000869132	0.007008752	0.01278633	0.000211624	2.169612e-05	0.007897021	0.00447136	0.106774	0.00308488	0.185409	0.0849366	0.0213032	0.598492	0.0702856	0.0721487	0.0932988	0.0930202	0.0954859	0.123477	-2.65519	-2.62903	-2.37195	0.2802498
490	-6270.9	-6265.632	-5.268047	0.00136414	0.0196296	0.0574982	0.000339793	0.00488954	0.0143222	-6.59723	-3.93072	-2.856	-1.38994	0.002180623	0.00581552	0.000274421	0.00953174	0.00759516	0.00129001	0.00745567	0.00218062	0.00218062	0.005815521	0.00953174	0.0002744209	0.001290012	0.007595162	0.007455666	0.184189	0.0149749	0.23169	0.104564	0.0191795	0.445402	0.0728732	0.0623707	0.102326	0.0976306	0.0835601	0.13709	-2.61903	-2.77466	-2.27959	0.2924698
