Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta	hidden_rate	Q[1]	Q[2]	R[1]	R[2]	rate_01	rate_10	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta
13710	-6068.244	-6065.03	-3.213211	0.000526505	0.0235024	0.000801358	0.0357713	-7.54925	-3.75065	0.4200464	0.002462346	0.00374786	0.0048581	0.00246235	0.00246235	0.003747862	0.004858098	0.203867	0.0140558	0.544281	0.237796	0.0603599	0.0831162	0.10096	0.139023	-2.80743	-2.48752	0.514401
13720	-6077.711	-6068.631	-9.079651	0.000368209	0.217678	4.86016e-05	0.0287323	-7.90686	-1.52474	-2.024993	0.003926175	0.00473489	0.00524085	0.00392617	0.00392617	0.004734886	0.005240845	0.465258	0.123273	0.209577	0.201891	0.0636654	0.0952443	0.0887075	0.132708	-2.75411	-2.35131	0.3317025
13730	-6066.406	-6067.318	0.9115347	0.00330688	0.0266774	0.00509904	0.0411352	-5.71175	-3.62394	0.4330475	0.001702382	0.00414639	0.00367533	0.00170238	0.00170238	0.004146385	0.003675325	0.425188	0.309466	0.0330361	0.23231	0.071966	0.0964586	0.121482	0.162827	-2.63156	-2.33864	0.5235729
13740	-6065.103	-6063.616	-1.486529	0.000700852	0.0298483	0.00063382	0.0269936	-7.26321	-3.51163	-0.1005315	0.002088445	0.00358361	0.00456087	0.00208844	0.00208844	0.003583606	0.004560873	0.407169	0.142126	0.0831141	0.367591	0.0673687	0.0843403	0.106039	0.132753	-2.69757	-2.4729	0.4536305
13750	-6067.812	-6064.474	-3.33778	0.000941455	0.0315533	0.00104193	0.0349206	-6.96808	-3.45608	0.1013998	0.002814906	0.00421663	0.0048525	0.00281491	0.00281491	0.004216628	0.004852498	0.123012	0.386315	0.443773	0.0468999	0.0693055	0.0858598	0.110084	0.136378	-2.66923	-2.45504	0.4627148
13760	-6066.084	-6062.033	-4.051193	0.0038609	0.0342298	0.000529634	0.0046956	-5.55686	-3.37466	-1.98647	0.00170222	0.00415714	0.00626176	0.00170222	0.00170222	0.004157145	0.006261755	0.384465	0.0988085	0.190235	0.326492	0.0713133	0.0871576	0.098118	0.119918	-2.64067	-2.44004	0.3190872
13770	-6068.401	-6065.648	-2.752652	0.00332156	0.0125569	0.00286637	0.0108361	-5.70732	-4.37749	-0.1473866	0.002987304	0.00481839	0.00431387	0.0029873	0.0029873	0.004818385	0.004313868	0.448547	0.131757	0.247453	0.172243	0.0662589	0.0752434	0.103344	0.117357	-2.71418	-2.58703	0.4444904
13780	-6066.558	-6067.615	1.056298	0.00138134	0.0188393	0.00072988	0.0099544	-6.5847	-3.97181	-0.6379323	0.002065256	0.00361448	0.00296864	0.00206526	0.00206526	0.00361448	0.002968639	0.448552	0.0156316	0.224984	0.310832	0.0612789	0.0796719	0.0958177	0.124577	-2.79232	-2.52984	0.4470107
13790	-6068.26	-6071.976	3.715026	0.00803407	0.0242724	0.0122615	0.0370441	-4.82406	-3.71842	0.4227707	0.001556283	0.00369306	0.00261236	0.00155628	0.00155628	0.003693063	0.002612357	0.394302	0.0427358	0.483502	0.0794595	0.0663679	0.0783228	0.117536	0.138708	-2.71254	-2.54692	0.5715285
13800	-6066.316	-6065.928	-0.387464	0.00188905	0.0332618	0.00441261	0.0776957	-6.27168	-3.40335	0.8483922	0.001448939	0.0040019	0.00456425	0.00144894	0.00144894	0.004001899	0.004564254	0.622666	0.0570733	0.147876	0.172384	0.0649845	0.0918363	0.100344	0.141807	-2.73361	-2.38775	0.43446
13810	-6065.011	-6063.268	-1.743719	0.00270237	0.0251464	0.00262314	0.0244092	-5.91363	-3.68304	-0.02975557	0.002498177	0.00385354	0.00513065	0.00249818	0.00249818	0.00385354	0.005130646	0.891645	0.0417473	0.00141364	0.0651937	0.0623811	0.0745043	0.0945334	0.112905	-2.77449	-2.5969	0.4156909
13820	-6067.246	-6068.162	0.91585	0.00290939	0.0501931	0.0019396	0.0334622	-5.83981	-2.99188	-0.4054602	0.001531985	0.00414386	0.00383126	0.00153198	0.00153198	0.004143857	0.003831257	0.416292	0.237563	0.00671283	0.339433	0.0643792	0.084555	0.115951	0.152289	-2.74297	-2.47035	0.5883801
13830	-6065.256	-6066.547	1.291242	0.00108886	0.0593996	0.000622991	0.0339854	-6.82262	-2.82347	-0.5583568	0.0006885933	0.00473363	0.00329402	0.000688593	0.000688593	0.00473363	0.00329402	0.672165	0.0135781	0.284111	0.0301459	0.0751071	0.110209	0.0966616	0.141837	-2.58884	-2.20538	0.2523018
13840	-6064.941	-6067.073	2.131281	0.00579353	0.0370643	0.00607349	0.0388553	-5.15101	-3.2951	0.04719178	0.001708348	0.00304016	0.00447108	0.00170835	0.00170835	0.003040163	0.004471076	0.371252	0.341301	0.269083	0.0183639	0.0668102	0.0958059	0.0934921	0.134068	-2.7059	-2.34543	0.3360214
13850	-6066.122	-6063.177	-2.944886	0.00330357	0.063832	0.00205486	0.0397042	-5.71275	-2.7515	-0.4747966	0.0009617471	0.00406508	0.00757928	0.000961747	0.000961747	0.004065081	0.007579276	0.340475	0.560521	0.0691788	0.0298248	0.0733441	0.100173	0.111334	0.15206	-2.61259	-2.30085	0.4173723
13860	-6066.9	-6065.049	-1.851724	0.00812367	0.0300637	0.00751858	0.0278244	-4.81297	-3.50444	-0.07740476	0.001468315	0.00333877	0.00747619	0.00146831	0.00146831	0.003338769	0.007476187	0.260821	0.182662	0.500992	0.0555248	0.072541	0.099012	0.105857	0.144486	-2.6236	-2.31251	0.3779406
13870	-6069.646	-6066.541	-3.105109	0.00159327	0.0592455	0.000443177	0.0164794	-6.44197	-2.82607	-1.279576	0.001319638	0.00361795	0.0069265	0.00131964	0.00131964	0.003617949	0.006926495	0.187244	0.132116	0.0110245	0.669616	0.0760387	0.115014	0.0900403	0.136193	-2.57651	-2.1627	0.1690149
13880	-6070.937	-6066.363	-4.573761	0.00089443	0.039631	0.000306987	0.0136022	-7.01932	-3.22814	-1.069382	0.004386326	0.00457642	0.00342458	0.00438633	0.00438633	0.004576424	0.003424576	0.508759	0.216345	0.1328	0.142097	0.0689287	0.0898441	0.108837	0.141862	-2.67468	-2.40968	0.4567779
13890	-6063.655	-6063.212	-0.4436938	0.00155918	0.0273813	0.00163005	0.0286259	-6.4636	-3.59789	0.04445217	0.001566532	0.00384534	0.00476808	0.00156653	0.00156653	0.00384534	0.004768084	0.451984	0.212128	0.0710028	0.264885	0.0671106	0.0859288	0.0975757	0.124936	-2.70141	-2.45424	0.3742863
13900	-6066.055	-6069.263	3.207398	0.00267841	0.0437914	0.00170072	0.0278064	-5.92253	-3.12832	-0.4541725	0.0003748021	0.00473761	0.00268216	0.000374802	0.000374802	0.00473761	0.002682162	0.440692	0.425835	0.0158644	0.117608	0.0709583	0.0846318	0.115407	0.137645	-2.64566	-2.46944	0.4863679
13910	-6064.951	-6064.724	-0.2268071	0.00104073	0.0676547	0.000465426	0.030256	-6.86783	-2.69334	-0.8047231	0.001790278	0.00410329	0.00377156	0.00179028	0.00179028	0.004103287	0.003771564	0.283231	0.067198	0.218514	0.431058	0.0678128	0.0907873	0.0898425	0.12028	-2.691	-2.39924	0.2813067
13920	-6073.258	-6072.6	-0.6577592	0.000451706	0.0799855	0.00145004	0.256765	-7.70248	-2.52591	1.166316	0.0002787341	0.00583237	0.00228749	0.000278734	0.000278734	0.005832371	0.002287489	0.0493741	0.488034	0.00586206	0.45673	0.074479	0.128652	0.208893	0.360832	-2.59724	-2.05065	1.031305
13930	-6069.181	-6068.911	-0.270026	0.000886263	0.0731619	0.000256224	0.0211515	-7.0285	-2.61508	-1.240962	0.0004035577	0.00448006	0.00424252	0.000403558	0.000403558	0.00448006	0.004242516	0.389106	0.00748161	0.213508	0.389905	0.0739952	0.0886259	0.113714	0.136198	-2.60376	-2.42333	0.4296882
13940	-6064.157	-6063.485	-0.671861	0.00075918	0.0552067	0.00049894	0.0362823	-7.18327	-2.89667	-0.4197539	0.0008000266	0.00386491	0.00516554	0.000800027	0.000800027	0.003864907	0.005165538	0.474755	0.0310455	0.493913	0.000287271	0.0702217	0.0986191	0.0991553	0.139253	-2.6561	-2.31649	0.3450298
13950	-6067.748	-6064.735	-3.013732	0.00249146	0.0320807	0.000345795	0.00445254	-5.99488	-3.4395	-1.974779	0.001867166	0.0048105	0.00428491	0.00186717	0.00186717	0.004810497	0.004284908	0.420253	0.25138	0.32796	0.000407559	0.0657906	0.0648151	0.101217	0.0997162	-2.72128	-2.73622	0.4307899
13960	-6068.267	-6068.925	0.658507	0.00539074	0.0133654	0.00392118	0.00972187	-5.22307	-4.31509	-0.3182893	0.00218837	0.0041979	0.003443	0.00218837	0.00218837	0.004197899	0.003442997	0.320683	0.134992	0.539811	0.00451368	0.0621958	0.067327	0.0996239	0.107843	-2.77747	-2.69819	0.4711137
13970	-6067.614	-6070.61	2.996415	0.00172533	0.0287946	0.00103982	0.0173539	-6.36234	-3.54757	-0.5063696	0.001091669	0.00370799	0.00263459	0.00109167	0.00109167	0.003707986	0.002634593	0.642273	0.2004	0.133576	0.0237511	0.0704784	0.0703762	0.12954	0.129352	-2.65245	-2.6539	0.60868
13980	-6066.739	-6067.799	1.059627	0.00298005	0.018035	0.000985283	0.00596285	-5.81582	-4.01544	-1.106766	0.001170127	0.0037891	0.00406384	0.00117013	0.00117013	0.003789103	0.004063843	0.331515	0.173464	0.242498	0.252522	0.0752193	0.0824132	0.100299	0.109892	-2.58735	-2.49601	0.2877483
13990	-6065.319	-6061.366	-3.953183	0.0021387	0.0463712	0.00175347	0.0380186	-6.14756	-3.07108	-0.1986031	0.001935583	0.00499493	0.00615543	0.00193558	0.00193558	0.004994929	0.006155431	0.461481	0.224297	0.238996	0.0752263	0.0705312	0.0899739	0.107602	0.137264	-2.6517	-2.40824	0.4223864
14000	-6066.834	-6066.574	-0.2600582	0.00254107	0.0089458	0.00171029	0.00602106	-5.97517	-4.71657	-0.3959209	0.0006494287	0.00251996	0.00680482	0.000649429	0.000649429	0.002519959	0.006804821	0.671646	0.0545852	0.261098	0.0126707	0.0688328	0.0814585	0.09734	0.115195	-2.67608	-2.50766	0.3465301
14010	-6066.925	-6071.354	4.428616	0.00686	0.0518931	0.004371	0.0330649	-4.98205	-2.95857	-0.4507149	0.0001575629	0.00398592	0.00275484	0.000157563	0.000157563	0.00398592	0.002754839	0.273807	0.333066	0.0977721	0.295355	0.0771228	0.120742	0.270567	0.423595	-2.56236	-2.1141	1.255121
14020	-6069.55	-6066.127	-3.422945	0.0132793	0.0369103	0.0364005	0.101176	-4.32155	-3.29927	1.008376	9.013384e-05	0.00315117	0.00902568	9.01338e-05	9.01338e-05	0.003151168	0.009025678	0.247205	0.158102	0.0955984	0.499094	0.0849729	0.10832	0.520849	0.663957	-2.46542	-2.22267	1.813128
14030	-6068.398	-6068.21	-0.1874007	0.00678569	0.00609681	0.00868861	0.00780654	-4.99294	-5.09999	0.2471962	5.281255e-05	0.00416364	0.00500294	5.28125e-05	5.28125e-05	0.004163639	0.005002938	0.270964	0.109989	0.487084	0.131963	0.0788744	0.0817475	0.517556	0.536409	-2.5399	-2.50412	1.881262
14040	-6070.292	-6070.578	0.2854139	0.0182368	0.00265693	0.103309	0.0150512	-4.00432	-5.93058	1.734286	0.000452241	0.00310288	0.00466392	0.000452241	0.000452241	0.003102877	0.004663922	0.630937	0.1756	0.0234718	0.169991	0.0880684	0.0734192	0.279223	0.232778	-2.42964	-2.61157	1.153899
14050	-6068.417	-6065.18	-3.237335	0.0126898	0.00251769	0.0678029	0.0134523	-4.36696	-5.98441	1.675809	0.0009915357	0.00286847	0.00719114	0.000991536	0.000991536	0.002868475	0.007191142	0.649662	0.115882	0.155601	0.0788555	0.0713838	0.0583358	0.145254	0.118703	-2.63968	-2.84154	0.7104117
14060	-6074.077	-6066.799	-7.278664	0.00107017	0.000194238	0.000199531	3.62152e-05	-6.83993	-8.54643	-1.679605	0.001453506	0.00320198	0.00562319	0.00145351	0.00145351	0.00320198	0.005623192	0.226985	0.188052	0.572268	0.0126945	0.0661941	0.064348	0.114408	0.111217	-2.71516	-2.74345	0.5471752
14070	-6072.093	-6073.895	1.801785	0.00234423	0.00840303	0.00479166	0.017176	-6.0558	-4.77916	0.7149213	0.001036972	0.00181158	0.00509567	0.00103697	0.00103697	0.001811577	0.005095671	0.259549	0.306479	0.428977	0.00499568	0.0724166	0.0909045	0.150405	0.188803	-2.62532	-2.39795	0.7308939
14080	-6067.035	-6069.467	2.431559	0.0053062	0.0203365	0.00222682	0.00853448	-5.23888	-3.89534	-0.8683029	0.0002579523	0.0032878	0.00420268	0.000257952	0.000257952	0.003287798	0.004202675	0.352646	0.381058	0.0410927	0.225204	0.0787227	0.10532	0.316224	0.423063	-2.54182	-2.25075	1.390518
14090	-6064.413	-6064.67	0.2567454	0.000920241	0.0530229	0.000698443	0.0402432	-6.99087	-2.93703	-0.2757827	0.001105555	0.00357316	0.00467845	0.00110556	0.00110556	0.003573163	0.004678447	0.14196	0.252536	0.0149832	0.590521	0.0675687	0.0988742	0.0933648	0.136622	-2.69461	-2.31391	0.3233697
14100	-6067.822	-6066.351	-1.471308	0.00430859	0.05853	0.00138795	0.0188545	-5.44714	-2.83822	-1.132786	0.002245593	0.00456308	0.00452664	0.00224559	0.00224559	0.004563077	0.004526643	0.452295	0.509911	0.0129191	0.024875	0.0739823	0.115998	0.102793	0.161171	-2.60393	-2.15418	0.3288926
14110	-6067.319	-6061.979	-5.340373	0.00115355	0.0544929	0.000207567	0.00980529	-6.76491	-2.90968	-1.715149	0.003948216	0.00380851	0.00491354	0.00394822	0.00394822	0.003808511	0.004913542	0.588125	0.204013	0.108175	0.0996871	0.0672087	0.0900749	0.0904539	0.121229	-2.69995	-2.40711	0.2970374
14120	-6067.585	-6064.813	-2.771806	0.0025745	0.0639745	0.000295922	0.00735345	-5.9621	-2.74927	-2.163314	0.002121635	0.00395944	0.00472261	0.00212164	0.00212164	0.003959439	0.004722611	0.326994	0.112158	0.321636	0.239212	0.0690441	0.0875502	0.0851568	0.107982	-2.67301	-2.43554	0.2097489
14130	-6064.971	-6064.936	-0.03475808	0.00149182	0.0596165	0.000566058	0.022621	-6.50776	-2.81982	-0.9690549	0.001436769	0.00431141	0.00399703	0.00143677	0.00143677	0.004311409	0.003997033	0.144565	0.249039	0.262491	0.343905	0.0721835	0.0993714	0.0903711	0.124409	-2.62854	-2.30889	0.2247128
14140	-6065.083	-6064.728	-0.3548208	0.00465022	0.0309745	0.00346909	0.0231071	-5.37084	-3.47459	-0.2930227	0.001907374	0.00284947	0.00608822	0.00190737	0.00190737	0.002849469	0.006088221	0.578294	0.038229	0.208406	0.175071	0.0655754	0.0899958	0.0958606	0.131559	-2.72455	-2.40799	0.3796949
14150	-6067.725	-6061.812	-5.913119	0.00367565	0.047425	0.000572165	0.00738234	-5.60602	-3.04861	-1.860059	0.001861285	0.00370521	0.00810508	0.00186129	0.00186129	0.003705214	0.008105081	0.404698	0.515694	0.0474317	0.0321759	0.0665725	0.0746792	0.0954175	0.107037	-2.70946	-2.59455	0.3599696
14160	-6064.509	-6064.288	-0.2210758	0.0045424	0.0518723	0.00375762	0.0429104	-5.3943	-2.95897	-0.1896714	0.002738683	0.00417564	0.00396241	0.00273868	0.00273868	0.004175635	0.003962406	0.213967	0.474375	0.0482142	0.263444	0.0712521	0.103665	0.100142	0.145696	-2.64153	-2.26659	0.34036
14170	-6067.901	-6062.237	-5.664411	0.00797733	0.0461009	0.00164791	0.00952323	-4.83115	-3.07692	-1.577099	0.002145061	0.00352229	0.00864003	0.00214506	0.00214506	0.00352229	0.008640029	0.319795	0.525578	0.129257	0.0253704	0.0736888	0.0878505	0.101952	0.121546	-2.6079	-2.43212	0.3246525
14180	-6065.917	-6065.011	-0.9060923	0.00877677	0.0718952	0.00310748	0.025455	-4.73565	-2.63255	-1.038297	0.002290169	0.00426645	0.00490622	0.00229017	0.00229017	0.004266454	0.004906217	0.322061	0.128255	0.277972	0.271712	0.0769123	0.114397	0.0958869	0.14262	-2.56509	-2.16808	0.220504
14190	-6071.294	-6072.118	0.8239092	0.0176503	0.0751928	0.0308252	0.13132	-4.037	-2.5877	0.557581	0.000851033	0.00435661	0.00521966	0.000851033	0.000851033	0.004356611	0.005219657	0.145308	0.193483	0.0160388	0.645171	0.0775101	0.112189	0.146601	0.212192	-2.55735	-2.18757	0.6373067
14200	-6069.55	-6067.207	-2.343094	0.0004016	0.0571873	0.000770163	0.10967	-7.82005	-2.86142	0.6511465	0.0008130604	0.00304346	0.00629283	0.00081306	0.00081306	0.003043464	0.006292828	0.158067	0.0491582	0.125362	0.667413	0.0711471	0.13053	0.133883	0.245627	-2.64301	-2.03615	0.6322134
14210	-6066.33	-6064.79	-1.540349	0.00109074	0.0441305	0.000507296	0.0205248	-6.8209	-3.1206	-0.765519	0.0008984872	0.00388218	0.00594902	0.000898487	0.000898487	0.003882178	0.005949023	0.40342	0.216393	0.106668	0.27352	0.0718843	0.100654	0.0868627	0.121627	-2.6327	-2.29607	0.1892714
14220	-6063.763	-6063.355	-0.4085965	0.00440509	0.0592553	0.00215045	0.028927	-5.425	-2.8259	-0.7170812	0.001170637	0.00502894	0.00466689	0.00117064	0.00117064	0.005028936	0.004666895	0.616219	0.138814	0.0937641	0.151203	0.0690357	0.0869501	0.0925188	0.116527	-2.67313	-2.44242	0.2927887
14230	-6065.488	-6069.672	4.184281	0.00508415	0.0419853	0.00685224	0.0565863	-5.28163	-3.17044	0.2984475	0.001090912	0.00323123	0.0031253	0.00109091	0.00109091	0.00323123	0.003125305	0.921832	0.0465096	0.0249013	0.00675667	0.0707818	0.0919234	0.123869	0.160867	-2.64815	-2.3868	0.5596233
14240	-6065.716	-6070.085	4.368877	0.00443262	0.0294669	0.00280341	0.0186363	-5.41877	-3.52449	-0.4581551	0.001482667	0.0032027	0.00255904	0.00148267	0.00148267	0.003202704	0.002559044	0.194349	0.0465991	0.264197	0.494855	0.0713898	0.0834768	0.104968	0.12274	-2.6396	-2.48319	0.3854993
14250	-6068.091	-6067.823	-0.2675099	0.00467176	0.0360828	0.00217536	0.0168016	-5.36622	-3.32194	-0.7643422	0.002513515	0.00427698	0.00388492	0.00251352	0.00251352	0.00427698	0.003884925	0.0614183	0.176613	0.758963	0.00300594	0.0613327	0.0808408	0.0831701	0.109624	-2.79144	-2.51527	0.3045737
14260	-6070.576	-6075.403	4.826998	0.0082108	0.00728689	0.00995613	0.00883582	-4.8023	-4.92168	0.1927374	0.001860896	0.00247104	0.0025355	0.0018609	0.0018609	0.002471043	0.002535495	0.168617	0.0937177	0.0722058	0.665459	0.075118	0.0835603	0.0997009	0.110906	-2.58869	-2.48219	0.2831138
14270	-6065.906	-6065.852	-0.05403815	0.00633306	0.0364937	0.00185781	0.0107054	-5.06197	-3.31062	-1.226386	0.0004987083	0.00452131	0.00526616	0.000498708	0.000498708	0.004521315	0.005266159	0.402745	0.0678011	0.0700042	0.45945	0.0755586	0.0854327	0.113138	0.127923	-2.58285	-2.46003	0.4037005
14280	-6064.458	-6065.019	0.5609131	0.000757922	0.0373327	0.000522054	0.0257146	-7.18493	-3.28789	-0.3728088	0.00108766	0.00388675	0.00390461	0.00108766	0.00108766	0.00388675	0.003904609	0.488181	0.354405	0.0644435	0.0929711	0.0723404	0.093989	0.100666	0.130792	-2.62637	-2.36458	0.3304282
14290	-6068.671	-6070.424	1.753329	0.00210682	0.0548748	0.000221368	0.00576581	-6.16257	-2.9027	-2.253107	0.0002652272	0.00329123	0.00352677	0.000265227	0.000265227	0.003291229	0.003526769	0.814412	0.0707841	0.0246358	0.0901679	0.0751642	0.0885961	0.0998068	0.117642	-2.58808	-2.42367	0.2835614
14300	-6066.399	-6066.68	0.2806016	0.00250716	0.00872064	0.000967756	0.00336614	-5.9886	-4.74206	-0.9519262	0.002306148	0.00373579	0.00316999	0.00230615	0.00230615	0.003735786	0.003169986	0.633454	0.0935372	0.147495	0.125514	0.0660338	0.0687272	0.0995208	0.10358	-2.71759	-2.67761	0.4101997
14310	-6068.783	-6066.468	-2.31526	0.00292468	0.0020104	0.0061323	0.0042153	-5.83457	-6.20942	0.7403852	0.001950011	0.00312876	0.00539648	0.00195001	0.00195001	0.003128757	0.005396484	0.080563	0.477027	0.191425	0.250985	0.0654439	0.0665846	0.102887	0.10468	-2.72656	-2.70928	0.4524386
14320	-6068.189	-6067.41	-0.7783623	0.0024957	0.00103927	0.00193103	0.000804131	-5.99319	-6.86924	-0.2565127	0.0009136517	0.00289908	0.00513924	0.000913652	0.000913652	0.002899078	0.005139244	0.394584	0.327552	0.202396	0.075469	0.0659577	0.0736596	0.0953326	0.106465	-2.71874	-2.6083	0.3683586
14330	-6067.185	-6068.508	1.322422	0.0157526	0.0560871	0.00742467	0.0264355	-4.15075	-2.88085	-0.7521964	0.0001051876	0.00387239	0.00555597	0.000105188	0.000105188	0.003872387	0.005555971	0.274957	0.375497	0.130975	0.218571	0.0863452	0.112883	0.2683	0.35076	-2.4494	-2.18141	1.133753
14340	-6071.612	-6068.947	-2.665246	0.00621466	0.000660631	0.00259535	0.000275891	-5.08084	-7.32232	-0.8731903	0.000983392	0.00323347	0.00590818	0.000983392	0.000983392	0.003233468	0.005908181	0.302282	0.0719164	0.182257	0.443544	0.077912	0.0842239	0.135111	0.146056	-2.55218	-2.47428	0.550514
14350	-6073.283	-6069.916	-3.366863	0.00290684	0.000392887	0.000620278	8.38364e-05	-5.84069	-7.84199	-1.544654	0.001114596	0.00453196	0.00360285	0.0011146	0.0011146	0.004531965	0.003602848	0.911862	0.0174589	0.0362397	0.0344398	0.0703942	0.0690431	0.0953332	0.0935034	-2.65364	-2.67302	0.3032672
14360	-6068.518	-6065.318	-3.199503	0.00491165	0.00398703	0.0331271	0.0268909	-5.31614	-5.52471	1.90874	0.001978212	0.00382408	0.00491239	0.00197821	0.00197821	0.003824076	0.004912389	0.302422	0.580662	0.0925848	0.0243308	0.0709812	0.0651324	0.118521	0.108755	-2.64534	-2.73133	0.5126716
14370	-6070.23	-6067.634	-2.596421	0.0027645	0.0063195	0.00340318	0.0077795	-5.8909	-5.06412	0.2078518	0.001927801	0.00404678	0.00560989	0.0019278	0.0019278	0.00404678	0.005609891	0.120626	0.402853	0.0708079	0.405713	0.074604	0.0795221	0.114912	0.122487	-2.59556	-2.53172	0.4319685
14380	-6065.951	-6068.53	2.578132	0.00219596	0.0516948	0.00190163	0.044766	-6.12114	-2.9624	-0.1439069	0.001470841	0.00433699	0.00241138	0.00147084	0.00147084	0.004336994	0.002411377	0.085025	0.50353	0.186426	0.225019	0.0662593	0.0866498	0.106871	0.139759	-2.71418	-2.44588	0.478048
14390	-6072.031	-6069.511	-2.520311	0.0047744	0.00352665	0.00453807	0.00335208	-5.34449	-5.64741	-0.05076762	0.005129664	0.00307892	0.00334496	0.00512966	0.00512966	0.003078919	0.003344961	0.203901	0.0237505	0.426708	0.345641	0.065464	0.0752645	0.0985592	0.113314	-2.72626	-2.58675	0.409157
14400	-6069.809	-6065.602	-4.206988	0.00158398	0.0109787	0.00247789	0.0171744	-6.44782	-4.5118	0.447468	0.00170727	0.00382855	0.00690695	0.00170727	0.00170727	0.003828547	0.006906947	0.122593	0.0665378	0.0146012	0.796268	0.0654316	0.0738304	0.118968	0.134239	-2.72675	-2.60598	0.597852
14410	-6064.498	-6063.798	-0.6999321	0.00668462	0.0521046	0.00402794	0.0313965	-5.00795	-2.9545	-0.5065557	0.002200436	0.0042961	0.00483753	0.00220044	0.00220044	0.004296099	0.004837528	0.380102	0.0243297	0.241072	0.354496	0.0740088	0.0945068	0.108145	0.138098	-2.60357	-2.35908	0.379292
14420	-6064.59	-6064.159	-0.4310056	0.00609773	0.0514805	0.00246995	0.0208527	-5.09984	-2.96655	-0.9037178	0.003173426	0.00402694	0.00373106	0.00317343	0.00317343	0.004026943	0.003731059	0.581938	0.264609	0.101195	0.0522571	0.0681384	0.0923914	0.0917765	0.124443	-2.68622	-2.38172	0.2978161
14430	-6067.602	-6066.366	-1.235154	0.00415066	0.105272	0.00210266	0.0533292	-5.48449	-2.25121	-0.680063	0.0007320014	0.00489417	0.00597831	0.000732001	0.000732001	0.004894165	0.005978307	0.153359	0.413035	0.296029	0.137577	0.0752773	0.136827	0.08679	0.157752	-2.58658	-1.98904	0.1423124
14440	-6068.83	-6069.798	0.9681187	0.00956864	0.0233012	0.00341976	0.00832765	-4.64926	-3.75925	-1.028922	0.003156143	0.00371941	0.00293317	0.00315614	0.00315614	0.003719409	0.002933175	0.222446	0.322013	0.0043813	0.45116	0.0680712	0.0851014	0.0977205	0.122169	-2.6872	-2.46391	0.3615578
14450	-6066.559	-6065.075	-1.483664	0.00104779	0.0370924	0.000639888	0.0226525	-6.86107	-3.29434	-0.4931425	0.001523735	0.00499108	0.00396561	0.00152374	0.00152374	0.004991083	0.003965608	0.69364	0.0435298	0.0363262	0.226504	0.0616414	0.0786042	0.10457	0.133346	-2.78642	-2.54333	0.5285235
14460	-6065.2	-6067.551	2.350642	0.00461604	0.02525	0.00751472	0.0411059	-5.37822	-3.67893	0.4873275	0.0003348835	0.00389005	0.00447869	0.000334883	0.000334883	0.003890045	0.004478685	0.47996	0.439237	0.0574766	0.023326	0.0707525	0.0904082	0.106842	0.136524	-2.64857	-2.40342	0.4121627
14470	-6073.427	-6073.504	0.07688611	0.00261027	0.000853611	0.00139655	0.000456701	-5.9483	-7.06604	-0.6254455	0.001026845	0.00306338	0.00411785	0.00102684	0.00102684	0.003063385	0.004117852	0.26828	0.0974928	0.31917	0.315057	0.0764689	0.084999	0.0918552	0.102102	-2.57087	-2.46512	0.1833286
14480	-6063.883	-6064.754	0.8716028	0.00461549	0.0575234	0.00575103	0.0716758	-5.37834	-2.85556	0.2199623	0.00219796	0.00409079	0.00372721	0.00219796	0.00219796	0.004090787	0.003727206	0.441474	0.371736	0.046758	0.140032	0.0695866	0.10861	0.106329	0.165956	-2.66518	-2.21999	0.4239625
14490	-6068.883	-6066.52	-2.36237	0.000258966	0.0472978	0.000178742	0.0326455	-8.25881	-3.05129	-0.3707564	0.0003867601	0.00341812	0.00602102	0.00038676	0.00038676	0.003418118	0.006021021	0.283061	0.110998	0.568049	0.0378919	0.0733729	0.123151	0.130031	0.218247	-2.6122	-2.09435	0.572217
14500	-6064.715	-6065.756	1.040363	0.00324497	0.053987	0.000605	0.0100655	-5.73065	-2.91901	-1.679633	0.0005701646	0.00450028	0.0036492	0.000570165	0.000570165	0.004500278	0.003649197	0.496353	0.145153	0.317296	0.0411975	0.0744464	0.0965097	0.102452	0.132815	-2.59768	-2.33811	0.3193109
14510	-6063.311	-6064.81	1.498954	0.00331714	0.0598768	0.00121268	0.0218897	-5.70865	-2.81547	-1.006274	0.0005324737	0.00403003	0.00453044	0.000532474	0.000532474	0.004030029	0.004530441	0.46526	0.275876	0.0489783	0.209885	0.0735661	0.0978352	0.0989597	0.131606	-2.60957	-2.32447	0.2965292
14520	-6069.529	-6069.575	0.04598277	0.00130886	0.0333646	0.00144067	0.0367247	-6.6386	-3.40026	0.09595399	0.001867638	0.00375836	0.00386535	0.00186764	0.00186764	0.003758358	0.003865348	0.341618	0.0633114	0.147417	0.447654	0.0746364	0.0911374	0.14901	0.181954	-2.59513	-2.39539	0.691385
