Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
10690	-6263.843	-6265.907	2.064099	0.00122556	0.0622314	0.104184	0.000872455	0.0443013	0.0741665	-6.70435	-2.7769	-2.2616	-0.3398456	0.0009731565	0.00924794	0.000105506	0.00585258	0.00730901	0.000245177	0.00574275	0.000973156	0.000973156	0.00924794	0.005852581	0.0001055064	0.0002451773	0.007309013	0.005742749	0.34091	0.0597636	0.173908	0.0679195	0.309289	0.04821	0.0715484	0.0818112	0.157312	0.103656	0.118525	0.227908	-2.63738	-2.50334	-1.84952	0.3707084
10700	-6266.177	-6269.436	3.259823	0.000875293	0.0388835	0.0304829	0.000362111	0.0160862	0.0126109	-7.04095	-3.24718	-3.49059	-0.8826078	0.0004033152	0.00853549	8.90472e-05	0.00676691	0.00741613	0.000624564	0.00402242	0.000403315	0.000403315	0.008535491	0.00676691	8.90472e-05	0.0006245636	0.007416125	0.00402242	0.286055	0.143959	0.113651	0.26564	0.122883	0.0678111	0.0712956	0.0600511	0.0970917	0.102102	0.0859987	0.139044	-2.64092	-2.81256	-2.3321	0.3591367
10710	-6266.974	-6273.595	6.62097	0.00720528	0.0175946	0.00811147	0.00470517	0.0114896	0.00529693	-4.93294	-4.04016	-4.81448	-0.4261515	0.001653536	0.00781405	8.57743e-07	0.00522631	0.00730159	4.89283e-05	0.00429003	0.00165354	0.00165354	0.007814048	0.005226309	8.577431e-07	4.892832e-05	0.007301587	0.004290028	0.114537	0.114356	0.187176	0.230885	0.264477	0.0885693	0.072885	0.0548707	0.0984851	0.108225	0.0814757	0.146237	-2.61887	-2.90278	-2.31785	0.3953259
10720	-6272.095	-6258.741	-13.35483	0.00310553	0.0282737	0.0512657	0.00260086	0.0236791	0.0429347	-5.77457	-3.56582	-2.97073	-0.1773419	0.001081392	0.00753863	0.000231167	0.0129714	0.00806412	0.00123739	0.0104308	0.00108139	0.00108139	0.007538632	0.01297135	0.0002311673	0.001237394	0.008064123	0.0104308	0.281943	0.213506	0.0182354	0.0945071	0.329577	0.0622312	0.0754223	0.0795912	0.130017	0.102321	0.107977	0.176386	-2.58465	-2.53085	-2.04009	0.3050112
10730	-6274.241	-6273.907	-0.3339442	0.00453073	0.000582	0.000909317	0.00178635	0.000229467	0.000358519	-5.39687	-7.44904	-7.00282	-0.9307111	0.002625471	0.00560533	0.000133247	0.00507533	0.0106179	0.000454775	0.00280027	0.00262547	0.00262547	0.005605328	0.005075334	0.000133247	0.0004547746	0.0106179	0.002800272	0.432093	0.0929568	0.00672257	0.0348404	0.21099	0.222397	0.0667773	0.0597729	0.083349	0.10263	0.0918651	0.128099	-2.70639	-2.8172	-2.48472	0.4297685
10740	-6264.859	-6271.177	6.318039	0.0041789	0.00267422	0.0297158	0.0128684	0.00823494	0.0915062	-5.47771	-5.9241	-3.51608	1.124728	0.001112192	0.00565018	1.78935e-05	0.00554717	0.0100164	0.000171541	0.00282041	0.00111219	0.00111219	0.005650181	0.005547166	1.789352e-05	0.0001715405	0.01001637	0.002820405	0.606401	0.0935135	0.0126959	0.00756452	0.0918946	0.187931	0.069281	0.0673622	0.126571	0.109543	0.106509	0.200126	-2.66959	-2.69767	-2.06695	0.4581443
10750	-6266.807	-6261.752	-5.054971	0.0012876	0.0308521	0.0476039	0.00070532	0.0169002	0.0260765	-6.65498	-3.47855	-3.04484	-0.6018817	0.002091821	0.0056645	6.26837e-05	0.0111597	0.00991782	0.000318707	0.00535473	0.00209182	0.00209182	0.005664496	0.01115968	6.26837e-05	0.0003187069	0.009917822	0.005354732	0.348369	0.377988	0.087677	0.00556635	0.0676206	0.112779	0.0688519	0.0730511	0.126279	0.0989191	0.104952	0.181425	-2.6758	-2.6166	-2.06926	0.3623449
10760	-6272.674	-6287.996	15.3215	0.00248185	0.0454504	0.0538855	0.00122187	0.0223763	0.0265291	-5.99875	-3.09113	-2.92089	-0.7086195	0.0004500467	0.0070003	0.000572486	0.00318605	0.00474103	0.0013119	0.00264309	0.000450047	0.000450047	0.007000304	0.003186048	0.0005724861	0.001311898	0.004741028	0.002643092	0.271025	0.205762	0.133033	0.256987	0.00974449	0.123449	0.0679878	0.0703735	0.0925126	0.101865	0.105439	0.13861	-2.68843	-2.65394	-2.38041	0.4043177
10770	-6272.3	-6264.668	-7.631933	0.0010547	0.0288033	0.0437385	0.000140873	0.00384716	0.00584202	-6.8545	-3.54727	-3.12953	-2.013152	0.001551976	0.00874142	0.000155387	0.00749618	0.0083212	0.00125398	0.00735451	0.00155198	0.00155198	0.008741419	0.007496184	0.0001553866	0.001253979	0.008321195	0.007354509	0.311702	0.0668165	0.179873	0.236259	0.010123	0.195226	0.0705207	0.0779736	0.0892143	0.108885	0.120392	0.137748	-2.65185	-2.55138	-2.41671	0.4343828
10780	-6267.447	-6264.222	-3.225077	0.000402013	0.109494	0.0537913	7.58508e-05	0.0206591	0.0101492	-7.81903	-2.21188	-2.92264	-1.667717	0.002637023	0.00896714	0.000284836	0.00616234	0.00604908	0.00109486	0.00627183	0.00263702	0.00263702	0.008967144	0.006162342	0.0002848365	0.001094857	0.00604908	0.006271827	0.225206	0.544574	0.0161553	0.126378	0.0155461	0.0721404	0.0678696	0.0756621	0.105998	0.0877656	0.0978425	0.137072	-2.69017	-2.58148	-2.24433	0.2570809
10790	-6272.474	-6269.486	-2.987906	5.53767e-05	0.0127194	0.0404955	2.79417e-06	0.000641791	0.0020433	-9.80135	-4.36462	-3.20657	-2.986624	0.0007492612	0.00662589	4.5461e-06	0.0086296	0.00583909	0.00109486	0.00316542	0.000749261	0.000749261	0.006625885	0.008629597	4.546098e-06	0.001094857	0.005839091	0.003165418	0.530973	0.0936402	0.0149501	0.275186	0.018788	0.0664631	0.067731	0.068434	0.105953	0.0926749	0.0936368	0.144973	-2.69221	-2.68189	-2.24476	0.3135539
10800	-6270.584	-6264.411	-6.17325	0.00284941	0.0128552	0.0611516	0.000799827	0.00360844	0.0171652	-5.86064	-4.35401	-2.7944	-1.270473	0.001401508	0.00576956	0.000284978	0.0122173	0.0061605	0.00279557	0.00671672	0.00140151	0.00140151	0.005769555	0.01221733	0.000284978	0.002795575	0.006160497	0.006716723	0.682982	0.0314211	0.0109695	0.224266	0.0131496	0.0372117	0.0708325	0.0684641	0.1113	0.0941753	0.0910264	0.147978	-2.64744	-2.68145	-2.19553	0.2848394
10810	-6265.336	-6261.402	-3.934309	0.00263578	0.0511993	0.0352382	0.000336511	0.00653663	0.00449887	-5.93858	-2.97203	-3.34563	-2.058303	0.001134708	0.0091207	0.000150173	0.00758736	0.00963547	0.000863178	0.00439266	0.00113471	0.00113471	0.009120705	0.007587363	0.0001501726	0.0008631775	0.00963547	0.004392664	0.335311	0.266999	0.0542248	0.0331271	0.212608	0.0977309	0.0675729	0.0629431	0.100788	0.0937681	0.0873435	0.13986	-2.69455	-2.76552	-2.29473	0.3276176
10820	-6266.476	-6267.751	1.275038	0.000809997	0.0139805	0.0129492	0.000187253	0.00323198	0.00299356	-7.11848	-4.27009	-4.34672	-1.464569	0.002576712	0.00717637	1.20764e-05	0.00573499	0.00740603	0.000261158	0.00496224	0.00257671	0.00257671	0.007176371	0.005734994	1.207637e-05	0.0002611584	0.007406026	0.004962243	0.284396	0.0674027	0.124334	0.0933092	0.285701	0.144856	0.0652535	0.0563064	0.115086	0.103059	0.0889281	0.181762	-2.72947	-2.87695	-2.16208	0.4570197
10830	-6269.119	-6269.71	0.5909635	0.00581392	0.0561716	0.0572333	0.00143187	0.0138341	0.0140956	-5.1475	-2.87934	-2.86062	-1.401275	0.003335389	0.00924755	1.59444e-05	0.00755106	0.00746185	0.000617762	0.0026031	0.00333539	0.00333539	0.009247555	0.007551062	1.594435e-05	0.0006177622	0.007461852	0.002603104	0.0738283	0.242084	0.229608	0.137456	0.28188	0.0351438	0.0677708	0.0680417	0.11206	0.107548	0.107978	0.177833	-2.69162	-2.68763	-2.18872	0.4618098
10840	-6261.573	-6269.148	7.575582	0.00219999	0.0455691	0.0315683	0.000812723	0.0168342	0.011662	-6.1193	-3.08853	-3.4556	-0.9958189	0.00066163	0.00866232	1.93569e-05	0.00648831	0.00738197	6.45395e-05	0.00209595	0.00066163	0.00066163	0.00866232	0.006488308	1.93569e-05	6.453946e-05	0.007381973	0.002095951	0.399442	0.0294386	0.246974	0.271844	0.0264092	0.0258925	0.0684897	0.0815668	0.114205	0.0955743	0.113823	0.159368	-2.68107	-2.50633	-2.16976	0.3332215
10850	-6272.807	-6272.288	-0.5186113	0.00164375	0.0372927	0.0339791	0.00535851	0.121572	0.11077	-6.41078	-3.28896	-3.38201	1.181706	0.001627507	0.00737498	0.000129434	0.00716252	0.00985924	0.00161582	0.0029677	0.00162751	0.00162751	0.007374983	0.007162518	0.0001294342	0.00161582	0.009859243	0.002967696	0.242302	0.0778026	0.141608	0.368715	0.00427076	0.165301	0.0676472	0.104261	0.141673	0.135744	0.209215	0.284288	-2.69345	-2.26085	-1.95423	0.6964626
10860	-6266.979	-6261.901	-5.077511	0.00105394	0.069551	0.0759186	0.000438292	0.0289236	0.0315716	-6.85522	-2.66569	-2.57809	-0.8774034	0.001291452	0.0116262	0.000192449	0.00851267	0.00951138	0.000428815	0.00296463	0.00129145	0.00129145	0.01162621	0.008512671	0.0001924491	0.0004288149	0.009511379	0.002964626	0.32354	0.114966	0.064953	0.100107	0.0385753	0.357859	0.0713353	0.0809038	0.101159	0.0917624	0.104071	0.130127	-2.64036	-2.51449	-2.29106	0.2518112
10870	-6272.464	-6270.854	-1.610891	0.000585145	0.0321322	0.0889554	0.000589966	0.032397	0.0896883	-7.44365	-3.4379	-2.41962	0.008205185	0.002399438	0.00967225	0.000386477	0.00576155	0.0113257	0.000294434	0.00170573	0.00239944	0.00239944	0.009672246	0.005761551	0.0003864775	0.0002944342	0.01132567	0.001705733	0.126363	0.169907	0.0553935	0.276133	0.182666	0.189537	0.0673017	0.0839692	0.119737	0.092249	0.115095	0.164121	-2.69857	-2.47731	-2.12246	0.3153053
10880	-6263.913	-6269.31	5.396965	0.00264456	0.041152	0.0784901	0.00113289	0.0176289	0.0336239	-5.93525	-3.19048	-2.54478	-0.8477352	0.002037835	0.00665874	1.67477e-06	0.00816897	0.00770161	0.000564405	0.00216225	0.00203784	0.00203784	0.00665874	0.008168972	1.674768e-06	0.0005644049	0.007701614	0.002162254	0.19263	0.195865	0.111284	0.34358	0.073407	0.0832349	0.0717247	0.0728089	0.116631	0.104391	0.105969	0.169749	-2.63492	-2.61992	-2.14874	0.3753104
10890	-6267.644	-6265.21	-2.434947	0.00376621	0.0465219	0.0111639	0.0022764	0.028119	0.00674776	-5.58169	-3.06783	-4.49507	-0.5034757	0.0006921491	0.00862359	0.000116088	0.0104911	0.00646264	0.000677176	0.00599081	0.000692149	0.000692149	0.008623593	0.01049114	0.0001160884	0.0006771763	0.006462639	0.005990815	0.312786	0.320668	0.1422	0.170335	0.0273014	0.0267095	0.0643427	0.0766894	0.0935171	0.0986626	0.117595	0.143398	-2.74353	-2.56799	-2.36961	0.427483
10900	-6266.211	-6266.746	0.5355563	0.00109035	0.0166635	0.0391149	0.000593123	0.00906451	0.0212774	-6.82125	-4.09453	-3.24125	-0.6088555	0.001478268	0.00821384	0.000140312	0.00662863	0.00682385	0.00137025	0.00530649	0.00147827	0.00147827	0.008213837	0.006628634	0.0001403124	0.00137025	0.006823852	0.005306491	0.381354	0.0568834	0.147695	0.0146623	0.0262196	0.373186	0.0666118	0.0588776	0.0903822	0.107519	0.0950351	0.145887	-2.70887	-2.8323	-2.40371	0.4787858
10910	-6274.812	-6267.535	-7.276884	0.0047843	0.0169435	0.0279007	0.000564616	0.00199957	0.00329268	-5.34241	-4.07787	-3.5791	-2.136951	0.004104584	0.00905662	8.68426e-06	0.00562378	0.00697542	0.000469375	0.00909616	0.00410458	0.00410458	0.009056619	0.005623779	8.68426e-06	0.0004693749	0.006975418	0.009096157	0.234486	0.192806	0.357463	0.0729721	0.0062634	0.136009	0.0699007	0.0547489	0.102351	0.0929736	0.0728205	0.136135	-2.66068	-2.905	-2.27935	0.2852404
10920	-6272.112	-6263.271	-8.841697	0.00433692	0.0690261	0.0244798	0.000412001	0.00655738	0.00232554	-5.44059	-2.67327	-3.70991	-2.353894	0.00303877	0.00878158	0.000579013	0.0100713	0.00661659	0.000757292	0.00655116	0.00303877	0.00303877	0.008781581	0.0100713	0.0005790135	0.0007572917	0.006616595	0.006551157	0.314862	0.228838	0.110996	0.0825163	0.0159169	0.246871	0.070576	0.0778826	0.0957656	0.0896058	0.0988825	0.121587	-2.65106	-2.55255	-2.34585	0.2387291
10930	-6269.206	-6263.866	-5.339239	0.0134248	0.0588312	0.0989209	0.00594578	0.026056	0.0438116	-4.31065	-2.83308	-2.31343	-0.8144227	0.001114563	0.00872102	0.000133824	0.0115029	0.00774607	0.00130643	0.00587416	0.00111456	0.00111456	0.008721017	0.01150289	0.0001338244	0.001306427	0.007746066	0.005874163	0.339406	0.396269	0.0350602	0.100125	0.0529551	0.0761852	0.0820505	0.099911	0.163447	0.0933996	0.11373	0.186054	-2.50042	-2.30348	-1.81127	0.129552
10940	-6266.01	-6267.247	1.237057	0.00197144	0.0415867	0.0700729	0.000861549	0.018174	0.030623	-6.22899	-3.17998	-2.65822	-0.8277858	0.001593524	0.00636675	0.000321985	0.0100606	0.00907656	0.000556339	0.00225621	0.00159352	0.00159352	0.006366752	0.01006057	0.0003219852	0.0005563391	0.009076564	0.002256215	0.444775	0.0852845	0.0652511	0.36204	0.018778	0.0238712	0.071012	0.0731712	0.125543	0.0974858	0.10045	0.172346	-2.64491	-2.61495	-2.07511	0.3168574
10950	-6268.265	-6265.162	-3.102169	0.00509057	0.0731633	0.0766798	0.00090546	0.0130136	0.013639	-5.28037	-2.61506	-2.56812	-1.726702	0.001428822	0.00768649	0.000522423	0.00898673	0.00799574	0.000842294	0.00582043	0.00142882	0.00142882	0.007686492	0.008986728	0.0005224232	0.000842294	0.007995737	0.00582043	0.140558	0.246991	0.0647744	0.45848	0.00914672	0.0800498	0.067477	0.0687101	0.118193	0.0926329	0.0943257	0.162257	-2.69597	-2.67786	-2.13543	0.3168574
10960	-6266.403	-6260.346	-6.056895	0.00564831	0.157088	0.0766996	0.000636581	0.0177043	0.00864428	-5.1764	-1.85095	-2.56786	-2.182999	0.001728172	0.0122498	5.79107e-06	0.00548264	0.00971175	2.49708e-05	0.00576791	0.00172817	0.00172817	0.01224977	0.005482643	5.791071e-06	2.497077e-05	0.009711753	0.005767909	0.244352	0.490949	0.00739977	0.0864373	0.000599174	0.170263	0.0786527	0.0766635	0.107313	0.0962783	0.0938432	0.131361	-2.54271	-2.56833	-2.232	0.2022001
10970	-6265.832	-6270.622	4.789824	0.00266468	0.0313297	0.0726945	0.00111149	0.0130683	0.0303224	-5.92767	-3.46319	-2.62149	-0.8743801	0.001365387	0.00735096	9.4932e-05	0.00430212	0.00960952	0.00157394	0.00339889	0.00136539	0.00136539	0.007350962	0.004302125	9.493196e-05	0.001573943	0.009609524	0.003398891	0.10559	0.278026	0.136733	0.0624862	0.0034052	0.41376	0.0713348	0.0682633	0.139712	0.0997404	0.0954458	0.195345	-2.64037	-2.68438	-1.96817	0.3351861
10980	-6263.613	-6267.098	3.48505	0.00288429	0.0204348	0.0386282	0.00179578	0.0127229	0.0240502	-5.84848	-3.89051	-3.25377	-0.4738391	0.000535543	0.00792451	3.25825e-05	0.00721206	0.00908276	0.000418553	0.0035232	0.000535543	0.000535543	0.007924513	0.007212055	3.258249e-05	0.0004185535	0.009082758	0.003523205	0.380912	0.0496126	0.132789	0.15046	0.0959345	0.190292	0.0751261	0.0665351	0.120251	0.106766	0.0945571	0.170896	-2.58859	-2.71003	-2.11817	0.3514742
10990	-6275.939	-6280.128	4.188829	0.00598333	0.00663887	0.00102908	0.00320076	0.00355145	0.000550506	-5.11878	-5.01481	-6.87909	-0.6255871	0.0005201223	0.00782885	0.000286152	0.00538277	0.00592422	0.00166358	0.00451254	0.000520122	0.000520122	0.007828853	0.005382774	0.0002861524	0.00166358	0.00592422	0.004512541	0.230663	0.0917877	0.156286	0.0898586	0.0154008	0.416004	0.0760325	0.056106	0.0791145	0.125505	0.092613	0.130593	-2.57659	-2.88051	-2.53686	0.5011866
11000	-6265.829	-6275.537	9.708259	0.0100661	0.0227414	0.0754393	0.00851029	0.0192265	0.0637793	-4.59858	-3.78357	-2.58443	-0.1678991	0.001466387	0.00742291	0.000104477	0.00699642	0.00607326	0.000263763	0.00272317	0.00146639	0.00146639	0.007422908	0.006996416	0.0001044773	0.0002637629	0.006073263	0.002723174	0.164178	0.084931	0.0397821	0.440633	0.124915	0.145562	0.0761108	0.0752526	0.131617	0.0970504	0.095956	0.167827	-2.57557	-2.58691	-2.02786	0.2430402
11010	-6265.399	-6266.251	0.852178	0.00717893	0.0684234	0.0519655	0.0016299	0.0155348	0.0117982	-4.93661	-2.68204	-2.95718	-1.482633	0.0003680534	0.00870241	5.57284e-05	0.00495439	0.0101869	0.000154801	0.00641353	0.000368053	0.000368053	0.00870241	0.004954393	5.572842e-05	0.0001548005	0.01018695	0.00641353	0.331948	0.027903	0.0389161	0.564192	0.0111582	0.0258829	0.0709234	0.0700493	0.111204	0.0902589	0.0891465	0.141522	-2.64615	-2.65856	-2.19638	0.2410819
11020	-6275.654	-6261.278	-14.37573	0.000922662	0.11508	0.143196	0.000350939	0.0437714	0.0544652	-6.98825	-2.16212	-1.94354	-0.9666502	0.001570516	0.0110443	0.000123283	0.00555415	0.00921463	0.000207074	0.0135827	0.00157052	0.00157052	0.01104428	0.005554149	0.0001232832	0.0002070744	0.009214628	0.01358267	0.0347651	0.291658	0.13297	0.215088	0.0384701	0.287049	0.0687333	0.0853467	0.111013	0.0863407	0.10721	0.139451	-2.67752	-2.46103	-2.19811	0.2280682
11030	-6275.954	-6274.686	-1.267066	0.00478242	0.0724516	0.0829813	0.000961998	0.0145739	0.0166919	-5.34281	-2.62484	-2.48914	-1.603689	0.005084895	0.0118646	3.3017e-05	0.00555998	0.00823261	0.000322147	0.000873551	0.00508489	0.00508489	0.01186462	0.005559979	3.301699e-05	0.0003221466	0.008232607	0.0008735512	0.0690059	0.247258	0.15553	0.0124821	0.209698	0.306027	0.0673724	0.0658365	0.100386	0.100986	0.0986837	0.150471	-2.69752	-2.72058	-2.29873	0.4047453
11040	-6266.608	-6266.617	0.009693688	0.00209315	0.0604849	0.0748767	0.000825699	0.0238599	0.0295371	-6.16909	-2.80536	-2.59191	-0.9301954	0.0004914655	0.00996499	9.49313e-05	0.00585685	0.01045	7.0212e-05	0.00423167	0.000491466	0.000491466	0.009964985	0.005856853	9.493128e-05	7.021201e-05	0.01044998	0.004231674	0.252352	0.170654	0.0511245	0.39752	0.100954	0.0273955	0.0630602	0.0770892	0.0942904	0.0880467	0.107634	0.131651	-2.76367	-2.56279	-2.36138	0.3337778
11050	-6269.868	-6260.808	-9.059686	0.000363468	0.0507434	0.115852	0.000148261	0.0206986	0.0472569	-7.91982	-2.98097	-2.15544	-0.8967179	0.002639399	0.0073361	0.000108256	0.00760797	0.00872575	0.000150772	0.00985644	0.0026394	0.0026394	0.007336104	0.007607975	0.0001082563	0.0001507719	0.008725753	0.009856444	0.0970147	0.211966	0.264536	0.12797	0.086382	0.212131	0.0675018	0.0870604	0.148695	0.0871995	0.112465	0.192085	-2.6956	-2.44115	-1.90586	0.2560434
11060	-6267.406	-6264.648	-2.75757	0.00202935	0.013966	0.0874006	0.00150029	0.010325	0.0646152	-6.20004	-4.27113	-2.43725	-0.3020523	0.001081386	0.00796277	6.77915e-06	0.00734365	0.0104713	0.000678513	0.00565881	0.00108139	0.00108139	0.007962771	0.007343646	6.779153e-06	0.0006785131	0.01047127	0.005658813	0.0600439	0.28085	0.511282	0.0285052	0.10841	0.010909	0.0707595	0.0685469	0.119342	0.0919472	0.0890721	0.155077	-2.64847	-2.68024	-2.12576	0.2619277
11070	-6272.293	-6282.751	10.45767	0.00295466	0.0278879	0.00218398	0.00158387	0.0149495	0.00117074	-5.82437	-3.57956	-6.12661	-0.6235136	0.0002483276	0.0053166	0.000206667	0.00698253	0.00506241	0.000960499	0.00345821	0.000248328	0.000248328	0.005316605	0.006982531	0.0002066672	0.0009604992	0.00506241	0.003458214	0.564281	0.0549458	0.0123669	0.0337533	0.330231	0.0044224	0.0715739	0.0902865	0.0993911	0.112286	0.141642	0.155926	-2.63703	-2.40477	-2.30869	0.4503183
11080	-6266.019	-6266.308	0.2897811	0.000468875	0.0217545	0.0373464	0.000576966	0.0267696	0.0459559	-7.66517	-3.82793	-3.28752	0.2074455	0.0008894604	0.00737667	3.95863e-06	0.00896327	0.00923613	0.000170397	0.00290294	0.00088946	0.00088946	0.007376675	0.008963275	3.958627e-06	0.0001703966	0.00923613	0.002902942	0.276146	0.0739286	0.00357948	0.0332143	0.179334	0.433798	0.0685489	0.0671907	0.0976525	0.115982	0.113684	0.165224	-2.68021	-2.70022	-2.32634	0.5258895
11090	-6266.69	-6269.436	2.745621	0.0027668	0.202636	0.0524857	0.000600759	0.0439986	0.0113963	-5.89006	-1.59634	-2.94721	-1.527253	0.002390008	0.0104787	3.5881e-05	0.00603306	0.00574146	0.000991441	0.00314162	0.00239001	0.00239001	0.01047868	0.006033057	3.588096e-05	0.0009914413	0.005741457	0.00314162	0.178774	0.187669	0.244644	0.0828814	0.204913	0.101119	0.0706272	0.0908118	0.113161	0.0890099	0.114448	0.142615	-2.65034	-2.39897	-2.17894	0.231332
11100	-6265.158	-6268.435	3.277573	0.00680857	0.0437119	0.0167125	0.00298308	0.0191518	0.00732237	-4.98957	-3.13014	-4.0916	-0.8252241	0.001274745	0.00809461	6.23706e-05	0.00553037	0.00951752	9.74042e-05	0.00466553	0.00127475	0.00127475	0.008094615	0.005530369	6.237059e-05	9.740421e-05	0.009517523	0.004665535	0.0866277	0.0266159	0.503151	0.345864	0.0143755	0.0233662	0.0717855	0.0836061	0.09911	0.0943645	0.109903	0.130284	-2.63407	-2.48164	-2.31152	0.2734829
11110	-6266.048	-6275.883	9.83463	0.0216736	0.0564969	0.0458803	0.00675778	0.0176156	0.0143054	-3.83166	-2.87357	-3.08172	-1.1654	0.0006440748	0.00700315	0.000111117	0.0074995	0.00758016	0.000218133	0.00183674	0.000644075	0.000644075	0.007003148	0.0074995	0.0001111165	0.0002181326	0.007580161	0.001836739	0.412328	0.028836	0.158837	0.356965	0.0227621	0.0202713	0.0822519	0.0912297	0.125862	0.102493	0.11368	0.156835	-2.49797	-2.39437	-2.07257	0.2200099
11120	-6267.047	-6276.23	9.182852	0.01426	0.0709928	0.0751664	0.00457079	0.0227555	0.0240932	-4.2503	-2.64518	-2.58805	-1.137773	0.0009530817	0.00778374	0.000414696	0.00389462	0.00620673	2.0985e-05	0.00606965	0.000953082	0.000953082	0.007783737	0.003894619	0.0004146957	2.0985e-05	0.006206725	0.006069654	0.315723	0.177824	0.178645	0.147913	0.0236421	0.156253	0.0781465	0.0770516	0.137768	0.0947029	0.093376	0.166955	-2.54917	-2.56328	-1.98219	0.1921593
11130	-6273.731	-6273.866	0.1349534	0.0164023	0.199477	0.0598147	0.00235112	0.0285931	0.00857389	-4.11033	-1.61206	-2.8165	-1.94253	0.0005965521	0.00814691	8.47099e-05	0.00985459	0.00799221	0.000161628	0.00436153	0.000596552	0.000596552	0.008146906	0.009854588	8.470995e-05	0.0001616276	0.007992214	0.004361531	0.309681	0.287889	0.2799	0.0221965	0.0552551	0.0450779	0.0771917	0.102923	0.105284	0.0901704	0.120228	0.122986	-2.56146	-2.27378	-2.25109	0.155409
11140	-6264.871	-6265.306	0.434253	0.00102343	0.0648559	0.104514	0.00018747	0.0118801	0.0191446	-6.88459	-2.73559	-2.25843	-1.697302	0.001325346	0.00969871	7.43151e-05	0.00843951	0.00627697	0.000119832	0.00357306	0.00132535	0.00132535	0.009698712	0.008439511	7.431515e-05	0.0001198317	0.006276969	0.003573061	0.178052	0.443016	0.102507	0.0483778	0.088649	0.139399	0.0639279	0.0619502	0.112817	0.091916	0.0890724	0.162209	-2.75	-2.78143	-2.18199	0.3631189
11150	-6266.129	-6276.163	10.03383	0.00204303	0.0528869	0.0267197	0.000571143	0.0147849	0.00746969	-6.19332	-2.9396	-3.62235	-1.274548	0.00169369	0.00695822	0.000317762	0.00408949	0.00575615	0.00030892	0.00406147	0.00169369	0.00169369	0.006958217	0.004089492	0.0003177622	0.0003089195	0.005756148	0.004061467	0.428234	0.0391178	0.401043	0.0320668	0.0588127	0.0407257	0.0658995	0.0768362	0.0910583	0.0978108	0.114044	0.135153	-2.71962	-2.56608	-2.39626	0.3949042
11160	-6269.441	-6270.08	0.6389685	0.00771092	0.0100499	0.0237888	0.00838761	0.0109318	0.0258765	-4.86512	-4.6002	-3.73854	0.0841173	0.0003288983	0.00679196	3.23879e-07	0.011454	0.00638491	0.000307247	0.00580019	0.000328898	0.000328898	0.006791962	0.01145402	3.238788e-07	0.0003072472	0.006384911	0.005800193	0.0225678	0.0431157	0.624889	0.113409	0.0868707	0.109148	0.075694	0.0660185	0.117381	0.115814	0.10101	0.179596	-2.58106	-2.71782	-2.14233	0.4252885
11170	-6271.32	-6268.18	-3.139997	0.00299991	0.0117568	0.0288077	0.00488192	0.0191324	0.0468804	-5.80917	-4.44333	-3.54711	0.4869566	0.001139264	0.00504835	0.000114682	0.0125913	0.010275	0.000102767	0.00407123	0.00113926	0.00113926	0.005048347	0.01259134	0.0001146818	0.0001027669	0.01027503	0.004071233	0.376962	0.091969	0.218992	0.171121	0.0307765	0.11018	0.0672855	0.0865115	0.131015	0.107505	0.138223	0.209328	-2.69881	-2.44748	-2.03244	0.4685901
11180	-6273.774	-6267.806	-5.968212	0.0018716	0.00184979	0.0933509	0.00245845	0.00242979	0.122621	-6.28096	-6.29269	-2.37139	0.2727357	0.001718225	0.0027328	0.000593669	0.018154	0.00723216	5.33813e-05	0.0037616	0.00171822	0.00171822	0.002732795	0.01815402	0.0005936686	5.338127e-05	0.007232158	0.003761597	0.0832735	0.178847	0.152934	0.0319677	0.0879439	0.465034	0.0607446	0.0629768	0.131468	0.0958654	0.0993882	0.207479	-2.80108	-2.76499	-2.02899	0.4562669
11190	-6268.412	-6265.398	-3.014509	0.00314429	0.0278469	0.0748334	0.00153101	0.0135592	0.0364378	-5.76217	-3.58103	-2.59249	-0.7196588	0.0005067523	0.0091727	0.000403466	0.00808821	0.0085935	0.00155737	0.00534186	0.000506752	0.000506752	0.009172701	0.008088208	0.0004034657	0.001557368	0.008593501	0.00534186	0.124534	0.120847	0.317276	0.153847	0.259938	0.023558	0.069151	0.0693991	0.111327	0.0997564	0.100114	0.160599	-2.67146	-2.66788	-2.19529	0.3664389
