Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
9200	-6558.097	-6554.93	-3.166983	0.00225874	0.0148619	0.0369056	0.000687727	0.00452507	0.0112368	-6.09295	-4.20895	-3.29939	-1.189172	0.001599694	0.00452973	0.000206804	0.00763747	0.00415948	0.000111269	0.00519256	0.00159969	0.00159969	0.00452973	0.007637473	0.0002068044	0.0001112691	0.004159479	0.005192565	0.363134	0.0164373	0.271638	0.125868	0.0800309	0.142892	0.0396754	0.0432213	0.0621266	0.0574498	0.0625842	0.089959	-3.22702	-3.14142	-2.77858	0.3701799
9210	-6551.76	-6558.771	7.010977	0.00104777	0.0139558	0.0534625	0.0010651	0.0141866	0.0543467	-6.86109	-4.27186	-2.92878	0.01640456	0.0008668603	0.00403904	6.91591e-05	0.00368324	0.00610859	0.00021897	0.00342038	0.00086686	0.00086686	0.004039044	0.003683237	6.915913e-05	0.0002189699	0.006108589	0.003420378	0.264913	0.118887	0.113718	0.152788	0.332537	0.0171572	0.0440776	0.0485826	0.0888924	0.0711783	0.0784532	0.143547	-3.1218	-3.02449	-2.42033	0.4792369
9220	-6551.346	-6561.13	9.783678	0.00242443	0.0179172	0.100066	0.00287937	0.0212793	0.118844	-6.02216	-4.022	-2.30192	0.171977	0.0006292412	0.00466757	0.000172891	0.0044453	0.00467819	6.56591e-05	0.00278417	0.000629241	0.000629241	0.004667572	0.004445302	0.0001728912	6.565912e-05	0.004678186	0.002784174	0.141261	0.106658	0.345766	0.279625	0.0728818	0.0538075	0.0436046	0.048488	0.125724	0.0689964	0.0767236	0.198936	-3.13259	-3.02644	-2.07367	0.4588928
9230	-6552.766	-6558.034	5.267922	0.00117243	0.0417817	0.0811489	0.000908952	0.0323921	0.0629124	-6.74868	-3.1753	-2.51147	-0.2545428	0.0008477175	0.00509652	0.000464442	0.00558932	0.00433735	0.000430513	0.00273161	0.000847717	0.000847717	0.005096518	0.005589318	0.000464442	0.0004305131	0.004337353	0.002731608	0.157176	0.267299	0.243692	0.199784	0.0625316	0.0695164	0.0454978	0.0591305	0.114644	0.0629324	0.0817892	0.158575	-3.09009	-2.82801	-2.16592	0.3243973
9240	-6554.905	-6552.196	-2.708479	0.00106125	0.0279987	0.031977	0.000451046	0.0118999	0.0135907	-6.84831	-3.5756	-3.44274	-0.8556305	0.001088918	0.00582419	2.74314e-05	0.00488845	0.0072361	2.04033e-06	0.00410026	0.00108892	0.00108892	0.00582419	0.004888449	2.743142e-05	2.040327e-06	0.007236099	0.00410026	0.361981	0.0360163	0.400599	0.0684922	0.0965191	0.0363921	0.0416234	0.0512511	0.0654082	0.0549662	0.0676801	0.0863754	-3.17909	-2.97102	-2.72711	0.2780562
9250	-6554.508	-6562.955	8.447641	0.00225699	0.018798	0.0372791	0.000992962	0.00827018	0.0164009	-6.09372	-3.974	-3.28932	-0.821095	0.001134327	0.00449646	0.000109899	0.00526858	0.00599826	0.000136825	0.000863099	0.00113433	0.00113433	0.004496464	0.005268576	0.0001098994	0.0001368247	0.005998255	0.0008630986	0.187362	0.05328	0.419649	0.192382	0.121618	0.0257081	0.045926	0.0477744	0.057572	0.063273	0.0658197	0.079318	-3.08072	-3.04127	-2.85472	0.3204288
9260	-6555.361	-6549.969	-5.392705	0.00107265	0.00704947	0.05699	0.00267994	0.0176127	0.142386	-6.83762	-4.9548	-2.86488	0.9156651	0.001401995	0.00362008	0.000111293	0.00806137	0.00752886	0.000423394	0.00298598	0.001402	0.001402	0.003620076	0.008061373	0.0001112934	0.0004233941	0.007528855	0.002985984	0.341712	0.179168	0.2018	0.0983084	0.0619855	0.117026	0.0421647	0.0481099	0.112867	0.0654557	0.074685	0.175212	-3.16617	-3.03427	-2.18155	0.4397913
9270	-6565.33	-6559.621	-5.709644	0.00074101	0.00201543	0.0418308	0.000438514	0.00119269	0.0247546	-7.2075	-6.20692	-3.17412	-0.5246223	0.001758136	0.00542164	0.000517873	0.00442436	0.00841293	0.000247509	0.00298951	0.00175814	0.00175814	0.005421643	0.004424363	0.0005178727	0.0002475092	0.008412935	0.002989513	0.189202	0.153651	0.0289108	0.246054	0.154152	0.22803	0.0416258	0.0317651	0.0750122	0.0655362	0.0500115	0.1181	-3.17904	-3.44939	-2.5901	0.4538832
9280	-6558.41	-6565.16	6.750026	0.00164761	0.00466582	0.0135834	0.000967723	0.00274047	0.00797819	-6.40843	-5.36749	-4.29891	-0.5321333	0.00139754	0.00326495	0.000188522	0.00315076	0.00562237	0.00104013	0.00360549	0.00139754	0.00139754	0.003264948	0.003150762	0.0001885215	0.001040132	0.005622371	0.003605489	0.280377	0.0245014	0.14774	0.15617	0.0159697	0.375242	0.0434338	0.0406042	0.0660481	0.0678347	0.0634156	0.103154	-3.13652	-3.20388	-2.71737	0.4458373
9290	-6558.901	-6555.752	-3.148404	7.76339e-05	0.0213499	0.0839848	4.27934e-05	0.0117685	0.0462942	-9.46351	-3.84671	-2.47712	-0.5956204	0.001169571	0.00422612	0.000439755	0.00680009	0.00451716	0.000100479	0.00437255	0.00116957	0.00116957	0.004226124	0.006800091	0.0004397553	0.0001004792	0.004517164	0.004372548	0.128901	0.148627	0.537382	0.0237566	0.00344489	0.157889	0.0418672	0.0427827	0.0927696	0.0672382	0.0687086	0.148987	-3.17325	-3.15162	-2.37764	0.4737398
9300	-6552.641	-6552.692	0.05070236	0.000557819	0.00959999	0.0789018	0.000724309	0.0124653	0.102451	-7.49148	-4.64599	-2.53955	0.2611835	0.001514476	0.00295106	1.8058e-05	0.00775267	0.00581146	0.000143282	0.00321056	0.00151448	0.00151448	0.002951061	0.007752671	1.805803e-05	0.0001432825	0.005811459	0.003210557	0.0360568	0.230803	0.0215777	0.297943	0.0586859	0.354934	0.0438326	0.0434048	0.109493	0.0649851	0.0643508	0.162332	-3.12738	-3.13718	-2.21189	0.3937787
9310	-6559.282	-6562.245	2.963394	0.00379226	0.0577972	0.0226596	0.00124794	0.0190197	0.00745674	-5.57479	-2.85081	-3.78717	-1.111465	0.00228663	0.00640454	0.000196046	0.00339961	0.00592726	0.000623644	0.00198711	0.00228663	0.00228663	0.006404539	0.003399612	0.000196046	0.0006236442	0.005927257	0.001987106	0.134978	0.172099	0.267716	0.0896231	0.0839436	0.251639	0.0458751	0.0554309	0.0844449	0.0594192	0.0717962	0.109376	-3.08183	-2.89262	-2.47166	0.2586949
9320	-6554.041	-6552.516	-1.525139	0.000196311	0.0640509	0.0660923	0.000144868	0.0472666	0.0487731	-8.53581	-2.74808	-2.7167	-0.303874	0.0009327199	0.00747789	0.000229537	0.00374703	0.00611836	0.000161924	0.00308354	0.00093272	0.00093272	0.007477893	0.003747025	0.0002295367	0.0001619243	0.006118362	0.003083537	0.285026	0.207674	0.105831	0.0240609	0.30321	0.0741969	0.0428529	0.0624199	0.0775193	0.0622462	0.0906683	0.112601	-3.14998	-2.77387	-2.55723	0.3733237
9330	-6555.363	-6555.986	0.6231601	0.00341628	0.0569444	0.144259	0.00163916	0.0273224	0.069217	-5.6792	-2.86568	-1.93614	-0.7343667	0.002041644	0.00569749	0.000254542	0.0058214	0.00581566	6.48181e-05	0.00239372	0.00204164	0.00204164	0.005697488	0.005821403	0.0002545423	6.481807e-05	0.005815663	0.002393722	0.398457	0.260097	0.0298134	0.214774	0.045738	0.0511206	0.0457488	0.0575403	0.0893996	0.0642441	0.0808026	0.125542	-3.08459	-2.85527	-2.41464	0.3395242
9340	-6557.33	-6554.315	-3.015362	0.00203108	0.0293408	0.0532549	0.000676162	0.00976781	0.017729	-6.19919	-3.52877	-2.93266	-1.099888	0.0005924118	0.00456183	0.000418008	0.00608261	0.00460451	0.000418852	0.00689352	0.000592412	0.000592412	0.004561831	0.00608261	0.0004180082	0.0004188521	0.004604511	0.006893517	0.0835577	0.540587	0.00625198	0.0404927	0.244364	0.0847472	0.0475994	0.0574139	0.088163	0.0584045	0.0704469	0.108176	-3.04493	-2.85747	-2.42857	0.2045717
9350	-6556.723	-6566.683	9.960524	0.00812863	0.0641322	0.00229367	0.00169948	0.0134083	0.000479544	-4.81236	-2.74681	-6.0776	-1.565072	0.001298305	0.00538732	6.72107e-05	0.00387619	0.00405015	0.000212088	0.00178726	0.0012983	0.0012983	0.005387325	0.003876189	6.721066e-05	0.0002120881	0.004050152	0.001787261	0.138845	0.672303	0.0436798	0.0322906	0.0296891	0.083193	0.0453553	0.043171	0.057257	0.0630728	0.0600352	0.0796237	-3.09323	-3.14259	-2.86021	0.3297621
9360	-6558.104	-6570.875	12.77128	0.000867118	0.0360621	0.0209699	0.000144198	0.00599695	0.00348718	-7.05034	-3.32251	-3.86467	-1.793991	0.0005616487	0.00615511	0.000164705	0.00291833	0.00291647	0.000415392	0.0016528	0.000561649	0.000561649	0.006155108	0.00291833	0.000164705	0.0004153921	0.002916467	0.001652797	0.143296	0.572654	0.014107	0.0194917	0.201438	0.049013	0.0426064	0.0434587	0.0598229	0.063992	0.065272	0.0898499	-3.15575	-3.13594	-2.81637	0.4067527
9370	-6555.822	-6557.185	1.362091	0.00109132	0.0143771	0.0458815	0.00222401	0.0292993	0.0935024	-6.82037	-4.24212	-3.08169	0.7119253	0.0006221118	0.00468745	0.000289605	0.00567794	0.00580024	0.000338793	0.00367376	0.000622112	0.000622112	0.004687448	0.005677936	0.0002896051	0.0003387929	0.005800242	0.003673765	0.0212899	0.180486	0.507018	0.0737276	0.063326	0.154153	0.0434897	0.0498831	0.0863196	0.0673785	0.0772838	0.133735	-3.13523	-2.99807	-2.4497	0.4378027
9380	-6556.87	-6569.126	12.25581	0.00106553	0.036426	0.122733	0.000432	0.0147683	0.0497599	-6.84429	-3.31247	-2.09775	-0.9027981	0.001097807	0.00401785	0.000284926	0.00364011	0.0049506	0.000295259	0.00149501	0.00109781	0.00109781	0.004017852	0.003640109	0.0002849261	0.0002952589	0.004950602	0.001495007	0.281583	0.345867	0.16817	0.184189	0.0156798	0.00451051	0.0383225	0.042759	0.0687675	0.0569486	0.0635414	0.102191	-3.26172	-3.15218	-2.67702	0.3961127
9390	-6550.753	-6556.864	6.111464	0.00165385	0.0171227	0.0476873	0.000875683	0.00906615	0.0252496	-6.40465	-4.06735	-3.04309	-0.6358558	0.0005157933	0.00427828	5.1723e-06	0.00674852	0.0052734	7.61705e-05	0.00215349	0.000515793	0.000515793	0.004278283	0.006748518	5.172303e-06	7.617048e-05	0.005273402	0.002153494	0.238147	0.235985	0.247987	0.0975547	0.00830471	0.172022	0.0444745	0.0474403	0.103016	0.0633741	0.0676002	0.146793	-3.11284	-3.04828	-2.27287	0.3541396
9400	-6551.229	-6549.624	-1.604254	0.00567621	0.052362	0.0588942	0.00193165	0.0178192	0.0200421	-5.17147	-2.94957	-2.83201	-1.077907	0.001152483	0.00643844	3.3454e-06	0.00571674	0.00672037	1.61015e-05	0.00325395	0.00115248	0.00115248	0.006438438	0.005716741	3.345398e-06	1.610154e-05	0.006720366	0.003253945	0.482748	0.0213412	0.229018	0.105984	0.0997207	0.0611876	0.0498008	0.0513179	0.0811843	0.0611272	0.0629893	0.0996484	-2.99972	-2.96972	-2.51103	0.2049259
9410	-6552.749	-6556.893	4.144342	0.00303207	0.019863	0.0748201	0.00260974	0.0170963	0.0643985	-5.79851	-3.9189	-2.59267	-0.1499961	0.000793274	0.00404306	0.000238194	0.00772995	0.00511588	0.000415291	0.00204169	0.000793274	0.000793274	0.004043059	0.007729945	0.0002381944	0.0004152913	0.00511588	0.002041692	0.0945078	0.0169628	0.201202	0.141039	0.516414	0.0298743	0.0466319	0.0510591	0.0930612	0.0685667	0.0750763	0.136835	-3.06547	-2.97477	-2.3745	0.3855212
9420	-6556.315	-6558.87	2.554383	0.00233179	0.00550042	0.0360508	0.00264476	0.00623866	0.0408894	-6.06112	-5.20293	-3.32283	0.125941	0.001926584	0.0035779	0.000206561	0.0040396	0.00501918	0.000529516	0.00540088	0.00192658	0.00192658	0.003577899	0.004039599	0.0002065606	0.0005295163	0.005019183	0.005400878	0.273897	0.0383012	0.202602	0.356638	0.0984788	0.0300822	0.0413599	0.0390005	0.0826874	0.0655349	0.0617964	0.131019	-3.18544	-3.24418	-2.49269	0.4602719
9430	-6561.564	-6557.824	-3.740389	0.00277059	0.0119337	0.0430918	0.000725929	0.00312678	0.0112906	-5.8887	-4.42839	-3.14442	-1.339362	0.00163642	0.0047328	0.00022954	0.00676841	0.00504288	0.000598369	0.00461383	0.00163642	0.00163642	0.0047328	0.006768413	0.0002295402	0.0005983693	0.00504288	0.004613835	0.265831	0.07342	0.138376	0.275709	0.176048	0.070617	0.0425071	0.0517062	0.0862046	0.0689884	0.0839185	0.139909	-3.15808	-2.96218	-2.45103	0.4842676
9440	-6554.133	-6547.819	-6.313982	0.00449876	0.00873873	0.0512483	0.00618489	0.012014	0.0704562	-5.40395	-4.73999	-2.97107	0.3183089	0.0004613152	0.00384383	3.49971e-05	0.0104381	0.00589418	0.000329043	0.00442956	0.000461315	0.000461315	0.003843825	0.01043807	3.499714e-05	0.0003290431	0.005894177	0.004429559	0.182433	0.149569	0.177577	0.0830063	0.0445167	0.362898	0.0464624	0.0431967	0.0978813	0.0702914	0.0653509	0.148081	-3.06911	-3.14199	-2.324	0.4140069
9450	-6557.175	-6561.727	4.551885	0.00124056	0.0307204	0.0461059	0.000225715	0.00558947	0.00838883	-6.6922	-3.48283	-3.07681	-1.704041	0.0009492064	0.00374693	0.000436995	0.00685959	0.00396634	0.000398762	0.00282891	0.000949206	0.000949206	0.003746925	0.006859594	0.0004369948	0.0003987621	0.003966344	0.002828907	0.0867054	0.252907	0.221108	0.165971	0.136392	0.136917	0.0471296	0.0517023	0.0796927	0.063203	0.0693352	0.106872	-3.05485	-2.96225	-2.52958	0.2934502
9460	-6550.921	-6556.572	5.651672	0.00150311	0.0420032	0.0741518	0.00122907	0.0343455	0.060633	-6.50022	-3.17001	-2.60164	-0.201276	0.001129799	0.00607586	8.00944e-06	0.00392377	0.00514987	9.70343e-05	0.00311519	0.0011298	0.0011298	0.006075859	0.003923767	8.009443e-06	9.703432e-05	0.005149875	0.003115188	0.402348	0.122079	0.205797	0.149159	0.0416047	0.0790122	0.0461118	0.0581381	0.107664	0.0565326	0.0712768	0.131995	-3.07669	-2.84493	-2.22874	0.2037491
9470	-6555.773	-6561.898	6.124917	0.00109342	0.00754927	0.11832	0.000509445	0.00351734	0.0551273	-6.81844	-4.88631	-2.13436	-0.7637462	0.0006844642	0.00422978	0.000179836	0.00457781	0.00582446	0.000253502	0.00283606	0.000684464	0.000684464	0.004229781	0.004577806	0.0001798362	0.0002535016	0.00582446	0.002836055	0.117443	0.0418218	0.239875	0.189151	0.341494	0.070215	0.038218	0.0370286	0.0839477	0.0562333	0.0544832	0.123519	-3.26445	-3.29606	-2.47756	0.3862026
9480	-6559.542	-6557.366	-2.175415	0.0010137	0.042047	0.273339	0.000326463	0.0135413	0.0880296	-6.89415	-3.16897	-1.29704	-1.133042	0.002258107	0.00575658	0.000316975	0.00329714	0.00910484	0.000165628	0.0017208	0.00225811	0.00225811	0.00575658	0.003297143	0.0003169746	0.0001656284	0.009104836	0.001720802	0.0860253	0.0110072	0.506272	0.145714	0.214361	0.0366202	0.0426177	0.0422124	0.111696	0.0606304	0.0600537	0.158905	-3.15548	-3.16504	-2.19198	0.3525259
9490	-6555.201	-6558.808	3.606237	0.00515063	0.00357747	0.0569593	0.00363104	0.002522	0.0401545	-5.26864	-5.6331	-2.86542	-0.3496021	0.0006160673	0.0048494	4.30027e-06	0.00547752	0.00487902	0.000802975	0.00373901	0.000616067	0.000616067	0.004849403	0.005477518	4.300266e-06	0.0008029745	0.004879021	0.003739013	0.236724	0.00178515	0.183586	0.121008	0.0985188	0.358378	0.0497078	0.0377425	0.0841174	0.0723558	0.0549388	0.122443	-3.00159	-3.27697	-2.47554	0.3754326
9500	-6555.688	-6560.342	4.654337	0.000913688	0.00747677	0.00907001	0.000708433	0.00579716	0.00703248	-6.99802	-4.89595	-4.70278	-0.2544335	0.0005346383	0.00355044	4.19203e-05	0.00547053	0.00548973	0.00106826	0.00300202	0.000534638	0.000534638	0.003550436	0.00547053	4.192031e-05	0.001068264	0.005489734	0.00300202	0.530438	0.00709149	0.0622063	0.0741086	0.093259	0.232897	0.043503	0.0392231	0.0654602	0.0619486	0.0558541	0.0932159	-3.13493	-3.23849	-2.72631	0.3534756
9510	-6555.969	-6553.006	-2.962952	0.00206304	0.0182587	0.0409503	0.00205447	0.0181829	0.0407802	-6.18358	-4.00311	-3.1954	-0.004160657	0.002453787	0.00464948	4.79875e-05	0.00599574	0.00736381	0.000926944	0.00220035	0.00245379	0.00245379	0.004649476	0.005995743	4.798745e-05	0.0009269444	0.007363815	0.002200354	0.221067	0.0553188	0.238472	0.0692409	0.217656	0.198246	0.0415222	0.0457039	0.0828365	0.0665221	0.0732216	0.132711	-3.18153	-3.08557	-2.49089	0.4713069
9520	-6550.897	-6562.866	11.96851	0.00721245	0.0397884	0.0629536	0.00389577	0.0214915	0.0340041	-4.93195	-3.22418	-2.76536	-0.6159176	0.0005980811	0.00500091	0.000113204	0.00351107	0.00463512	0.000382212	0.00259834	0.000598081	0.000598081	0.005000908	0.003511071	0.000113204	0.0003822121	0.004635117	0.002598341	0.228365	0.0359179	0.153925	0.375216	0.0778565	0.128719	0.0464327	0.05511	0.0926571	0.0646071	0.0766808	0.128924	-3.06975	-2.89842	-2.37885	0.3303211
9530	-6553.167	-6558.594	5.427234	0.0016291	0.0197286	0.0694725	0.000788212	0.00954538	0.0336131	-6.41973	-3.92569	-2.66682	-0.7260131	0.000259613	0.00553837	3.90976e-05	0.00344086	0.00762812	0.000472004	0.00200126	0.000259613	0.000259613	0.005538375	0.00344086	3.909764e-05	0.0004720036	0.007628124	0.002001259	0.170418	0.0731276	0.500188	0.0686881	0.150234	0.0373444	0.0442427	0.0428171	0.0873462	0.0629908	0.0609611	0.12436	-3.11806	-3.15082	-2.43788	0.3532984
9540	-6554.378	-6559.051	4.672676	0.00130124	0.00550748	0.0481467	0.000906473	0.00383663	0.0335401	-6.64444	-5.20165	-3.0335	-0.3615117	0.00178036	0.00428603	6.65983e-05	0.00696177	0.00427454	8.12854e-05	0.00199608	0.00178036	0.00178036	0.004286033	0.006961774	6.659831e-05	8.128536e-05	0.004274538	0.001996079	0.398338	0.00753424	0.101099	0.143234	0.29753	0.0522652	0.0449141	0.0489327	0.0911111	0.0653129	0.0711567	0.132491	-3.103	-3.01731	-2.39568	0.3744386
9550	-6558.012	-6554.582	-3.429944	0.0013011	0.0149085	0.0729938	0.00145319	0.0166512	0.0815266	-6.64454	-4.20583	-2.61738	0.1105538	0.0007570911	0.00397861	0.000157144	0.00601337	0.00812109	0.000213382	0.00420577	0.000757091	0.000757091	0.00397861	0.006013369	0.000157144	0.0002133821	0.008121089	0.004205771	0.150788	0.0846734	0.0548587	0.0394828	0.0993478	0.570849	0.0470132	0.052332	0.112953	0.109413	0.121791	0.262874	-3.05733	-2.95015	-2.18078	0.8446982
9560	-6563.151	-6564.519	1.368207	0.00463312	0.00946736	0.0500262	0.00125426	0.00256297	0.0135429	-5.37452	-4.6599	-2.99521	-1.306684	0.0004532949	0.00305977	0.000233794	0.00885994	0.00595387	0.000220895	0.00228989	0.000453295	0.000453295	0.003059773	0.008859937	0.0002337936	0.0002208949	0.005953868	0.002289887	0.0930573	0.0677365	0.158965	0.558243	0.102517	0.0194816	0.0448423	0.0466864	0.093679	0.110384	0.114923	0.2306	-3.1046	-3.0643	-2.36788	0.9008116
9570	-6558.28	-6572.393	14.1133	0.0076723	0.0110723	0.0428306	0.00374703	0.00540755	0.0209178	-4.87014	-4.50331	-3.1505	-0.7166525	0.00166398	0.00326414	9.85329e-05	0.00367939	0.00498674	0.000384686	0.00148285	0.00166398	0.00166398	0.003264143	0.003679388	9.85329e-05	0.0003846859	0.004986741	0.001482853	0.13192	0.00663053	0.0635105	0.161012	0.624491	0.0124356	0.0447018	0.0427706	0.0628278	0.0653873	0.0625626	0.0919012	-3.10774	-3.1519	-2.76736	0.3803152
9580	-6551.309	-6559.991	8.682299	0.00144162	0.00771224	0.0400086	0.00120151	0.00642772	0.0333449	-6.54198	-4.86495	-3.21866	-0.1821888	0.000345829	0.00455385	8.85245e-05	0.00420795	0.00538313	0.000367561	0.00264162	0.000345829	0.000345829	0.004553845	0.004207946	8.852451e-05	0.0003675614	0.005383133	0.002641621	0.381964	0.0560666	0.352724	0.0333541	0.140642	0.0352492	0.0445628	0.0380392	0.0790804	0.0711181	0.060707	0.126205	-3.11086	-3.26914	-2.53729	0.4674436
9590	-6556.25	-6558.011	1.760326	0.00138817	0.021278	0.00580124	0.00236848	0.0363044	0.00989802	-6.57977	-3.85008	-5.14968	0.534263	0.0007545496	0.00543214	0.000117839	0.00598717	0.00448628	0.000153053	0.00386252	0.00075455	0.00075455	0.005432143	0.005987166	0.0001178387	0.0001530525	0.004486281	0.003862518	0.118699	0.0298966	0.409985	0.0608034	0.317945	0.062671	0.0446427	0.0508207	0.0552474	0.0681695	0.0776033	0.0843629	-3.10906	-2.97945	-2.89593	0.4233064
9600	-6553.766	-6563.574	9.808081	0.00223265	0.0226372	0.0242576	0.00111751	0.0113306	0.0121417	-6.10457	-3.78816	-3.71903	-0.6920861	0.001521242	0.00432741	0.000257273	0.00340745	0.00589367	0.000297326	0.00164536	0.00152124	0.00152124	0.004327413	0.003407446	0.0002572729	0.0002973262	0.005893665	0.001645357	0.462114	0.0320373	0.0506008	0.0704681	0.295424	0.0893554	0.0461277	0.0471487	0.0803575	0.0659912	0.0674518	0.114961	-3.07634	-3.05445	-2.52127	0.358107
9610	-6555.62	-6557.94	2.320372	0.00690906	0.00642973	0.0552284	0.013017	0.0121139	0.104053	-4.97492	-5.04682	-2.89628	0.6334206	0.000500509	0.00364875	0.0002868	0.00663953	0.00641804	3.89186e-05	0.00359718	0.000500509	0.000500509	0.003648749	0.006639535	0.0002867998	3.891858e-05	0.006418042	0.003597182	0.0458797	0.061002	0.459419	0.204584	0.0664226	0.162693	0.0467675	0.0415681	0.0834211	0.0793149	0.0704971	0.141477	-3.06257	-3.18042	-2.48385	0.5282375
9620	-6553.819	-6562.21	8.390276	0.00265621	0.0174969	0.066816	0.00217129	0.0143026	0.0546179	-5.93085	-4.04573	-2.70581	-0.2015812	0.001000623	0.00372844	1.10351e-05	0.00709112	0.00470628	0.000523104	0.00106214	0.00100062	0.00100062	0.003728442	0.007091116	1.10351e-05	0.0005231043	0.004706284	0.001062141	0.411756	0.317906	0.0403353	0.118959	0.0813952	0.0296479	0.0461347	0.0571398	0.105351	0.0830139	0.102816	0.189566	-3.07619	-2.86225	-2.25046	0.5874422
9630	-6556.656	-6555.678	-0.9783093	0.00683148	0.0198662	0.0080186	0.00155118	0.00451089	0.00182073	-4.98621	-3.91874	-4.82599	-1.482524	0.0009583396	0.00395035	1.90525e-05	0.00855424	0.0051356	0.000218471	0.00350555	0.00095834	0.00095834	0.003950352	0.008554242	1.905255e-05	0.000218471	0.0051356	0.003505549	0.378448	0.165579	0.0196704	0.333784	0.00435102	0.0981688	0.0454428	0.0428188	0.0710825	0.0681731	0.0642366	0.106638	-3.0913	-3.15078	-2.64391	0.4055966
9640	-6561.775	-6564.675	2.900394	0.000857165	0.0145458	0.00687373	0.000688768	0.0116882	0.00552333	-7.06188	-4.23045	-4.98005	-0.2187262	0.001695338	0.00316624	0.000218068	0.00548438	0.00388302	0.000853788	0.00464892	0.00169534	0.00169534	0.003166237	0.00548438	0.0002180677	0.0008537882	0.003883025	0.004648921	0.161406	0.14711	0.393013	0.0720831	0.12622	0.100168	0.0381489	0.0383682	0.0666439	0.0673478	0.067735	0.117653	-3.26626	-3.26053	-2.70839	0.5683738
9650	-6559.023	-6565.882	6.858773	0.00598129	0.00416936	0.0198064	0.0226787	0.0158086	0.0750982	-5.11912	-5.47999	-3.92175	1.332789	0.00125466	0.00399056	0.000299643	0.0068248	0.0045197	9.07457e-07	0.00144104	0.00125466	0.00125466	0.003990559	0.006824797	0.0002996432	9.074572e-07	0.004519698	0.001441037	0.0600304	0.136058	0.0357166	0.633962	0.00990394	0.124329	0.0484172	0.0406286	0.0642459	0.079929	0.0670712	0.10606	-3.0279	-3.20328	-2.74504	0.5012839
9660	-6553.144	-6558.43	5.285839	0.000880829	0.019222	0.0700398	0.000342218	0.0074681	0.0272117	-7.03465	-3.9517	-2.65869	-0.9454155	0.0002456072	0.00426502	2.35569e-05	0.00467782	0.00512038	1.24718e-05	0.00470982	0.000245607	0.000245607	0.004265022	0.004677821	2.355689e-05	1.247178e-05	0.005120377	0.004709817	0.199289	0.284574	0.126105	0.328444	0.0275955	0.0339927	0.0468066	0.0469688	0.0870458	0.0676095	0.0678439	0.125733	-3.06173	-3.05827	-2.44132	0.3677249
9670	-6557.172	-6561.403	4.230334	0.00442735	0.0151161	0.0270416	0.00321376	0.0109726	0.0196291	-5.41995	-4.19199	-3.61038	-0.3203596	0.0008080233	0.00433629	5.35608e-05	0.00415473	0.00662052	0.000385673	0.00408759	0.000808023	0.000808023	0.004336295	0.004154735	5.35608e-05	0.0003856733	0.006620517	0.004087589	0.182391	0.321524	0.182601	0.227603	0.058099	0.0277815	0.0455159	0.0590401	0.0808592	0.0568916	0.0737958	0.101068	-3.08969	-2.82954	-2.51505	0.2230847
9680	-6556.104	-6555.451	-0.6533363	0.00423261	0.0219317	0.0925707	0.00592255	0.0306883	0.129531	-5.46494	-3.81982	-2.37978	0.3359488	8.118686e-05	0.00528279	2.1193e-05	0.0065813	0.00621113	0.000136325	0.00445068	8.11869e-05	8.11869e-05	0.005282789	0.006581296	2.119302e-05	0.0001363249	0.006211126	0.004450683	0.193383	0.181177	0.0163238	0.110819	0.391828	0.106469	0.0464875	0.0547551	0.117942	0.0759021	0.0894009	0.192569	-3.06857	-2.90489	-2.13756	0.4902608
9690	-6552.384	-6557.597	5.213242	0.00287577	0.0154381	0.0705592	0.00216881	0.0116429	0.0532133	-5.85144	-4.17092	-2.6513	-0.2821426	0.0006670088	0.00376064	0.000296867	0.00510425	0.00693879	0.000374354	0.00261674	0.000667009	0.000667009	0.00376064	0.005104249	0.000296867	0.0003743542	0.00693879	0.002616738	0.435167	0.426866	0.0695418	0.013393	0.0406917	0.0143401	0.0467443	0.0447735	0.0960772	0.0710293	0.0680346	0.145992	-3.06306	-3.10614	-2.3426	0.4184005
9700	-6555.24	-6558.755	3.514959	0.00154677	0.0302995	0.0339282	0.001583	0.0310092	0.0347229	-6.47158	-3.49662	-3.38351	0.02315321	0.0001946478	0.00540207	0.000285506	0.00506499	0.00496265	0.00010761	0.00422548	0.000194648	0.000194648	0.00540207	0.005064989	0.0002855061	0.0001076097	0.004962652	0.004225478	0.54377	0.0588555	0.155856	0.0369898	0.163598	0.0409301	0.047094	0.0593658	0.0897985	0.104068	0.131185	0.198435	-3.05561	-2.82404	-2.41019	0.7928942
