Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
120	-6552.875	-6558.381	5.505537	0.00163786	0.017567	0.0808328	0.00382476	0.0410228	0.188762	-6.41436	-4.04173	-2.51537	0.8481024	0.0004613184	0.00427946	9.09701e-05	0.00612277	0.00586995	7.04334e-05	0.00220321	0.000461318	0.000461318	0.004279457	0.006122772	9.097012e-05	7.043341e-05	0.005869954	0.002203208	0.17823	0.185142	0.120959	0.0710805	0.241284	0.203304	0.0478542	0.058046	0.134639	0.0950464	0.115289	0.267416	-3.0396	-2.84652	-2.00516	0.686207
130	-6555.584	-6556.951	1.366872	0.00266514	0.0229216	0.0835504	0.00210128	0.0180721	0.0658736	-5.9275	-3.77567	-2.48231	-0.2377121	0.0002006004	0.00412084	0.00034734	0.00833215	0.00511723	4.09006e-05	0.00341304	0.0002006	0.0002006	0.00412084	0.008332152	0.0003473397	4.090059e-05	0.005117234	0.00341304	0.132127	0.169791	0.057732	0.0825221	0.30089	0.256938	0.0493205	0.0654492	0.101526	0.0935484	0.124141	0.19257	-3.00942	-2.72648	-2.28744	0.6401406
140	-6556.861	-6552.378	-4.483372	0.000701995	0.0323635	0.0298085	0.000629173	0.0290062	0.0267163	-7.26158	-3.43072	-3.51296	-0.1095213	0.0005191646	0.0053442	9.54363e-05	0.00580837	0.00544316	0.00170526	0.00506102	0.000519165	0.000519165	0.005344201	0.005808372	9.543626e-05	0.001705262	0.005443157	0.005061025	0.397301	0.0311604	0.0122856	0.107014	0.186048	0.266191	0.04258	0.0549453	0.0820577	0.0590689	0.0762226	0.113834	-3.15637	-2.90142	-2.50033	0.3273193
150	-6553.896	-6560.55	6.653443	0.00366169	0.00269739	0.04365	0.0032856	0.00242035	0.0391668	-5.60983	-5.91547	-3.13155	-0.1083739	0.001007648	0.00377976	0.000112695	0.00437258	0.00620793	0.000309913	0.00290119	0.00100765	0.00100765	0.003779763	0.004372584	0.000112695	0.0003099126	0.006207933	0.00290119	0.562098	0.197464	0.0149006	0.0979291	0.0240396	0.103568	0.0494541	0.0398674	0.0958268	0.0697262	0.0562097	0.135108	-3.00671	-3.2222	-2.34521	0.3435306
160	-6556.409	-6566.411	10.00169	0.0130605	0.048199	0.0400402	0.00926928	0.0342076	0.0284172	-4.33816	-3.03242	-3.21787	-0.3428881	0.00101839	0.00528952	0.000135846	0.00259368	0.00371816	0.00110248	0.00415503	0.00101839	0.00101839	0.005289517	0.00259368	0.0001358461	0.00110248	0.003718163	0.00415503	0.156122	0.379007	0.414818	0.0367476	0.00375323	0.00955175	0.0535974	0.0614278	0.0763836	0.0741956	0.0850353	0.105739	-2.92626	-2.78989	-2.57199	0.3252045
170	-6561.688	-6560.876	-0.8118567	0.0030499	0.103132	0.0451527	0.00126632	0.0428205	0.0187474	-5.79264	-2.27174	-3.0977	-0.8789981	0.000655137	0.00932747	0.000450177	0.00325226	0.00476506	0.00138414	0.00287596	0.000655137	0.000655137	0.009327465	0.003252257	0.0004501771	0.001384139	0.004765058	0.002875956	0.136902	0.493642	0.0483048	0.133734	0.0136591	0.173757	0.0451723	0.054616	0.0533626	0.0641324	0.0775398	0.0757604	-3.09727	-2.90743	-2.93065	0.3504652
180	-6553.241	-6555.865	2.623451	0.00053671	0.0583558	0.0458985	0.000365782	0.039771	0.031281	-7.53005	-2.8412	-3.08132	-0.383422	0.0006138983	0.00671755	7.95214e-05	0.00407341	0.00476506	0.000111364	0.00396648	0.000613898	0.000613898	0.006717546	0.004073414	7.952143e-05	0.0001113642	0.004765058	0.003966478	0.0212109	0.385153	0.273394	0.176517	0.0455807	0.0981446	0.0430243	0.0532257	0.0715064	0.0654588	0.0809797	0.108793	-3.14599	-2.93321	-2.63797	0.4196574
190	-6557.333	-6560.135	2.801234	0.00209657	0.130078	0.0747267	0.000530317	0.0329026	0.0189018	-6.16745	-2.03962	-2.59392	-1.374582	0.0005569257	0.00884546	0.000108587	0.00525335	0.00380275	0.000111139	0.00190212	0.000556926	0.000556926	0.008845461	0.005253349	0.000108587	0.0001111391	0.003802747	0.001902124	0.0287007	0.282161	0.200287	0.230793	0.0304551	0.227603	0.0469152	0.0567206	0.0971455	0.0569342	0.0688336	0.117891	-3.05941	-2.86962	-2.33155	0.1935542
200	-6553.881	-6553.574	-0.3066713	0.00293439	0.117035	0.0636678	0.00119749	0.0477606	0.025982	-5.83126	-2.14528	-2.75408	-0.8962736	0.0008847016	0.00895346	2.64493e-05	0.0030133	0.00434949	0.000317739	0.00494613	0.000884702	0.000884702	0.008953464	0.003013298	2.644932e-05	0.0003177393	0.004349492	0.004946126	0.205937	0.093107	0.049943	0.0749423	0.243089	0.332982	0.0485039	0.0641244	0.0729024	0.0627717	0.0829871	0.0943473	-3.02611	-2.74693	-2.61863	0.2578604
210	-6555.176	-6561.803	6.627187	0.00738633	0.0314377	0.0691605	0.00850874	0.0362149	0.07967	-4.90812	-3.45975	-2.67132	0.1414623	0.0008149504	0.00510719	0.000653515	0.00409704	0.00622848	0.000448276	0.0021477	0.00081495	0.00081495	0.005107194	0.004097042	0.000653515	0.0004482763	0.006228478	0.002147699	0.210923	0.227839	0.059437	0.262695	0.193231	0.0458757	0.0470198	0.0528879	0.091213	0.0700242	0.0787632	0.135839	-3.05719	-2.93958	-2.39456	0.3982714
220	-6557.91	-6563.802	5.892606	0.00873926	0.0341268	0.0802317	0.00100562	0.00392693	0.00923216	-4.73993	-3.37767	-2.52284	-2.162225	0.0001972298	0.00588458	3.27973e-05	0.00363481	0.00617015	0.00034352	0.00244495	0.00019723	0.00019723	0.005884585	0.003634808	3.279732e-05	0.0003435205	0.006170151	0.002444949	0.148015	0.0978833	0.457271	0.246463	0.0315573	0.0188096	0.0534111	0.0771023	0.132574	0.0856286	0.12361	0.212542	-2.92974	-2.56262	-2.02061	0.4720008
230	-6556.556	-6565.406	8.850448	0.00234733	0.0457044	0.031884	0.00327886	0.0638419	0.044537	-6.05448	-3.08556	-3.44565	0.3342153	0.0007719212	0.00498061	7.10737e-05	0.00501549	0.00459613	0.00131398	0.00126547	0.000771921	0.000771921	0.004980614	0.005015491	7.107368e-05	0.001313985	0.004596125	0.001265475	0.025544	0.150303	0.266169	0.379402	0.157853	0.0207286	0.0460882	0.0746249	0.0770732	0.0669402	0.108388	0.111944	-3.0772	-2.59528	-2.563	0.3732423
240	-6555.359	-6562.452	7.093111	0.00251173	0.00746791	0.0398599	0.00141201	0.00419821	0.0224079	-5.98678	-4.89714	-3.22238	-0.575958	0.001300421	0.00473544	0.000401468	0.00368288	0.00575371	1.99455e-05	0.00268867	0.00130042	0.00130042	0.004735439	0.00368288	0.0004014685	1.994552e-05	0.005753712	0.002688667	0.168981	0.148044	0.19096	0.381708	0.0327573	0.0775496	0.0440036	0.045287	0.0862317	0.0630791	0.0649189	0.123613	-3.12348	-3.09474	-2.45072	0.3601195
250	-6554.425	-6555.506	1.080711	0.00576418	0.0253422	0.0905646	0.0113585	0.0499374	0.17846	-5.15609	-3.67528	-2.40169	0.6783	0.001024376	0.00286463	3.88353e-05	0.0103602	0.0052072	0.000488289	0.0019751	0.00102438	0.00102438	0.002864633	0.01036016	3.88353e-05	0.0004882894	0.005207199	0.001975095	0.129797	0.13185	0.385357	0.00978132	0.117341	0.225874	0.0450349	0.0655776	0.127702	0.0708704	0.103198	0.200961	-3.10032	-2.72452	-2.05806	0.4534141
260	-6553.445	-6561.075	7.630277	0.00133458	0.0216854	0.054593	0.00145196	0.0235928	0.0593949	-6.61914	-3.83112	-2.90785	0.08430178	0.0006781258	0.00380982	0.000292288	0.00694851	0.00410384	6.2369e-05	0.00240834	0.000678126	0.000678126	0.003809824	0.006948511	0.000292288	6.236901e-05	0.004103843	0.002408343	0.241938	0.466202	0.0436268	0.0743114	0.124167	0.0497556	0.0491761	0.0586049	0.0964913	0.0781991	0.0931926	0.153439	-3.01235	-2.83694	-2.3383	0.4638496
270	-6554.845	-6561.544	6.699182	0.00234737	0.0238539	0.0466832	0.00370963	0.0376971	0.073775	-6.05446	-3.73581	-3.06437	0.4576368	0.001080605	0.00361364	0.000101045	0.00638033	0.00435806	2.56988e-05	0.00337967	0.0010806	0.0010806	0.003613642	0.006380333	0.0001010454	2.569876e-05	0.004358062	0.003379675	0.357868	0.317191	0.042263	0.0279628	0.21652	0.0381961	0.0428429	0.0612935	0.0721598	0.0724619	0.103668	0.122047	-3.15022	-2.79208	-2.62887	0.5255226
280	-6553.041	-6557.205	4.164182	0.00228692	0.0219404	0.0649136	0.000992589	0.00952276	0.0281743	-6.08055	-3.81942	-2.7347	-0.8346454	0.001022568	0.00423874	0.000224991	0.00579589	0.00547895	0.00144294	0.00192171	0.00102257	0.00102257	0.004238741	0.005795887	0.0002249914	0.001442943	0.00547895	0.001921714	0.468556	0.168822	0.0985194	0.0268355	0.111992	0.125276	0.044384	0.0483229	0.0929219	0.0623727	0.0679082	0.130583	-3.11488	-3.02985	-2.376	0.3402503
290	-6557.21	-6551.947	-5.262662	0.00523451	0.00184561	0.121493	0.00856375	0.00301945	0.198765	-5.25248	-6.29495	-2.1079	0.4922654	0.001162262	0.00432573	1.52873e-05	0.00752991	0.00747013	0.000767505	0.00306473	0.00116226	0.00116226	0.004325733	0.007529911	1.528735e-05	0.0007675054	0.007470132	0.003064734	0.14823	0.009012	0.132029	0.000634633	0.379125	0.330969	0.0446882	0.0424982	0.157288	0.0682001	0.0648577	0.240041	-3.10804	-3.15829	-1.84968	0.4227349
300	-6559.372	-6557.506	-1.866314	0.000118656	0.0045713	0.0490662	0.000216492	0.00834051	0.0895231	-9.03928	-5.38796	-3.01458	0.601326	0.001584389	0.00241175	0.000197682	0.00903986	0.00526181	0.000549722	0.00189457	0.00158439	0.00158439	0.002411749	0.009039862	0.0001976818	0.0005497222	0.005261807	0.001894567	0.0617139	0.226637	0.137745	0.00483521	0.14669	0.422379	0.0391945	0.0412927	0.0860742	0.0680776	0.0717219	0.149504	-3.23922	-3.18707	-2.45255	0.5521122
310	-6572.679	-6558.073	-14.60611	0.00211104	0.000181336	0.0131353	0.00220671	0.000189554	0.0137306	-6.16057	-8.61516	-4.33246	0.04432402	0.0002782664	0.00450299	0.000136588	0.0109246	0.00380932	4.49266e-05	0.00720196	0.000278266	0.000278266	0.004502991	0.01092461	0.0001365881	4.492662e-05	0.003809323	0.007201964	0.0870739	0.0153002	0.0740583	0.195574	0.16695	0.461043	0.0451788	0.0503314	0.0610166	0.134802	0.150176	0.182058	-3.09713	-2.98913	-2.79661	1.093176
320	-6560.532	-6564.863	4.330998	0.000878354	0.0232464	0.0136313	0.000676732	0.0179103	0.0105023	-7.03746	-3.76161	-4.29539	-0.2607743	0.0001536554	0.00579523	0.000189681	0.00492056	0.0040913	0.000605389	0.00343698	0.000153655	0.000153655	0.005795232	0.004920555	0.0001896814	0.0006053893	0.004091298	0.003436982	0.0515408	0.0465029	0.15006	0.538391	0.159513	0.0539934	0.0475448	0.0611575	0.0805809	0.161251	0.207419	0.273294	-3.04608	-2.7943	-2.51849	1.221288
330	-6554.851	-6559.915	5.063785	0.00755805	0.008922	0.00711387	0.0659795	0.0778864	0.062102	-4.88514	-4.71924	-4.94571	2.166731	0.001072998	0.00441415	6.37557e-05	0.0046639	0.00397311	1.80607e-05	0.00415427	0.001073	0.001073	0.004414146	0.0046639	6.375568e-05	1.806067e-05	0.003973111	0.004154266	0.360391	0.0438262	0.0502825	0.107194	0.374633	0.0636736	0.0496502	0.0535985	0.0698722	0.128207	0.138403	0.180425	-3.00275	-2.92623	-2.66109	0.9486445
340	-6556.007	-6562.671	6.663181	0.00375475	0.0146455	0.0240126	0.00411654	0.0160566	0.0263263	-5.58473	-4.22362	-3.72918	0.09198902	0.0006564855	0.00370642	1.91624e-05	0.0051258	0.0080622	0.000638704	0.000898627	0.000656485	0.000656485	0.003706424	0.0051258	1.916242e-05	0.000638704	0.008062204	0.0008986266	0.27495	0.140564	0.236584	0.0546924	0.142356	0.150854	0.0453858	0.0513368	0.0822408	0.0686212	0.0776189	0.124344	-3.09256	-2.96935	-2.4981	0.4134025
350	-6553.33	-6565.926	12.5965	0.00665464	0.0256042	0.0543422	0.0103804	0.0399392	0.0847666	-5.01244	-3.665	-2.91245	0.4446003	0.0009611981	0.004904	0.000214392	0.00439557	0.0046398	0.000327054	0.00100984	0.000961198	0.000961198	0.004903998	0.00439557	0.0002143923	0.0003270538	0.004639802	0.001009839	0.395509	0.0258984	0.0627775	0.272379	0.178848	0.0645879	0.0452547	0.0511146	0.0926839	0.071149	0.0803619	0.145717	-3.09545	-2.97368	-2.37856	0.4524691
360	-6553.107	-6556.012	2.90587	0.000717593	0.026125	0.0367153	0.000518903	0.0188914	0.0265494	-7.23961	-3.64486	-3.30456	-0.3241854	0.0007367058	0.00534795	0.000119896	0.0061275	0.00353903	0.000855428	0.00355271	0.000736706	0.000736706	0.005347948	0.006127501	0.0001198965	0.0008554284	0.00353903	0.003552707	0.385856	0.025462	0.002455	0.196334	0.338249	0.0516443	0.0439139	0.0445942	0.0730935	0.069351	0.0704253	0.115433	-3.12552	-3.11015	-2.61602	0.4569496
370	-6562.359	-6572.342	9.983707	0.00740688	0.0139902	0.00528474	0.00518483	0.00979315	0.00369932	-4.90535	-4.2694	-5.24293	-0.3566727	0.001051324	0.00515946	0.000143757	0.0028062	0.00435823	0.00224471	0.00157247	0.00105132	0.00105132	0.005159459	0.002806196	0.0001437568	0.002244714	0.004358227	0.001572467	0.357822	0.030647	0.128802	0.117451	0.324745	0.0405328	0.0445872	0.0452996	0.057195	0.0662174	0.0672754	0.0849415	-3.11031	-3.09446	-2.86129	0.3954966
380	-6564.016	-6570.793	6.776546	0.00359021	0.00064224	0.0107131	0.00722133	0.0012918	0.0215483	-5.62954	-7.35055	-4.53629	0.6988273	0.0007986025	0.00286271	0.000376588	0.00609678	0.00384185	0.00192188	0.00172801	0.000798602	0.000798602	0.00286271	0.00609678	0.0003765877	0.001921881	0.003841853	0.001728005	0.283413	0.454005	0.0588875	0.102183	0.0391378	0.0623734	0.0450469	0.0424915	0.0632246	0.0662289	0.0624719	0.0929541	-3.10005	-3.15845	-2.76106	0.3854131
390	-6555.559	-6556.846	1.287199	0.00484904	0.0062272	0.0155722	0.00957975	0.0123024	0.0307644	-5.32897	-5.07883	-4.16227	0.6808713	0.0009309162	0.00547486	4.70181e-05	0.00422635	0.00642975	0.000306564	0.00396465	0.000930916	0.000930916	0.005474863	0.004226347	4.701805e-05	0.0003065638	0.00642975	0.003964646	0.69035	0.0395737	0.0627812	0.172208	0.020203	0.0148844	0.0450734	0.0340048	0.0626802	0.0755399	0.0569896	0.105048	-3.09946	-3.38125	-2.76971	0.516368
400	-6555.828	-6553.027	-2.800596	0.00328503	0.0250219	0.0516526	0.00234929	0.0178944	0.0369394	-5.71838	-3.68801	-2.96321	-0.3352625	0.001444821	0.00460654	1.84679e-05	0.00830468	0.0030287	6.39099e-05	0.00631717	0.00144482	0.00144482	0.004606538	0.008304682	1.846793e-05	6.390985e-05	0.003028698	0.006317169	0.331895	0.205049	0.0317027	0.385632	0.0322122	0.0135085	0.0435654	0.0493288	0.0812229	0.0680177	0.0770161	0.126812	-3.13349	-3.00925	-2.51056	0.4455058
410	-6553.246	-6563.462	10.21594	0.00544666	0.0124493	0.0107377	0.0147147	0.0336328	0.0290088	-5.21275	-4.38609	-4.534	0.9938418	0.00110554	0.00391158	8.36173e-05	0.00603829	0.00410846	0.000202835	0.00158953	0.00110554	0.00110554	0.003911575	0.006038291	8.361732e-05	0.0002028349	0.004108458	0.001589525	0.547022	0.0577424	0.152127	0.0593311	0.0487759	0.135001	0.0436751	0.0482413	0.0782547	0.0716071	0.0790936	0.128302	-3.13098	-3.03154	-2.54779	0.4944165
420	-6562.31	-6571.804	9.494321	0.00215799	0.00419868	0.0121077	0.00117682	0.00228967	0.0066027	-6.13858	-5.47299	-4.41391	-0.6063637	0.0001190066	0.0036769	9.13094e-05	0.00674484	0.0048249	5.03044e-06	0.00149558	0.000119007	0.000119007	0.003676901	0.006744835	9.130942e-05	5.030435e-06	0.004824904	0.001495583	0.0948046	0.0859894	0.140847	0.246892	0.00945285	0.422015	0.0398073	0.0405624	0.085794	0.0618958	0.0630699	0.1334	-3.2237	-3.20491	-2.45581	0.4414022
430	-6553.407	-6561.084	7.677147	0.000641346	0.0154667	0.0231693	0.000484164	0.0116761	0.0174909	-7.35194	-4.16907	-3.76493	-0.2811462	0.001802272	0.00445861	7.70458e-06	0.00451816	0.00385137	5.27546e-05	0.00306259	0.00180227	0.00180227	0.004458615	0.004518158	7.704583e-06	5.275463e-05	0.003851365	0.003062585	0.235231	0.181902	0.106061	0.128845	0.168586	0.179375	0.0412302	0.036235	0.0616472	0.0651945	0.057296	0.0974785	-3.18858	-3.31773	-2.78633	0.458204
440	-6557.824	-6556.656	-1.168558	0.00243438	0.0203739	0.0342717	0.00579847	0.0485288	0.081632	-6.01806	-3.8935	-3.37344	0.8679011	0.002056557	0.00366454	2.96847e-05	0.00821054	0.00359738	0.00105457	0.00399048	0.00205656	0.00205656	0.00366454	0.008210541	2.968465e-05	0.001054569	0.003597385	0.003990484	0.25373	0.0885079	0.0880761	0.0263564	0.248829	0.2945	0.0420569	0.052167	0.0680158	0.0750724	0.0931193	0.12141	-3.16873	-2.95331	-2.68802	0.5794312
450	-6561.753	-6564.562	2.809209	0.00161693	0.00565044	0.00377513	0.00109801	0.00383704	0.00256358	-6.42723	-5.17602	-5.57932	-0.3870321	0.0005747533	0.00359828	1.15431e-05	0.00786682	0.00554467	0.000370811	0.00201069	0.000574753	0.000574753	0.003598282	0.007866824	1.15431e-05	0.0003708109	0.005544671	0.002010687	0.0415839	0.0524715	0.0439532	0.408087	0.234392	0.219512	0.0454847	0.0426623	0.0952576	0.0649124	0.0608845	0.135945	-3.09038	-3.15444	-2.35117	0.3556619
460	-6558.071	-6561.256	3.185424	0.000763874	0.0188037	0.0546599	0.000163146	0.00401604	0.0116741	-7.17711	-3.9737	-2.90662	-1.54376	0.0007984637	0.00438284	0.000353061	0.00277658	0.00635128	0.000282417	0.0046898	0.000798464	0.000798464	0.004382836	0.002776576	0.0003530605	0.0002824174	0.006351282	0.004689805	0.285771	0.0535492	0.136649	0.381674	0.139053	0.00330334	0.0426395	0.0485048	0.0911267	0.0613997	0.0698456	0.13122	-3.15497	-3.02609	-2.3955	0.3646243
470	-6558.159	-6556.4	-1.759761	0.00214282	0.0882757	0.0594747	0.000172805	0.00711889	0.00479626	-6.14563	-2.42729	-2.8222	-2.517714	0.002041213	0.00571884	0.000155408	0.00599598	0.00333982	6.95406e-06	0.00450468	0.00204121	0.00204121	0.005718836	0.005995982	0.0001554081	6.954059e-06	0.003339823	0.00450468	0.340522	0.0679527	0.218515	0.191481	0.179871	0.00165724	0.046212	0.0493609	0.0639346	0.0562762	0.0601109	0.0778585	-3.07452	-3.0086	-2.74989	0.1970324
480	-6555.016	-6556.623	1.606824	0.00336318	0.0952627	0.0527702	0.00159634	0.0452166	0.0250474	-5.69487	-2.35112	-2.94181	-0.7451743	0.000622403	0.00921267	0.000155408	0.00420793	0.00402924	0.000440264	0.00303101	0.000622403	0.000622403	0.009212667	0.004207935	0.0001554081	0.0004402644	0.004029245	0.003031013	0.228666	0.121234	0.128586	0.437227	0.0806214	0.00366449	0.0475222	0.0727641	0.0770408	0.0583444	0.0893346	0.0945853	-3.04656	-2.62053	-2.56342	0.2051662
490	-6560.38	-6558.356	-2.023865	0.000313394	0.0817088	0.00937203	0.000127814	0.0333239	0.00382226	-8.06805	-2.50459	-4.67003	-0.8968883	0.000673603	0.00648815	6.00608e-05	0.00508689	0.00508808	0.00149498	0.00302989	0.000673603	0.000673603	0.006488154	0.005086886	6.006077e-05	0.001494978	0.005088082	0.003029895	0.347823	0.0311896	0.25363	0.101246	0.250034	0.0160763	0.0402	0.0586677	0.064846	0.0566278	0.0826423	0.0913453	-3.21389	-2.83587	-2.73574	0.342632
