Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_02	rate_10	rate_12	rate_20	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
3150	-6387.397	-6411.878	24.48105	0.00215196	0.0135526	0.0488623	0.00146029	0.00919657	0.0331572	-6.14137	-4.30118	-3.01875	-0.3877483	0.001092709	0.00290296	0.000598418	0.00252948	0.00208992	8.12184e-05	0.000833106	0.00109271	0.00109271	0.002902962	0.002529482	0.0005984175	8.121841e-05	0.002089921	0.000833106	0.271066	0.305079	0.181234	0.0572519	0.104284	0.0810851	0.0439903	0.0416121	0.0689053	0.0728941	0.0689533	0.11418	-3.12379	-3.17937	-2.67502	0.5050387
3160	-6385.554	-6407.863	22.30856	0.00362255	0.0143517	0.0830956	0.00152974	0.00606046	0.0350897	-5.62058	-4.24389	-2.48776	-0.8620831	0.001113948	0.00312999	0.000135115	0.0034439	0.00122641	0.00150428	0.000834466	0.00111395	0.00111395	0.003129994	0.003443899	0.0001351155	0.001504278	0.001226409	0.0008344657	0.358047	0.0751657	0.00898775	0.0198255	0.18681	0.351165	0.0489012	0.0533127	0.142988	0.0589603	0.0642793	0.172401	-3.01795	-2.93158	-1.94499	0.1870619
3170	-6385.207	-6410.874	25.66743	0.00244282	0.0387883	0.101435	0.00264617	0.0420171	0.109879	-6.0146	-3.24964	-2.28834	0.07995986	0.0006633374	0.00383781	0.000352146	0.00247363	0.00157534	0.000374404	0.000556564	0.000663337	0.000663337	0.003837808	0.002473635	0.0003521457	0.000374404	0.001575342	0.0005565644	0.00553361	0.0655484	0.208671	0.0583086	0.149809	0.51213	0.0477285	0.062577	0.15306	0.0638195	0.083674	0.204662	-3.04223	-2.77136	-1.87692	0.2905304
3180	-6386.876	-6409.006	22.13053	0.00777963	0.0332218	0.169294	0.00620747	0.0265081	0.135082	-4.85625	-3.40455	-1.77612	-0.2257554	0.000791423	0.00307248	0.000549291	0.00262395	0.00335452	0.000440889	0.0010478	0.000791423	0.000791423	0.003072479	0.002623946	0.0005492909	0.0004408888	0.003354519	0.001047804	0.0170875	0.0447135	0.477986	0.0796898	0.140227	0.240296	0.0449572	0.0582021	0.147283	0.0601381	0.0778555	0.197016	-3.10204	-2.84383	-1.9154	0.2909328
3190	-6383.737	-6403.027	19.28942	0.0011227	0.0040764	0.0299461	0.000368832	0.00133919	0.00983794	-6.79202	-5.50254	-3.50836	-1.113151	0.001709337	0.00332836	6.31696e-05	0.00427704	0.00167837	0.000221294	0.000428418	0.00170934	0.00170934	0.003328361	0.004277036	6.316959e-05	0.0002212939	0.00167837	0.0004284183	0.273453	0.0771071	0.157896	0.329224	0.140907	0.0214136	0.0409659	0.0338161	0.0989142	0.0711795	0.0587565	0.171867	-3.19502	-3.38682	-2.3135	0.5524657
3200	-6386.042	-6407.193	21.1505	0.00143148	0.0467292	0.163693	0.000562188	0.018352	0.0642874	-6.54904	-3.06339	-1.80976	-0.9346303	0.001311144	0.00359517	6.07824e-05	0.00298729	0.00276967	0.000367684	0.000483618	0.00131114	0.00131114	0.003595175	0.002987291	6.078239e-05	0.0003676839	0.002769673	0.0004836177	0.207094	0.0250383	0.0927328	0.14191	0.503262	0.0299623	0.0411939	0.055587	0.0831407	0.0583058	0.0786779	0.117677	-3.18947	-2.88981	-2.48722	0.3474125
3210	-6386.868	-6403.04	16.17131	0.000754805	0.00420418	0.0472964	0.000102346	0.000570054	0.00641302	-7.18905	-5.47168	-3.05132	-1.998104	0.0006613593	0.00329236	7.31286e-05	0.00429427	0.002277	0.000341473	0.00160407	0.000661359	0.000661359	0.003292356	0.004294268	7.312864e-05	0.0003414728	0.002276996	0.001604067	0.378611	0.0577429	0.0427879	0.0910715	0.181548	0.248238	0.0475486	0.0395889	0.101266	0.0627365	0.0522343	0.133613	-3.046	-3.22921	-2.29	0.277191
3220	-6382.934	-6402.948	20.01465	0.00714851	0.00338644	0.059675	0.0153886	0.00728998	0.128462	-4.94085	-5.68798	-2.81884	0.7667223	0.0006039034	0.00317645	5.4321e-05	0.00521873	0.0023544	0.000395628	0.000437874	0.000603903	0.000603903	0.00317645	0.005218731	5.432102e-05	0.0003956282	0.002354396	0.000437874	0.339749	0.0683519	0.0506492	0.0249352	0.0556455	0.460669	0.0491121	0.0392944	0.17129	0.0722414	0.0578001	0.251959	-3.01365	-3.23667	-1.7644	0.3859082
3230	-6385.848	-6405.067	19.21933	0.00271998	0.00118596	0.000796237	0.025157	0.0109689	0.00736436	-5.90713	-6.73721	-7.13561	2.224511	0.001111506	0.00204712	3.69836e-05	0.00327996	0.00154212	0.000133873	0.00143244	0.00111151	0.00111151	0.002047124	0.003279963	3.698358e-05	0.0001338733	0.001542122	0.001432437	0.0984327	0.0257937	0.282295	0.383946	0.119658	0.0898751	0.0439624	0.043855	0.0883083	0.0778495	0.0776593	0.156378	-3.12442	-3.12687	-2.42692	0.5714434
3240	-6386.175	-6413.201	27.0264	0.0046353	0.00187729	0.00683742	0.00364311	0.00147545	0.00537386	-5.37405	-6.27793	-4.98535	-0.2408643	0.001123018	0.00252771	2.8322e-05	0.00159901	0.00143267	0.000314557	0.00119759	0.00112302	0.00112302	0.002527707	0.001599007	2.8322e-05	0.0003145575	0.001432667	0.001197595	0.17989	0.194006	0.0332724	0.0761907	0.500516	0.0161249	0.0461086	0.0360863	0.0970354	0.0810662	0.0634454	0.170603	-3.07676	-3.32184	-2.33268	0.5642662
3250	-6394.615	-6420.505	25.89053	0.00325894	0.00190316	0.0269516	0.00238433	0.00139241	0.0197186	-5.72635	-6.26424	-3.61371	-0.3124822	0.0009041569	0.00326349	0.000185939	0.00138292	0.00248603	0.000344865	0.000253572	0.000904157	0.000904157	0.00326349	0.001382917	0.0001859391	0.0003448645	0.002486031	0.0002535723	0.295124	0.206632	0.0374187	0.323896	0.109028	0.027901	0.0408936	0.041242	0.0885105	0.0883731	0.0891262	0.191276	-3.19678	-3.1883	-2.42463	0.7705952
3260	-6380.864	-6405.568	24.70326	0.00573585	0.000955665	0.0483016	0.0107992	0.00179928	0.0909398	-5.16102	-6.9531	-3.03029	0.6327343	0.00130049	0.00246408	2.07092e-05	0.00258478	0.00231109	0.000304746	0.000411622	0.00130049	0.00130049	0.002464084	0.002584775	2.070915e-05	0.0003047461	0.002311086	0.0004116223	0.471639	0.187497	0.0330183	0.184044	0.0203705	0.103432	0.0485131	0.0444933	0.130969	0.0725241	0.0665148	0.195791	-3.02592	-3.11242	-2.03279	0.4020853
3270	-6382.231	-6408.441	26.20967	0.00544462	0.0144017	0.0418212	0.0061793	0.016345	0.0474645	-5.21313	-4.24041	-3.17435	0.1265772	0.0003841841	0.0031294	6.27908e-05	0.00359939	0.00163979	0.000461342	0.000361611	0.000384184	0.000384184	0.003129404	0.003599385	6.279077e-05	0.0004613425	0.001639789	0.000361611	0.272394	0.129697	0.14087	0.183945	0.187811	0.0852834	0.0430492	0.0443296	0.0853797	0.0730257	0.0751978	0.144832	-3.14541	-3.1161	-2.46065	0.5284691
3280	-6380.685	-6403.457	22.77176	0.00654287	0.00553132	0.0372331	0.0076469	0.00646465	0.0435157	-5.02938	-5.19733	-3.29056	0.1559236	0.0008736319	0.0028983	3.32917e-05	0.00279935	0.0020993	9.21678e-06	0.00243781	0.000873632	0.000873632	0.002898298	0.002799346	3.329173e-05	9.216783e-06	0.002099296	0.002437807	0.325901	0.0372644	0.126944	0.0213976	0.166232	0.322261	0.044382	0.0369996	0.108989	0.0697536	0.0581509	0.171294	-3.11492	-3.29685	-2.21651	0.4521347
3290	-6385.202	-6403.715	18.51317	0.00330447	0.0107556	0.156874	0.00239135	0.00778354	0.113525	-5.71248	-4.53233	-1.85231	-0.3234163	0.00141945	0.00250241	0.000120117	0.00429157	0.00309799	7.24869e-05	0.00169882	0.00141945	0.00141945	0.002502411	0.004291573	0.0001201166	7.248688e-05	0.003097994	0.001698822	0.0742736	0.70286	0.0463008	0.0305927	0.0309219	0.115051	0.0436256	0.045076	0.135369	0.059304	0.0612757	0.184018	-3.13211	-3.09941	-1.99975	0.3070329
3300	-6386.392	-6402.585	16.19283	0.00169014	0.0034532	0.0843632	0.00053413	0.00109131	0.0266611	-6.38295	-5.66845	-2.47262	-1.151926	0.001836015	0.00222922	0.000175159	0.00508541	0.00226124	0.000342219	0.00147319	0.00183601	0.00183601	0.002229216	0.005085408	0.0001751586	0.0003422192	0.002261235	0.001473187	0.251932	0.402891	0.00455859	0.0436509	0.221934	0.0750339	0.0433756	0.0410567	0.151012	0.0675724	0.0639599	0.235254	-3.13786	-3.1928	-1.89039	0.4433031
3310	-6387.181	-6408.316	21.13579	0.00359994	0.0165378	0.0588353	0.00368716	0.0169385	0.0602609	-5.62684	-4.10211	-2.83301	0.02394106	4.840796e-05	0.00383542	5.95525e-06	0.00491611	0.00144553	0.000122738	0.00164171	4.8408e-05	4.8408e-05	0.003835417	0.004916105	5.955251e-06	0.0001227384	0.00144553	0.001641712	0.110346	0.458139	0.00349879	0.156769	0.26035	0.0108973	0.0504511	0.0524987	0.161271	0.0813205	0.0846211	0.259948	-2.98675	-2.94697	-1.82467	0.4773942
3320	-6381.826	-6403.096	21.26904	0.00333164	0.0157844	0.0668638	0.00361706	0.0171367	0.0725919	-5.70429	-4.14873	-2.7051	0.08219588	0.00155931	0.00322219	0.000125995	0.00435495	0.00213903	9.82416e-05	0.000488523	0.00155931	0.00155931	0.003222195	0.004354951	0.0001259947	9.824158e-05	0.00213903	0.0004885234	0.377442	0.023265	0.0111861	0.316385	0.247028	0.024694	0.0474624	0.049532	0.0938615	0.0712109	0.074316	0.140826	-3.04782	-3.00514	-2.36593	0.4057073
3330	-6394.374	-6412.648	18.27479	3.5794e-05	0.00476474	0.00722729	2.34249e-05	0.00311822	0.00472981	-10.2377	-5.34651	-4.92989	-0.4239794	0.001952516	0.00255207	0.000127551	0.00294138	0.00129978	0.000906243	0.000211423	0.00195252	0.00195252	0.002552074	0.002941377	0.0001275509	0.0009062427	0.001299777	0.0002114234	0.117733	0.0305632	0.1054	0.682735	0.0386923	0.0248754	0.0462751	0.0468411	0.0876356	0.0606774	0.0614196	0.114911	-3.07315	-3.061	-2.43457	0.270968
3340	-6387.247	-6412.777	25.53019	0.00105531	0.00438478	0.107825	0.000355179	0.00147575	0.0362899	-6.85392	-5.42962	-2.22725	-1.088971	0.001264883	0.00207152	6.9906e-05	0.00220598	0.00195683	0.00059055	0.000512775	0.00126488	0.00126488	0.002071525	0.002205979	6.990596e-05	0.0005905505	0.001956833	0.0005127754	0.186506	0.16429	0.116634	0.266043	0.172628	0.0938998	0.0440896	0.0478049	0.182347	0.0725562	0.0786703	0.30008	-3.12153	-3.04063	-1.70184	0.4981379
3350	-6389.737	-6407.375	17.63798	0.00127839	0.0172799	0.0335994	0.000594003	0.00802912	0.015612	-6.66215	-4.05821	-3.39325	-0.7664708	0.0004009697	0.00233889	0.000357184	0.00623199	0.00179536	9.73394e-05	0.00178497	0.00040097	0.00040097	0.00233889	0.006231993	0.0003571845	9.733939e-05	0.001795361	0.00178497	0.231317	0.369994	0.123608	0.0505654	0.0743674	0.150148	0.0486082	0.0573431	0.0928113	0.111446	0.131473	0.212792	-3.02396	-2.8587	-2.37719	0.8297456
3360	-6383.945	-6408.236	24.29096	0.0076411	0.0330337	0.101873	0.0119303	0.0515766	0.159058	-4.87421	-3.41023	-2.28403	0.4455411	0.001073836	0.00375234	0.000479278	0.0026809	0.00188679	0.000191671	0.000689646	0.00107384	0.00107384	0.00375234	0.002680899	0.0004792782	0.0001916711	0.001886792	0.0006896464	0.285589	0.0528828	0.206421	0.0802556	0.157065	0.217786	0.0465948	0.0684923	0.15026	0.0721058	0.105992	0.232529	-3.06627	-2.68103	-1.89539	0.4366448
3370	-6391.446	-6411.732	20.28573	0.00258382	0.0217032	0.0958795	0.00570979	0.0479602	0.211877	-5.95849	-3.8303	-2.34466	0.7929132	0.0005190823	0.00345106	0.00021881	0.00255576	0.00216715	0.000847042	0.00237017	0.000519082	0.000519082	0.00345106	0.002555755	0.0002188098	0.0008470423	0.002167152	0.002370167	0.299654	0.138336	0.38542	0.041225	0.0140496	0.121315	0.0452317	0.0743426	0.12848	0.0852444	0.140107	0.242135	-3.09596	-2.59907	-2.05198	0.6337236
3380	-6393.812	-6402.577	8.764857	0.00385141	0.000194963	0.0107845	0.00026572	1.34511e-05	0.000744054	-5.55932	-8.5427	-4.52965	-2.673749	0.00189776	0.00299574	0.000150949	0.00441144	0.00228833	0.000384814	0.00210359	0.00189776	0.00189776	0.00299574	0.004411441	0.0001509491	0.000384814	0.002288327	0.002103591	0.40848	0.143475	0.0722724	0.0890841	0.00663535	0.280054	0.0438901	0.0355699	0.0890051	0.0698497	0.0566083	0.141649	-3.12607	-3.33626	-2.41906	0.4646562
3390	-6383.076	-6409.353	26.27685	0.00192939	0.0238789	0.0568941	0.00112235	0.0138906	0.0330959	-6.25055	-3.73476	-2.86656	-0.5417818	0.0002563634	0.00398556	5.07102e-05	0.00232189	0.000838099	0.000433544	0.00138911	0.000256363	0.000256363	0.003985556	0.002321891	5.07102e-05	0.0004335438	0.0008380987	0.001389115	0.498397	0.0569895	0.0606917	0.110344	0.0930166	0.180562	0.0421396	0.0469127	0.106589	0.0660207	0.0734987	0.166995	-3.16677	-3.05947	-2.23877	0.4489807
3400	-6383.58	-6401.84	18.25936	0.000388977	0.0262357	0.0110451	0.000243496	0.0164233	0.00691415	-7.85199	-3.64063	-4.50577	-0.4684178	0.001159564	0.00469328	6.61403e-05	0.00396574	0.00214111	7.84563e-05	0.000154921	0.00115956	0.00115956	0.004693282	0.003965737	6.614035e-05	7.845631e-05	0.002141106	0.0001549208	0.176878	0.255913	0.0501205	0.0898045	0.372226	0.0550578	0.0440325	0.0494839	0.0872176	0.062291	0.070003	0.123383	-3.12283	-3.00611	-2.43935	0.3468898
3410	-6385.135	-6406.729	21.59336	0.000665701	0.00900317	0.0508138	0.000389984	0.00527428	0.029768	-7.31467	-4.71018	-2.97959	-0.5347343	0.0003440166	0.00281807	5.47484e-05	0.00314281	0.0022755	0.00143742	0.000813837	0.000344017	0.000344017	0.002818071	0.003142807	5.474844e-05	0.001437418	0.002275497	0.0008138369	0.159995	0.0349974	0.14368	0.504444	0.0675796	0.0893041	0.0451747	0.0534681	0.121745	0.0674137	0.0797899	0.181678	-3.09722	-2.92867	-2.10583	0.400311
3420	-6387.726	-6407.34	19.61412	0.00487587	0.00680192	0.148838	0.0057639	0.00804072	0.175945	-5.32346	-4.99055	-1.9049	0.1673144	0.001709917	0.00239901	0.000687052	0.00303156	0.00203757	0.000694361	0.00208151	0.00170992	0.00170992	0.002399011	0.003031564	0.0006870522	0.0006943609	0.002037567	0.002081513	0.326151	0.014489	0.196299	0.225984	0.121833	0.115244	0.0473995	0.0455745	0.191032	0.0687347	0.0660883	0.277018	-3.04914	-3.08841	-1.65531	0.3716428
3430	-6385.682	-6408.964	23.28162	0.00134226	0.00347827	0.0288617	0.00182268	0.0047232	0.0391918	-6.6134	-5.66122	-3.54524	0.3059517	0.001169513	0.00231674	0.00036989	0.00298158	0.00148262	0.000414697	0.0013939	0.00116951	0.00116951	0.002316743	0.002981577	0.0003698901	0.0004146975	0.001482619	0.001393898	0.614479	0.0184925	0.0647319	0.179062	0.00486949	0.118366	0.0456677	0.042897	0.110571	0.0709359	0.0666322	0.171751	-3.08636	-3.14895	-2.2021	0.4403857
3440	-6388.575	-6406.544	17.96848	0.00167281	0.000312686	0.0850345	0.00352486	0.000658874	0.17918	-6.39325	-8.07031	-2.4647	0.7453347	0.0009020729	0.00311229	7.3745e-06	0.00409947	0.00142958	0.00179386	0.000188631	0.000902073	0.000902073	0.003112294	0.004099467	7.374501e-06	0.001793864	0.001429583	0.000188631	0.296713	0.044438	0.151327	0.206665	0.280448	0.0204088	0.0438263	0.0433368	0.163912	0.063631	0.0629203	0.237983	-3.12752	-3.13875	-1.80842	0.3728673
3450	-6388.796	-6408.733	19.93733	0.00158836	0.000356643	0.150422	0.000808049	0.000181436	0.0765243	-6.44505	-7.93878	-1.89431	-0.675834	0.001021394	0.00206766	0.000233847	0.00397668	0.0019719	5.55297e-05	0.00109005	0.00102139	0.00102139	0.002067657	0.003976676	0.0002338469	5.552968e-05	0.001971902	0.001090048	0.620468	0.0167476	0.0497414	0.210158	0.0854254	0.017459	0.0439077	0.0477579	0.211072	0.0902439	0.0981572	0.433818	-3.12567	-3.04161	-1.55556	0.7204266
3460	-6386.045	-6403.848	17.80234	0.000757558	0.000584482	0.0698584	0.000527647	0.000407098	0.0486571	-7.18541	-7.44478	-2.66128	-0.3616731	0.0001073274	0.00303279	7.19545e-06	0.00469062	0.00226201	0.000173411	0.00142263	0.000107327	0.000107327	0.003032794	0.004690624	7.195447e-06	0.0001734107	0.002262012	0.001422626	0.142862	0.0966222	0.426759	0.00530176	0.246512	0.0819432	0.0446566	0.035285	0.116507	0.0701782	0.0554506	0.183091	-3.10875	-3.3443	-2.14981	0.4520357
3470	-6378.141	-6403.425	25.28425	0.00343308	0.0205429	0.0861626	0.00163973	0.00981185	0.0411536	-5.6743	-3.88524	-2.45152	-0.7389248	0.0007814018	0.00298389	3.64201e-05	0.00277685	0.00214898	0.000239272	0.000957598	0.000781402	0.000781402	0.002983889	0.002776849	3.64201e-05	0.0002392718	0.002148977	0.0009575979	0.301086	0.198181	0.37919	0.0904719	0.0237332	0.00733759	0.0477501	0.0448736	0.133813	0.0695767	0.0653855	0.194979	-3.04177	-3.1039	-2.01131	0.3764492
3480	-6389.89	-6407.124	17.23427	0.000158849	0.0376211	0.0201378	0.000115929	0.0274563	0.0146968	-8.74756	-3.28019	-3.90516	-0.3149711	0.001225276	0.00462123	1.64484e-05	0.0018722	0.00358686	0.000451741	0.00055783	0.00122528	0.00122528	0.004621231	0.001872199	1.644843e-05	0.0004517407	0.00358686	0.0005578301	0.0315317	0.221148	0.244778	0.186753	0.253234	0.0625563	0.0475975	0.0581371	0.115238	0.06473	0.0790633	0.156718	-3.04498	-2.84495	-2.16075	0.307445
3490	-6381.664	-6405.624	23.95962	0.00323288	0.0268346	0.0631768	0.00219178	0.0181928	0.0428315	-5.73438	-3.61806	-2.76182	-0.3886622	0.00119565	0.00429148	2.6944e-05	0.00129963	0.00308195	0.000387382	0.000465095	0.00119565	0.00119565	0.004291482	0.001299629	2.694404e-05	0.0003873819	0.003081948	0.0004650946	0.494061	0.117891	0.0137115	0.070755	0.0951712	0.208409	0.0456729	0.0593571	0.107513	0.0613498	0.0797312	0.144416	-3.08625	-2.82418	-2.23014	0.2950879
3500	-6384.814	-6401.207	16.39281	0.00127279	0.0276609	0.0477061	0.000577544	0.0125515	0.0216472	-6.66654	-3.58774	-3.0427	-0.7901821	0.0006480519	0.00257582	2.82619e-05	0.00526446	0.00174124	0.000112485	0.00354137	0.000648052	0.000648052	0.002575815	0.005264464	2.826188e-05	0.0001124854	0.001741241	0.003541369	0.240397	0.070253	0.00867349	0.365856	0.267027	0.0477936	0.0449534	0.0529313	0.0927379	0.0646009	0.0760657	0.13327	-3.10213	-2.93876	-2.37798	0.3626018
3510	-6388.661	-6410.637	21.97544	0.00355933	0.0222165	0.0188484	0.00849727	0.053038	0.0449974	-5.63818	-3.80692	-3.97132	0.8701731	0.002472429	0.0032656	0.000163023	0.00283632	0.00147705	1.94669e-05	0.0010931	0.00247243	0.00247243	0.003265602	0.002836325	0.0001630229	1.946687e-05	0.001477048	0.001093102	0.111198	0.0645831	0.00652978	0.531846	0.203332	0.0825115	0.0468028	0.0530368	0.0825923	0.0899554	0.101937	0.158743	-3.06181	-2.93677	-2.49384	0.6533713
3520	-6386.91	-6406.308	19.39745	0.00405833	0.0154671	0.0508413	0.00123027	0.0046888	0.0154124	-5.50698	-4.16904	-2.97905	-1.193538	0.0004770331	0.00416059	5.67115e-05	0.00187113	0.00358732	0.000934493	0.00155691	0.000477033	0.000477033	0.004160594	0.001871131	5.671146e-05	0.0009344933	0.003587319	0.001556909	0.201557	0.143154	0.0110187	0.242402	0.302421	0.0994469	0.050133	0.0501573	0.101976	0.0712461	0.0712805	0.144922	-2.99307	-2.99259	-2.28302	0.3514602
3530	-6384.015	-6405.814	21.79914	0.000534933	0.0137567	0.00161047	0.000194582	0.00500402	0.000585812	-7.53337	-4.28623	-6.43123	-1.011286	0.001138217	0.00249108	8.35979e-05	0.00366867	0.00150159	0.000416944	0.000414072	0.00113822	0.00113822	0.002491078	0.003668669	8.359794e-05	0.0004169435	0.00150159	0.0004140725	0.487408	0.067564	0.0286973	0.292956	0.0963274	0.0270476	0.0424969	0.0457432	0.118476	0.0663801	0.0714509	0.185059	-3.15833	-3.08471	-2.13305	0.4459667
3540	-6380.586	-6407.989	27.40313	0.00476495	0.0136573	0.0539554	0.00458071	0.0131293	0.0518691	-5.34647	-4.29348	-2.9196	-0.03943299	0.0006492486	0.00244997	0.000110185	0.00361341	0.000956567	6.41925e-06	0.00126702	0.000649249	0.000649249	0.002449974	0.003613407	0.0001101849	6.419245e-06	0.0009565673	0.001267018	0.441559	0.010385	0.0571557	0.250812	0.141329	0.0987584	0.0472431	0.0479178	0.151929	0.0694934	0.0704859	0.223483	-3.05245	-3.03827	-1.88434	0.3859254
3550	-6384.778	-6404.117	19.33936	0.00376039	0.0149811	0.0818574	0.00205724	0.00819588	0.0447826	-5.58323	-4.20097	-2.50278	-0.6031573	0.001548585	0.00357143	0.00013939	0.00278575	0.00166902	0.000795334	0.0023657	0.00154858	0.00154858	0.003571431	0.002785746	0.0001393904	0.0007953341	0.001669021	0.002365699	0.562543	0.00148256	0.0687584	0.0744204	0.233119	0.0596769	0.0454418	0.0387673	0.136129	0.0630443	0.0537844	0.18886	-3.09132	-3.25018	-1.99415	0.3274051
3560	-6381.472	-6401.9	20.4279	0.00127201	0.0260476	0.0708895	0.00113152	0.0231706	0.0630597	-6.66716	-3.64783	-2.64663	-0.1170408	0.001376711	0.00380061	0.000105699	0.00339195	0.00199256	0.00021272	0.00116614	0.00137671	0.00137671	0.003800614	0.003391946	0.0001056989	0.0002127197	0.001992561	0.00116614	0.182572	0.00697689	0.0903515	0.542184	0.0445142	0.133402	0.0405654	0.0480901	0.109719	0.0608025	0.072081	0.164455	-3.20484	-3.03468	-2.20983	0.4047155
3570	-6381.361	-6403.015	21.65316	0.00156129	0.0233851	0.043969	0.00164861	0.024693	0.0464282	-6.46224	-3.75566	-3.12427	0.05442085	0.0007865941	0.00364045	0.00013987	0.00312824	0.00238308	0.000287157	0.00109708	0.000786594	0.000786594	0.003640452	0.003128236	0.0001398704	0.000287157	0.002383076	0.001097082	0.137499	0.351782	0.0459065	0.0706524	0.0942138	0.299946	0.0428841	0.0488688	0.110167	0.0733943	0.0836369	0.188547	-3.14925	-3.01862	-2.20576	0.5373453
3580	-6383.334	-6404.34	21.00646	0.00341646	0.0233041	0.0458499	0.00194645	0.013277	0.026122	-5.67915	-3.75912	-3.08238	-0.5625957	0.0005077922	0.00285576	3.58813e-05	0.00398332	0.00331276	0.000442188	0.000976571	0.000507792	0.000507792	0.002855764	0.00398332	3.588126e-05	0.0004421876	0.003312761	0.0009765711	0.0249414	0.00692271	0.0235365	0.13433	0.308693	0.501577	0.0471971	0.0541674	0.114745	0.067555	0.0775319	0.164239	-3.05342	-2.91568	-2.16504	0.3586101
3590	-6381.761	-6405.773	24.0116	0.00142793	0.01507	0.0375549	0.00297408	0.0313875	0.0782189	-6.55153	-4.19505	-3.28195	0.733706	0.0004332904	0.00294067	5.41319e-06	0.00375558	0.00221246	0.00036882	0.000367694	0.00043329	0.00043329	0.002940668	0.00375558	5.413193e-06	0.0003688204	0.002212458	0.000367694	0.262556	0.0640676	0.130526	0.0232628	0.503969	0.0156189	0.043429	0.0445944	0.0893679	0.0720806	0.0740149	0.148327	-3.13663	-3.11015	-2.41499	0.5066571
3600	-6382.307	-6401.021	18.71384	0.00587197	0.000544074	0.0622892	0.0154775	0.00143409	0.164184	-5.13757	-7.51643	-2.77597	0.9691989	0.00064967	0.00304637	3.74276e-05	0.00342592	0.00254277	0.000174752	0.00197483	0.00064967	0.00064967	0.003046368	0.003425915	3.742762e-05	0.0001747515	0.002542773	0.001974826	0.301733	0.183786	0.0563522	0.0948616	0.11597	0.247297	0.0461078	0.0402621	0.163395	0.0715891	0.0625128	0.253695	-3.07677	-3.21235	-1.81158	0.4399615
3610	-6382.134	-6402.459	20.32444	0.00269796	0.00582514	0.0463968	0.00714084	0.0154177	0.122801	-5.91526	-5.14557	-3.07052	0.9733354	0.001542451	0.00312105	5.37603e-05	0.00278931	0.0018175	0.000862198	0.0016305	0.00154245	0.00154245	0.003121049	0.002789314	5.376027e-05	0.0008621982	0.0018175	0.001630504	0.546578	0.00685907	0.109905	0.0924114	0.148163	0.0960836	0.0428315	0.0401462	0.146924	0.0695716	0.0652099	0.238651	-3.15048	-3.21523	-1.91784	0.4850826
3620	-6383.559	-6406.315	22.75563	0.000475301	0.00856863	0.0124865	7.90679e-05	0.00142542	0.00207718	-7.65156	-4.75965	-4.3831	-1.793642	0.001329126	0.00284041	0.000103935	0.00255849	0.00211973	3.5082e-05	0.000221706	0.00132913	0.00132913	0.002840406	0.002558495	0.0001039348	3.508202e-05	0.002119734	0.0002217057	0.166519	0.0323538	0.262055	0.0818628	0.0351398	0.422069	0.0416988	0.0391948	0.093814	0.0651412	0.0612296	0.146555	-3.17728	-3.23921	-2.36644	0.4460859
3630	-6385.369	-6412.257	26.88849	0.000590704	0.00530699	0.0064248	0.001254	0.0112662	0.0136392	-7.43419	-5.23873	-5.04759	0.7527787	0.001373745	0.00222805	7.63358e-05	0.00223712	0.001258	1.86536e-05	0.000438469	0.00137375	0.00137375	0.002228046	0.002237119	7.633575e-05	1.86536e-05	0.001257997	0.0004384689	0.197526	0.0469118	0.451888	0.0377846	0.178547	0.0873426	0.0421718	0.0462849	0.0983238	0.0723118	0.0793645	0.168595	-3.166	-3.07294	-2.31949	0.5392352
3640	-6386.077	-6411.701	25.62403	0.00493506	0.0195968	0.0679336	0.00344542	0.0136816	0.0474279	-5.31139	-3.93239	-2.68922	-0.3593192	0.001287624	0.00317901	2.4391e-05	0.00207215	0.00225035	0.000282554	0.000843162	0.00128762	0.00128762	0.003179014	0.00207215	2.4391e-05	0.0002825542	0.00225035	0.0008431615	0.0712854	0.398733	0.0959928	0.0237969	0.336013	0.0741787	0.0394818	0.0375096	0.0831768	0.063847	0.0606577	0.134507	-3.23191	-3.28316	-2.48679	0.4806489
3650	-6381.791	-6403.409	21.61795	0.00137657	0.00178826	0.0341189	0.00212588	0.00276166	0.0526908	-6.58816	-6.32651	-3.3779	0.4345904	0.0007859196	0.00313544	3.67128e-05	0.00347854	0.00243549	0.00057887	0.000219773	0.00078592	0.00078592	0.003135444	0.003478543	3.671275e-05	0.0005788696	0.002435491	0.0002197732	0.138961	0.261435	0.100774	0.1524	0.24192	0.104509	0.043933	0.0383066	0.101155	0.0694316	0.0605397	0.159866	-3.12509	-3.26213	-2.2911	0.457677
