Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]
8340	-6165.902	-6150.761	-15.141	0.000450536	0.000472948	0.000463258	0.000452215	0.000424556	0.000421753	0.000448755	0.000452745	0.000447153	0.000392845	0.000400233	0.000397706	0.000397913	0.000372091	0.00037347	0.000385111	0.000385777	0.000389669	0.000384774	0.000380802
8350	-6162.994	-6150.816	-12.1778	9.03014e-05	8.60981e-05	7.98289e-05	8.05351e-05	8.10715e-05	8.06627e-05	7.90505e-05	8.14303e-05	8.22511e-05	8.31075e-05	8.70062e-05	8.07207e-05	7.75197e-05	7.86022e-05	8.10908e-05	8.11244e-05	8.14311e-05	8.15079e-05	7.63292e-05	7.64765e-05
8360	-6210.587	-6149.741	-60.8461	0.00414861	0.00423446	0.00469513	0.00487765	0.00532109	0.00533655	0.00395956	0.0048442	0.00483642	0.0048731	0.00314208	0.00395999	0.00398208	0.00401747	0.00397863	0.000502852	0.000515624	0.000564136	0.000606389	0.000755309
8370	-6174.761	-6149.447	-25.31476	4.71009e-05	0.000128623	0.000127627	0.00012655	0.000124742	0.000124734	0.000149876	0.000160678	0.000158815	0.000185897	0.000119905	0.000121973	0.000125488	0.000125441	0.000128463	0.000129726	0.000129607	0.000123215	0.000117577	0.000116095
8380	-6144.424	-6153.925	9.501215	0.00314698	0.00312126	0.00312344	0.00316161	0.0031714	0.00317897	0.00329489	0.00327147	0.00324677	0.0033576	0.00335091	0.00335094	0.00335067	0.00335466	0.00392041	0.0039406	0.00392928	0.00386017	0.0047495	0.00466958
8390	-6139.981	-6148.99	9.008618	0.0097163	0.00989406	0.00985474	0.0100006	0.00992957	0.00993341	0.00996974	0.00998514	0.0100398	0.00984761	0.00993143	0.00991142	0.00994804	0.00991732	0.00987515	0.00990018	0.0100339	0.00991115	0.00991075	0.00991654
8400	-6100.282	-6151.821	51.53867	0.00630179	0.00629988	0.00627969	0.00627551	0.00626475	0.00626518	0.00619258	0.00617696	0.00616311	0.00611879	0.00618674	0.00619121	0.00618871	0.00618916	0.00618891	0.00615127	0.00616491	0.00615481	0.00614729	0.00615316
8410	-6125.558	-6153.394	27.83593	0.000284524	0.000289643	0.000289291	0.000288892	0.000288822	0.000289597	0.000289585	0.000291005	0.000291093	0.000291113	0.000291115	0.000291026	0.000289368	0.000289348	0.000282824	0.000282793	0.000283357	0.000282318	0.000282211	0.000282367
8420	-6102.839	-6155.408	52.56905	0.00364587	0.0036446	0.00364542	0.00365042	0.00364635	0.00364222	0.00364204	0.00364271	0.00364298	0.00364754	0.00374741	0.00374935	0.00374943	0.00374926	0.00375837	0.00375838	0.00375761	0.00375927	0.00376963	0.00377088
8430	-6169.822	-6154.342	-15.47997	0.000459476	0.000449594	0.000448179	0.000447141	0.000453044	0.000451011	0.000436033	0.00012374	0.000123713	0.000125373	0.000126284	0.000127856	0.000125776	0.000128728	0.000134095	0.000135195	0.000134455	0.00010725	0.000107288	0.000108217
8440	-6186.552	-6154.33	-32.2221	0.000742904	0.000731387	0.000623164	0.000602272	0.000577823	0.000575468	0.000411156	0.000415824	0.000412659	0.000404323	0.000400408	0.000412763	0.000412007	0.000466371	0.000487919	0.000487993	0.000515976	0.000514598	0.000667633	0.000674456
8450	-6172.488	-6156.047	-16.44087	0.000102974	9.93784e-05	9.97644e-05	0.00010088	9.62273e-05	9.54399e-05	8.7501e-05	0.000101283	8.98333e-05	3.99294e-05	3.95637e-05	4.323e-05	1.12764e-05	1.12926e-05	1.11483e-05	1.05429e-05	1.17145e-05	1.14794e-05	2.01356e-05	2.02081e-05
8460	-6190.629	-6159.829	-30.79965	0.000969342	0.00103641	0.00106061	0.00106405	0.00107997	0.00118691	0.00121609	1.05293e-05	1.04478e-05	6.8535e-06	7.21516e-06	9.24064e-06	8.83543e-06	8.76531e-06	7.65161e-06	6.9701e-06	6.97946e-06	7.85363e-06	7.31937e-06	7.01556e-06
8470	-6147.026	-6155.494	8.468523	0.00135551	0.00137541	0.00144981	0.00145592	0.00147126	0.00139319	0.00137425	0.0019552	0.00203663	0.0020548	0.00201438	0.00202953	0.00209364	0.00211418	0.00209248	0.00246955	0.00244761	0.00246506	0.0025134	0.002508
8480	-6152.623	-6163.714	11.09122	0.00228843	0.00228518	0.00233081	0.00220314	0.00228621	0.00227042	0.00228896	0.00224115	0.00228442	0.00224803	0.00224793	0.00232008	0.00216711	0.00219939	0.0022064	0.00226214	0.00230352	0.00231403	0.00222056	0.00220369
8490	-6123.084	-6155.934	32.85024	0.000299239	0.000299066	0.000294034	0.000294178	0.000277325	0.00027727	0.000275154	0.00027533	0.000274517	0.000274627	0.00027552	0.000261944	0.000260457	0.000259286	0.000262168	0.000262397	0.000262725	0.000263523	0.000271927	0.000268418
8500	-6173.81	-6160.467	-13.34303	0.0112589	0.0108871	0.012321	0.0123343	0.0122854	0.0122854	0.0132302	0.0141462	0.0141467	0.014149	0.0136943	0.0136448	0.0134471	0.0134363	0.0128963	0.00146903	0.00212682	0.00212587	0.00193196	0.0019792
8510	-6145.644	-6155.099	9.455129	0.00149444	0.00149179	0.00149431	0.00149314	0.00147598	0.00147854	0.00144886	0.00145268	0.00145317	0.00145229	0.00145655	0.00145752	0.00146579	0.00146478	0.00147254	0.00147359	0.00147676	0.00147844	0.00148748	0.00149166
8520	-6081.022	-6157.034	76.01243	0.00677857	0.00677926	0.00678089	0.00678163	0.00678433	0.00678534	0.00678452	0.00660268	0.00660392	0.00660396	0.00660352	0.00660393	0.00658843	0.00658957	0.00659259	0.0065938	0.00658117	0.00658281	0.0065791	0.00659966
8530	-6071.274	-6154.519	83.24565	0.00677857	0.0067804	0.00677644	0.00677592	0.00677763	0.00677775	0.00677521	0.00677519	0.00677124	0.00677102	0.006771	0.00677445	0.00677648	0.00677265	0.00676887	0.00676612	0.00677445	0.00677616	0.00678328	0.00678263
8540	-6167.869	-6151.53	-16.33975	0.0022034	0.00206787	0.00209669	0.00209913	0.00209808	0.00208087	0.00147469	0.0019563	0.0019529	0.00195433	0.0019156	0.00193603	0.00196789	0.00197247	0.00198217	0.00197246	0.00197113	0.00232662	0.0023887	0.00236973
8550	-6178.24	-6155.889	-22.35053	0.000332924	0.000336753	0.000327641	0.000323852	0.00033963	0.000283712	0.00030653	0.000315646	0.000330535	0.000335989	0.000338811	0.000325283	0.000326445	0.000333054	0.000448711	0.000465431	0.000437417	0.000587663	0.000588985	0.000587364
8560	-6172.979	-6158.441	-14.53766	0.00180675	0.00180149	0.00178781	0.00237228	0.00252076	0.00239192	0.00240907	0.00236644	0.00236513	0.00235955	0.0023909	0.00247295	0.002411	0.00234759	0.00234689	0.00231131	0.00204278	0.00204109	0.00204672	0.00207453
8570	-6207.053	-6159.464	-47.58878	0.000457369	0.000499492	0.00106786	0.00106415	0.00123355	0.000925663	0.00127919	0.00043787	0.000522197	0.000631907	0.000530091	0.00047761	0.000608728	0.000851687	0.000781339	0.00074124	0.000249362	0.000699687	0.00088951	0.000672313
8580	-6214.724	-6160.288	-54.43577	0.00190919	0.000557444	0.000233991	0.000292601	0.000215582	0.000314625	0.000304371	0.000102365	0.000435502	0.000436254	0.000327993	0.000278283	0.000201588	4.58235e-07	6.59122e-07	4.91743e-07	4.44834e-07	4.48176e-07	2.97395e-07	7.58673e-08
8590	-6175.865	-6156.714	-19.15076	0.0138837	0.0117283	0.0117823	0.0115079	0.0115644	0.0133852	0.0139645	0.00839329	0.00822963	0.00812911	0.00743555	0.00720871	0.00732431	0.00916593	0.0099972	0.0100999	0.0103589	0.0102072	0.0104139	0.0159511
8600	-6182.131	-6157.824	-24.30734	0.0138837	0.0154117	0.0115867	0.0113987	0.010449	0.0105523	0.0093674	0.00921517	0.00927649	0.0099047	0.00808281	0.00833668	0.0079551	0.00668908	0.00665168	0.00749827	0.00755809	0.00757923	0.00787649	0.00967012
8610	-6192.589	-6157.869	-34.71979	0.000229646	0.000220072	5.93771e-07	5.56199e-07	6.31833e-07	6.52176e-07	6.81134e-07	5.90695e-07	5.94923e-07	4.72998e-07	4.94356e-07	4.81932e-07	5.60812e-07	8.52594e-07	8.52586e-07	8.4396e-07	8.86644e-07	8.43925e-07	9.4578e-07	3.34233e-07
8620	-6197.467	-6155.873	-41.5937	0.000527082	0.00133992	0.00142855	0.00145001	0.0014846	0.00130553	0.00148716	0.00162862	0.00159744	0.00173672	0.00185598	0.0017391	0.00188932	0.0019161	0.00163343	0.00149473	0.00145996	0.00162458	0.00186953	0.00242952
8630	-6160.259	-6152.157	-8.101523	0.0012396	0.0012267	0.00122497	0.0012348	0.00123357	0.00122978	0.00115134	0.00118187	0.00119076	0.00122874	0.00123257	0.00123214	0.00124014	0.0012384	0.00123559	0.00125239	0.00123521	0.00122293	0.00127921	0.0012764
8640	-6182.35	-6151.724	-30.62618	0.00223884	0.00227235	0.00228047	0.00230405	0.0024053	0.0024069	0.00242353	0.00137899	0.00139283	0.00133736	0.00134342	0.00127345	0.00119425	0.00119147	0.00119372	0.00118629	0.0012143	0.00120792	0.00122557	0.00121336
8650	-6163.082	-6155.537	-7.544878	0.000216288	0.000217428	0.000169118	0.000159768	0.000160065	0.000167308	0.000160911	0.000162824	0.000159619	0.000147279	0.000147835	0.000143341	0.000143981	0.000140547	0.000148234	0.000151295	0.000163545	0.000161876	0.00015669	0.000157647
8660	-6187.756	-6161.443	-26.31283	0.000124169	0.000120145	0.000123479	0.000127546	0.000117412	0.000126178	0.000129377	0.000141676	0.00014903	0.000147164	0.000136549	0.000140175	0.000144323	0.00013897	0.000138921	0.000136579	0.000169904	0.000170117	0.000171811	0.000210916
8670	-6198.94	-6160.659	-38.28077	0.000337285	0.000328582	0.000298017	0.000294419	0.000294003	0.000293334	0.000160349	0.00018299	0.000181797	0.000171367	0.000113482	6.13189e-05	4.4836e-05	5.17231e-05	2.30016e-05	2.53108e-05	2.59363e-05	1.41771e-05	1.43125e-05	1.38001e-05
8680	-6164.322	-6157.569	-6.752362	8.16015e-05	8.04895e-05	8.48146e-05	8.18554e-05	8.97311e-05	7.2222e-05	7.17705e-05	7.19368e-05	7.15324e-05	7.07012e-05	7.04702e-05	7.05021e-05	7.10952e-05	7.10232e-05	6.55746e-05	6.57082e-05	6.53806e-05	6.69492e-05	6.57886e-05	6.75828e-05
8690	-6143.812	-6158.974	15.16112	0.00369419	0.00352244	0.00352728	0.00390032	0.00390724	0.00350954	0.00359132	0.00367294	0.00366756	0.00369091	0.00364816	0.00358806	0.00348785	0.00348549	0.00368643	0.00375758	0.00363245	0.00363812	0.00380998	0.00378573
8700	-6130.403	-6156.906	26.50308	0.00018703	0.000194929	3.89027e-05	3.92872e-05	3.9205e-05	3.92312e-05	3.92302e-05	3.88509e-05	3.88639e-05	3.76024e-05	3.75967e-05	3.76332e-05	3.74831e-05	3.86649e-05	3.83737e-05	3.83931e-05	3.83872e-05	3.74136e-05	3.71841e-05	3.73439e-05
8710	-6157.086	-6156.279	-0.8064608	6.27535e-05	6.33836e-05	6.34782e-05	6.38497e-05	6.38848e-05	6.38179e-05	6.2771e-05	6.27707e-05	6.28392e-05	6.27514e-05	6.45841e-05	6.40506e-05	7.15217e-05	7.15629e-05	0.000105574	0.00010746	0.000107627	0.000107729	0.000104607	0.000105102
8720	-6185.404	-6150.918	-34.48611	8.52766e-05	8.28517e-05	8.90915e-05	8.96754e-05	8.95389e-05	7.11246e-05	7.16087e-05	7.16469e-05	0.000134325	0.000142095	0.000627895	0.000625751	0.000606981	0.000575321	0.00063141	0.000601075	0.000715678	0.000718781	0.000725341	0.000706972
8730	-6148.286	-6149.993	1.706722	4.584e-05	4.62929e-05	4.6033e-05	4.56576e-05	4.57433e-05	5.07668e-05	5.06979e-05	5.10015e-05	5.09755e-05	5.12048e-05	5.19936e-05	5.17338e-05	5.35564e-05	5.34355e-05	5.33137e-05	5.17755e-05	5.11925e-05	5.69775e-05	5.79819e-05	5.8459e-05
8740	-6114.855	-6150.678	35.8229	4.6585e-05	4.65787e-05	4.66294e-05	4.66245e-05	4.65494e-05	4.65419e-05	4.62237e-05	4.61766e-05	4.61244e-05	4.60895e-05	4.77825e-05	4.78744e-05	4.77593e-05	4.77863e-05	5.03732e-05	5.03934e-05	5.03799e-05	5.06522e-05	5.0539e-05	5.05128e-05
8750	-6153.358	-6147.709	-5.648799	0.00310529	0.00307529	0.00323572	0.00324653	0.00325905	0.00320022	0.00321384	0.00336783	0.00336595	0.00334955	0.00340208	0.00342737	0.00342909	0.0034282	0.00344254	0.00325341	0.00319327	0.00319633	0.00317097	0.00315205
8760	-6197.329	-6146.619	-50.71055	5.90928e-05	5.39798e-05	5.72531e-05	5.57374e-05	5.57726e-05	5.5107e-05	5.29456e-05	5.18231e-05	5.32245e-05	5.72705e-05	5.629e-05	5.87334e-05	6.19599e-05	8.2283e-05	6.83455e-05	6.44841e-05	6.82641e-05	6.83011e-05	0.000212148	0.000242294
8770	-6192.644	-6153.127	-39.51691	0.000831139	0.000829198	0.000786024	0.00057422	0.000565776	0.000558561	0.0138712	0.0143726	0.0143796	0.0142667	0.0142516	0.0120433	0.0114348	0.0116599	0.0119695	0.0118505	0.0118886	0.0119017	0.0154617	0.0156662
8780	-6159.606	-6151.985	-7.621348	0.00666685	0.00675042	0.00676943	0.00680416	0.00681604	0.00634501	0.00635312	0.00620925	0.00619674	0.00620709	0.00616849	0.00607825	0.00583541	0.0058186	0.00548427	0.00683463	0.00657725	0.00620695	0.00621392	0.00625715
8790	-6124.975	-6151.928	26.95306	0.00112643	0.0011245	0.00112657	0.00112661	0.00112052	0.00114478	0.00114638	0.00115158	0.00115653	0.00115436	0.00115397	0.00115409	0.00116142	0.00116011	0.00115428	0.0011542	0.00115531	0.00116035	0.00115851	0.00115899
8800	-6150.591	-6150.699	0.107865	0.000144823	0.000144849	0.000146204	0.000143392	0.000143674	0.000148787	0.000148584	0.000148566	0.000147966	0.00015637	0.000154161	0.000151578	0.00015523	0.000153972	0.000151353	0.000153705	0.000150301	0.00015157	0.00014457	0.000144424
8810	-6163.799	-6150.155	-13.64482	7.81076e-05	7.75788e-05	7.72507e-05	7.62308e-05	7.63575e-05	7.66455e-05	6.49628e-05	6.48402e-05	6.66693e-05	6.67542e-05	6.66696e-05	6.68382e-05	6.68734e-05	6.44559e-05	6.22599e-05	6.23443e-05	6.23277e-05	5.48745e-05	4.90992e-05	4.91803e-05
8820	-6211.549	-6149.88	-61.66981	0.00297332	0.00301773	0.000348557	0.000347768	0.000347332	0.000417548	0.000421998	0.000313672	0.000317161	0.000354726	0.000295804	0.000298721	0.00101329	0.00104526	0.000941641	0.00104127	0.000797471	0.00083275	0.000845256	0.000846577
8830	-6155.205	-6148.367	-6.838243	0.000737097	0.000731356	0.000763035	0.000768321	0.000762789	0.00113591	0.00112613	0.00117864	0.00112919	0.00114057	0.00116372	0.00121652	0.00126114	0.00126207	0.00125484	0.00127436	0.00125113	0.00124159	0.00125003	0.00124978
8840	-6196.522	-6151.257	-45.26479	0.000270037	0.000268008	0.000265605	0.000256613	0.00025715	0.000261702	0.000191131	0.000193469	0.000193583	0.000201092	0.000178719	0.000181566	0.000184	0.000183664	0.000168518	0.000164352	0.00016121	0.000159092	0.000145332	0.000145085
8850	-6160.654	-6152.456	-8.197261	0.0001848	0.000167215	0.000175724	0.000172503	0.000143928	0.000137365	0.000137643	0.000135907	0.000150089	0.000151072	0.000148802	0.000149064	0.000146115	0.000118818	0.000118746	0.00012032	0.00011992	0.000118555	0.000130544	0.000129763
8860	-6142.897	-6151.988	9.09155	4.55968e-05	4.56684e-05	4.56991e-05	4.56285e-05	4.6483e-05	4.63886e-05	4.58714e-05	4.57915e-05	4.56959e-05	4.58567e-05	4.57016e-05	4.59128e-05	4.53489e-05	4.5343e-05	4.51778e-05	4.51979e-05	4.54753e-05	4.56366e-05	4.58959e-05	4.59975e-05
8870	-6168.559	-6149.922	-18.63649	0.011011	0.0109643	0.00703613	0.00771746	0.00768048	0.00771231	0.00768998	0.00589058	0.00745701	0.00707046	0.00708246	0.00701957	0.00745174	0.00745304	0.007523	0.0105737	0.0106027	0.0103877	0.0102426	0.00966447
8880	-6177.517	-6151.922	-25.595	0.00028047	0.000272906	0.000272218	0.000274234	0.000268555	0.000270582	0.000270582	0.00023347	0.000236147	0.000176978	0.000172663	0.000172502	0.000195275	0.000196525	0.000198697	0.000198902	0.000198272	0.000197988	0.000197795	0.000275052
8890	-6179.099	-6152.472	-26.62773	0.00366533	0.00367099	0.00398539	0.00424391	0.00354458	0.0036681	0.00390787	0.00345021	0.0035271	0.00391282	0.0037055	0.00364791	0.00365688	0.00687833	0.00684763	0.00682698	0.00678656	0.00700115	0.00708981	0.0070568
8900	-6185.48	-6152.257	-33.22332	0.00200674	0.00164888	0.00157152	0.00157151	0.00150247	0.00152266	0.00153249	0.00129423	0.00120647	0.00123632	0.00107755	0.00107233	0.000858156	0.000864463	0.000728976	0.000663287	0.000767618	0.000732352	0.000776841	0.000843855
8910	-6165.334	-6150.138	-15.19557	0.00602947	0.00593553	0.0059216	0.0058966	0.00548312	0.00554571	0.00552103	0.0085386	0.00854945	0.00848114	0.00852747	0.00759672	0.00610432	0.0061129	0.0062082	0.0060741	0.00607717	0.00609105	0.00603952	0.00603961
8920	-6161.321	-6153.43	-7.890576	0.000465758	0.000459376	0.000403259	0.000401395	0.000401851	0.000400907	0.00040052	0.000406961	0.000410163	0.000325065	0.000323347	0.000315602	0.000301516	0.000298082	0.000267206	0.00027319	0.000270671	0.000269131	0.000269586	0.000264713
8930	-6153.333	-6153.33	-0.002220951	0.000141208	0.000206064	0.000202473	0.000202163	0.000142431	0.000144031	0.000149821	0.000150902	0.000151973	0.000171407	0.000169076	0.000169386	0.00017027	0.000169826	0.000169459	0.000170482	0.000170434	0.000168962	0.000168766	0.000183805
8940	-6171.642	-6153.389	-18.25273	0.00150421	0.00216253	0.00216429	0.00215423	0.00215272	0.00214889	0.00216537	0.00228659	0.0023159	0.00210963	0.00211139	0.00218188	0.00222605	0.00221387	0.00221354	0.00223557	0.00223312	0.00224313	0.0022577	0.00227784
8950	-6142.498	-6149.891	7.392811	0.00394737	0.00393704	0.00396593	0.0039779	0.00399093	0.00400623	0.00400504	0.00396258	0.00384886	0.00385332	0.00385155	0.00384204	0.00423222	0.0042305	0.00421999	0.00421463	0.00421418	0.00417634	0.00417831	0.0041575
8960	-6163.616	-6148.469	-15.14674	7.86828e-05	7.78285e-05	7.80329e-05	7.60567e-05	7.6102e-05	7.71265e-05	7.27244e-05	7.54389e-05	7.51772e-05	7.59871e-05	7.57346e-05	7.43991e-05	7.08093e-05	6.97996e-05	6.95878e-05	6.94979e-05	9.29454e-05	9.30083e-05	9.24073e-05	0.000113729
8970	-6190.994	-6150.083	-40.91125	0.000148472	0.000144672	0.000147506	0.000136637	0.000136867	0.000139291	0.00014014	0.000129894	0.000127295	0.00012934	0.000129704	9.35287e-05	0.00054869	0.000523458	0.000516134	0.000428878	0.000431526	0.000424131	0.000402107	0.000299514
8980	-6190.087	-6148.967	-41.12024	4.56392e-05	4.60339e-05	4.69515e-05	4.67967e-05	2.58013e-05	2.58187e-05	2.58206e-05	2.60079e-05	2.59353e-05	3.26852e-05	3.26591e-05	3.22698e-05	3.77545e-05	3.97571e-05	3.90327e-05	3.91839e-05	4.19384e-05	5.15737e-05	5.18858e-05	5.13333e-05
8990	-6180.494	-6154.048	-26.44608	9.56475e-05	9.59244e-05	9.65922e-05	9.64208e-05	9.9095e-05	9.98402e-05	9.97296e-05	9.92779e-05	0.000105396	0.000104954	0.00010472	0.000104357	0.000105912	0.000104887	0.000108247	0.000112904	0.000116006	0.000115978	0.000114729	0.000107561
9000	-6171.834	-6146.658	-25.17644	0.000778116	0.000826278	0.000842592	0.000816609	0.000823412	0.000824157	0.000824892	0.000861155	0.000866167	0.00085785	0.000792555	0.000798885	0.000825148	0.000828634	0.000825108	0.00084887	0.000828177	0.000830623	0.00082531	0.000745039
9010	-6142.801	-6149.023	6.222376	0.000766365	0.000773186	0.000774546	0.000775636	0.000775009	0.000710685	0.000719428	0.000718876	0.000714245	0.000765221	0.000632631	0.000633694	0.000653781	0.000645622	0.00066714	0.000705681	0.000728225	0.000777677	0.000806723	0.000803491
9020	-6151.971	-6146.889	-5.082094	4.68416e-05	4.66545e-05	4.66531e-05	4.7948e-05	4.94273e-05	4.95089e-05	4.9284e-05	4.93196e-05	6.31131e-05	6.19745e-05	6.19822e-05	6.21329e-05	6.16221e-05	6.02278e-05	6.05918e-05	6.01414e-05	6.01401e-05	6.1271e-05	6.08389e-05	6.05679e-05
9030	-6157.119	-6150.888	-6.230216	0.010498	0.0104784	0.0103663	0.0104461	0.0103477	0.0103418	0.0110484	0.0110471	0.0109153	0.0106264	0.0102699	0.00766922	0.0076616	0.00810501	0.0075555	0.00759196	0.00750806	0.00768428	0.00770187	0.00761069
9040	-6179.681	-6148.217	-31.46397	0.00595872	0.00587693	0.00602401	0.00556361	0.00561806	0.00565337	0.00560048	0.00560696	0.00465868	0.00467109	0.00474626	0.00469619	0.00556829	0.00550536	0.00486254	0.00481893	0.00470512	0.00467547	0.0048646	0.0048586
9050	-6172.44	-6148.527	-23.91349	0.00118057	0.00115776	0.00113036	0.00111076	0.00109192	0.00108957	0.00111741	0.00117134	0.00115963	0.00108018	0.00106572	0.00108079	0.0010091	0.00100856	0.00101675	0.00109636	0.00113253	0.00109377	0.00108665	0.00106608
9060	-6183.883	-6151.361	-32.52181	0.00572393	0.00578416	0.00820187	0.00984787	0.00985149	0.00986694	0.010036	0.00979143	0.0102563	0.00944894	0.00441097	0.00501853	0.00513493	0.00496488	0.00476419	0.00434152	0.00423034	0.00408279	0.00410406	0.0040999
9070	-6182.948	-6149.301	-33.64741	0.000203762	0.000245145	0.000244474	0.000245518	0.000246445	0.000251184	0.00029024	0.000296689	0.000307599	0.000562484	0.000550627	0.000547344	0.000535231	0.00053514	0.000543434	0.000544341	0.000537213	0.000534352	0.000534665	0.000506569
9080	-6201.995	-6150.717	-51.27813	9.43601e-05	9.2099e-05	7.95917e-05	9.61366e-05	9.33471e-05	8.7731e-05	9.01239e-05	8.98705e-05	9.45386e-05	0.000130548	0.000119677	0.000111407	0.000105734	9.01979e-05	9.02053e-05	8.15141e-05	3.93614e-05	3.83565e-05	3.6729e-05	2.84602e-05
9090	-6184.806	-6155.572	-29.23472	0.000161232	0.000149747	0.000129995	0.000157482	0.0001597	0.000165081	0.000163019	0.000164251	0.000162501	0.000144728	0.000142717	0.000147547	0.000110065	0.000109053	0.000116075	0.000128968	0.00011683	0.000128908	0.000131179	0.000107503
9100	-6150.084	-6149.407	-0.6773312	0.00487302	0.00487429	0.00488651	0.00503707	0.00502051	0.00581564	0.00445458	0.00445727	0.00467338	0.00469279	0.00471326	0.00473686	0.00385786	0.00386037	0.00384004	0.00379834	0.00377669	0.00376309	0.00378836	0.00406293
9110	-6141.018	-6152.627	11.60981	4.64183e-05	4.64111e-05	4.60495e-05	4.60337e-05	4.57098e-05	4.56788e-05	4.57618e-05	4.54908e-05	4.539e-05	4.52282e-05	4.51401e-05	4.51368e-05	4.51901e-05	4.53584e-05	4.53721e-05	4.55676e-05	4.54076e-05	4.56539e-05	4.66305e-05	6.6339e-05
9120	-6204.471	-6151.104	-53.36735	0.00102262	0.00097266	0.000735312	0.000122861	0.000115047	0.000283402	0.00032122	0.00029395	0.000275604	0.000420445	0.000456055	0.000399901	0.000256128	0.000259519	0.000320302	0.000331114	0.000317483	0.000333534	0.000333399	0.000337455
9130	-6211.511	-6152.216	-59.29446	0.000163451	0.000148815	0.00014902	0.000149118	0.000146475	0.000145741	0.000115865	0.000141552	0.000143031	0.000157178	0.000143211	0.00013234	6.4331e-05	4.31563e-05	4.33852e-05	4.31157e-05	4.02814e-05	4.14331e-05	4.77849e-05	4.67461e-05
9140	-6153.633	-6157.121	3.48833	0.00010656	0.000106959	0.000108023	0.000155473	0.000154095	0.000149398	0.000149448	0.000149343	0.000149343	0.000149433	0.000145211	0.000138881	0.000135781	0.000135515	0.000135588	0.000135729	0.000137447	0.000138769	0.000138544	0.000131118
9150	-6137.734	-6154.248	16.51362	0.000383928	0.000381635	0.000381391	0.000411438	0.000411427	0.000409656	0.000409795	0.000424727	0.000424879	0.000422526	0.00042246	0.000449314	0.000441292	0.000440459	0.0004435	0.000441977	0.0004421	0.000447724	0.000442608	0.000444113
9160	-6144.848	-6152.029	7.181138	0.00248673	0.00248499	0.00247944	0.00243588	0.00233644	0.00275356	0.0027523	0.00275645	0.00275489	0.00277179	0.00275986	0.00275413	0.00275415	0.00272902	0.0027292	0.00272252	0.00271974	0.00270624	0.0027446	0.00276215
9170	-6193.561	-6151.335	-42.22646	0.000353917	0.000354717	0.000355839	0.000309847	0.000318459	0.000296293	0.00029586	0.00030051	0.00029429	0.000238176	0.000237576	0.000237172	0.000275256	0.000275134	0.000271016	0.000276123	0.000402143	0.000390151	0.000367801	0.000388158
9180	-6147.379	-6150.661	3.282131	0.00084519	0.000846093	0.000845864	0.000829901	0.000824741	0.000826874	0.000816182	0.000678517	0.000646125	0.000656524	0.000610915	0.000604023	0.00051461	0.000513545	0.000514581	0.000523399	0.000530629	0.000529613	0.000523563	0.00052911
9190	-6117.222	-6161.098	43.87663	0.000181146	0.000181083	0.000181081	0.000184139	0.000184114	0.000184244	0.000186528	0.000186913	0.000186185	0.00018626	0.000186249	0.000184707	0.000184712	0.000185603	0.000187638	0.000187857	0.00018836	0.000188282	0.000188165	0.000188885
9200	-6168.985	-6157.032	-11.95269	0.000843503	0.000839437	0.000837773	0.000832208	0.000836199	0.000838568	0.00084103	0.000855637	0.000854456	0.000874864	0.00087047	0.000849624	0.000850151	0.000845391	0.000924365	0.000904531	0.00090293	0.000887771	0.000888506	0.000892829
9210	-6182.59	-6153.818	-28.77233	0.00433575	0.00340318	0.00410142	0.00406001	0.00407275	0.00407697	0.00405773	0.00397981	0.00397044	0.00396893	0.00388094	0.00422024	0.00405226	0.00404572	0.00404999	0.00400801	0.00413938	0.00413509	0.00388931	0.0267206
9220	-6158.482	-6154.902	-3.580841	7.46152e-05	0.000139332	0.000142796	0.000145125	0.000142282	0.000123212	0.000124606	0.000126514	0.000132035	0.000155385	0.000155402	0.000157652	0.000154056	0.000158465	0.000161834	0.000161615	0.000163342	0.000166048	0.000168039	0.000167934
9230	-6124.895	-6151.032	26.13708	0.00036971	0.000369806	0.000370201	0.000370205	0.00036939	0.000375187	0.000375188	0.000375119	0.000367727	0.000367767	0.000366331	0.000365957	0.000367773	0.000385171	0.00038562	0.00038556	0.000384624	0.000384512	0.000387678	0.000386653
9240	-6115.752	-6152.916	37.1636	7.89209e-05	7.89005e-05	7.82086e-05	7.81567e-05	7.78801e-05	7.79896e-05	7.79934e-05	7.81142e-05	7.80909e-05	7.82649e-05	7.82368e-05	7.35917e-05	7.35996e-05	7.35644e-05	7.34791e-05	7.30137e-05	7.30324e-05	6.42362e-05	6.40829e-05	6.40612e-05
9250	-6128.753	-6160.477	31.72321	4.81222e-05	4.858e-05	4.72916e-05	4.72049e-05	4.68421e-05	4.68015e-05	4.67966e-05	4.67884e-05	4.6622e-05	4.66228e-05	4.63286e-05	4.58292e-05	4.54079e-05	4.44266e-05	4.3711e-05	4.3863e-05	4.38836e-05	4.5059e-05	4.51665e-05	4.53791e-05
